site	cond1	cond2	mod_cond1	mod_cond2	unmod_cond1	unmod_cond2	odds_ratio	pvalue
chr5:150444284	wtdmso	wtcsc	59	131	368	542	0.6633338864918685	0.017504778536805612
chr5:150445677	wtdmso	wtcsc	1	11	328	532	0.14745011086474502	0.03679742105887434
chr5:150447679	wtdmso	wtcsc	22	61	331	496	0.5404388093705116	0.01780083590813315
chr5:171390057	wtdmso	wtcsc	9	51	85	208	0.4318339100346021	0.025181538731490857
chr5:171392924	wtdmso	wtcsc	1	25	219	408	0.07452054794520548	0.0004370668212354412
chr5:171405368	wtdmso	wtcsc	8	43	243	463	0.35448368264905733	0.005297222738537525
chr5:171407762	wtdmso	wtcsc	22	85	214	405	0.48982957669048927	0.003684619794200865
chr5:171407766	wtdmso	wtcsc	3	29	215	424	0.20400962309542903	0.0031856855060163735
chr5:171410661	wtdmso	wtcsc	22	111	224	421	0.372506435006435	2.347064419529052e-05
chr5:171410798	wtdmso	wtcsc	2	17	247	518	0.24672541081209812	0.04688087699948361
chr5:172768565	wtdmso	wtcsc	4	1	10	33	13.2	0.021045328399629974
chr5:172951136	wtdmso	wtcsc	1	10	12	7	0.058333333333333334	0.006725208824159348
chr5:173607968	wtdmso	wtcsc	6	29	4	3	0.15517241379310345	0.04349535671743631
chr5:177304700	wtdmso	wtcsc	1	10	48	64	0.13333333333333333	0.04853836964673241
chr5:177332037	wtdmso	wtcsc	21	56	29	36	0.46551724137931033	0.035575491500724206
chr5:177337230	wtdmso	wtcsc	1	11	39	53	0.12354312354312354	0.026774907889171955
chr5:177594274	wtdmso	wtcsc	7	22	108	130	0.382996632996633	0.030388295828589026
chr5:177595494	wtdmso	wtcsc	60	91	43	25	0.38333759263991823	0.002005075886667051
chr5:178149515	wtdmso	wtcsc	5	19	49	53	0.284640171858217	0.0209488030581832
chr5:179833626	wtdmso	wtcsc	2	35	98	244	0.1422740524781341	0.0013277986982683362
chr5:179862951	wtdmso	wtcsc	6	3	4	18	9.0	0.015151481331294653
chr5:181236941	wtdmso	wtcsc	8	25	111	116	0.33441441441441444	0.008655961993715381
chr5:181236993	wtdmso	wtcsc	44	93	853	972	0.539121884808834	0.0009547430690047571
chr5:181237650	wtdmso	wtcsc	24	82	910	1036	0.33320825515947466	6.59018938976508e-07
chr5:181237689	wtdmso	wtcsc	411	538	469	498	0.8111777807721879	0.024661618158233638
chr5:181239107	wtdmso	wtcsc	222	352	617	641	0.6552140120819213	4.143649683792799e-05
chr5:181239169	wtdmso	wtcsc	84	158	709	789	0.5916337862205638	0.0002856700852740194
chr5:181242318	wtdmso	wtcsc	35	81	624	694	0.4805713833491611	0.00042756832291633145
chr5:181242322	wtdmso	wtcsc	24	68	557	600	0.3801879818354631	4.74326858100302e-05
chr5:181243784	wtdmso	wtcsc	14	45	649	738	0.3537750385208012	0.0004517965103098077
chr5:181243796	wtdmso	wtcsc	36	75	557	587	0.5058527827648115	0.0010004862880541548
chr5:73502939	wtdmso	wtcsc	11	50	147	173	0.25891156462585035	3.2556458928846936e-05
chr5:73505378	wtdmso	wtcsc	24	53	157	187	0.5393582502103113	0.022042161987874363
chr5:82276407	wtdmso	wtcsc	162	270	595	706	0.7119327731092437	0.0029924419706921683
chr5:82276502	wtdmso	wtcsc	11	29	738	923	0.4743949163629567	0.03612658108914943
chr5:86617965	wtdmso	wtcsc	4	16	201	261	0.3246268656716418	0.039535186337620126
chr5:96772756	wtdmso	wtcsc	1	9	14	12	0.09523809523809523	0.024474609340146208
chr6:132816541	wtdmso	wtcsc	22	57	190	285	0.5789473684210527	0.045318460899692686
chr6:138091224	wtdmso	wtcsc	4	16	79	88	0.27848101265822783	0.030109816735367986
chr6:138091555	wtdmso	wtcsc	15	28	48	41	0.4575892857142857	0.04338617759268132
chr6:29945621	wtdmso	wtcsc	1	12	63	77	0.10185185185185185	0.008279249471882261
chr6:30723444	wtdmso	wtcsc	1	24	20	42	0.0875	0.004935598726137749
chr6:30725179	wtdmso	wtcsc	5	19	45	49	0.28654970760233917	0.020510064076250785
chr6:30743478	wtdmso	wtcsc	3	18	47	69	0.24468085106382978	0.025967197656730372
chr6:31268984	wtdmso	wtcsc	4	14	70	77	0.3142857142857143	0.04684405571937257
chr6:31270352	wtdmso	wtcsc	5	25	59	59	0.2	0.0009039614786296538
chr6:31270464	wtdmso	wtcsc	3	21	50	58	0.1657142857142857	0.0023437695187582238
chr6:31271630	wtdmso	wtcsc	2	14	42	56	0.19047619047619047	0.025770797896062778
chr6:31530293	wtdmso	wtcsc	1	6	21	5	0.03968253968253968	0.002456433073785688
chr6:31667908	wtdmso	wtcsc	4	15	49	46	0.2503401360544218	0.02192491079063335
chr6:31669956	wtdmso	wtcsc	3	14	52	52	0.21428571428571427	0.016979075997351215
chr6:31732250	wtdmso	wtcsc	8	38	69	93	0.2837528604118993	0.0017236080534093917
chr6:34245433	wtdmso	wtcsc	6	42	182	350	0.27472527472527475	0.0018932135144682804
chr6:34245842	wtdmso	wtcsc	2	17	203	367	0.21269197334106058	0.026140926165075427
chr6:34417474	wtdmso	wtcsc	5	32	239	344	0.22489539748953974	0.0007569924540790953
chr6:34421781	wtdmso	wtcsc	12	40	358	481	0.403072625698324	0.005546676323519288
chr6:34424810	wtdmso	wtcsc	18	59	335	438	0.3988869213255755	0.000626793630498037
chr6:35469427	wtdmso	wtcsc	5	18	288	346	0.33371913580246915	0.03129401658324267
chr6:36687125	wtdmso	wtcsc	8	22	68	68	0.36363636363636365	0.025569573398786283
chr6:44113852	wtdmso	wtcsc	14	14	8	0	0.0	0.013161682915657918
chr6:73517539	wtdmso	wtcsc	10	58	2835	3763	0.2288511828741714	8.589184845558288e-07
chr6:73517566	wtdmso	wtcsc	192	367	2357	2932	0.6507880173730288	3.641368695678742e-06
chr6:73517648	wtdmso	wtcsc	135	241	2387	3167	0.7432114131351182	0.0070556223523518535
chr6:73517679	wtdmso	wtcsc	4	18	3114	4110	0.29329907942624706	0.017974442834382792
chr6:73517708	wtdmso	wtcsc	1820	2688	1274	1404	0.7461734693877551	2.846944805476888e-09
chr6:73517749	wtdmso	wtcsc	1746	2668	1483	1668	0.7360601560312224	8.770248194543525e-11
chr6:73517873	wtdmso	wtcsc	56	109	2720	3563	0.6729897463572585	0.016858272437534905
chr6:73518250	wtdmso	wtcsc	184	455	2407	3012	0.5060405319649192	1.915253146326971e-14
chr6:73518387	wtdmso	wtcsc	39	86	2401	3163	0.5974109624865608	0.00789567787022944
chr6:73518399	wtdmso	wtcsc	410	677	2100	2729	0.7870085109376099	0.0005280987726514109
chr6:73518465	wtdmso	wtcsc	148	264	1911	2412	0.7075781361495648	0.0012432523085801526
chr6:73518577	wtdmso	wtcsc	27	99	2112	2690	0.34736570247933884	2.2402848785759533e-07
chr6:73518741	wtdmso	wtcsc	105	214	1805	2409	0.6548398788412251	0.000511221014247372
chr6:73518771	wtdmso	wtcsc	257	524	1783	2263	0.6224938242005711	5.615495212608565e-09
chr6:73519155	wtdmso	wtcsc	1	10	1614	2188	0.1355638166047088	0.030262865691174923
chr6:73519223	wtdmso	wtcsc	228	440	1552	1946	0.6497305529522024	8.765824872200984e-07
chr6:73519378	wtdmso	wtcsc	283	537	1350	1694	0.6612897441202842	4.0628940839047847e-07
chr6:73519398	wtdmso	wtcsc	111	248	1650	2098	0.5691055718475073	1.429435995521599e-06
chr6:73519416	wtdmso	wtcsc	6	43	1591	2040	0.17891336441904315	3.3461272077246665e-06
chr6:73519474	wtdmso	wtcsc	87	272	1554	1886	0.3881870315693845	5.5507562709081e-15
chr6:73519914	wtdmso	wtcsc	145	133	1436	1983	1.5055134353990827	0.0012706139734460242
chr6:73519984	wtdmso	wtcsc	31	66	1428	1916	0.6302096596214243	0.03707955790382618
chr6:73520010	wtdmso	wtcsc	92	262	1488	1863	0.43963925141590743	1.1702792125548223e-11
chr6:73520044	wtdmso	wtcsc	6	35	1456	1927	0.22688383045525903	0.00017894949617288145
chr6:73521004	wtdmso	wtcsc	279	516	975	1114	0.6177817531305904	2.1387802025009967e-08
chr6:75237985	wtdmso	wtcsc	1	10	76	77	0.1013157894736842	0.010675500249188391
chr6:85677817	wtdmso	wtcsc	5	27	35	39	0.20634920634920634	0.0021417536419808115
chr6_GL000251v2_alt:4687326	wtdmso	wtcsc	6	21	201	235	0.334044065387349	0.016521530066354637
chr6_GL000255v2_alt:4470265	wtdmso	wtcsc	4	17	201	218	0.25519461515949665	0.012193015309880376
chr7:100676311	wtdmso	wtcsc	2	14	72	74	0.14682539682539683	0.00664999069273498
chr7:100676734	wtdmso	wtcsc	6	1	67	85	7.611940298507463	0.048541479517993605
chr7:100678775	wtdmso	wtcsc	14	37	86	87	0.38277812696417346	0.006182205674844
chr7:101137530	wtdmso	wtcsc	119	83	130	54	0.595551436515292	0.01907788708909299
chr7:101138100	wtdmso	wtcsc	13	18	292	159	0.3932648401826484	0.019286910865452214
chr7:101138270	wtdmso	wtcsc	49	48	247	128	0.5290148448043185	0.006643972292094698
chr7:101138297	wtdmso	wtcsc	5	11	118	78	0.300462249614792	0.033644444626603376
chr7:10938868	wtdmso	wtcsc	12	29	49	47	0.3969035890218156	0.02418050501555393
chr7:143383106	wtdmso	wtcsc	2	14	37	44	0.16988416988416988	0.013482489688232718
chr7:151081117	wtdmso	wtcsc	1	12	58	78	0.11206896551724138	0.01579849776955187
chr7:2380598	wtdmso	wtcsc	1	15	9	14	0.1037037037037037	0.02791423124989489
chr7:44799771	wtdmso	wtcsc	19	67	272	340	0.35447761194029853	6.229245654062074e-05
chr7:44801402	wtdmso	wtcsc	68	146	245	290	0.5512999720436119	0.0004233773355739902
chr7:44801427	wtdmso	wtcsc	18	47	295	403	0.5231878831590335	0.02475954022044495
chr7:5527187	wtdmso	wtcsc	113	166	563	443	0.5356309786214128	5.302055835195874e-06
chr7:5527532	wtdmso	wtcsc	315	347	391	307	0.7127589790458221	0.001974290541502512
chr7:5527601	wtdmso	wtcsc	80	114	625	525	0.5894736842105263	0.000810612016831979
chr7:5527616	wtdmso	wtcsc	34	54	570	481	0.5313190383365822	0.005351171638990806
chr7:5527736	wtdmso	wtcsc	86	115	577	446	0.5780423479767915	0.0004762197224206605
chr7:5527742	wtdmso	wtcsc	192	229	322	215	0.5598199028994548	1.187510810707049e-05
chr7:5528526	wtdmso	wtcsc	66	129	457	323	0.3616100961783115	7.069489959702198e-10
chr7:5528546	wtdmso	wtcsc	16	28	470	402	0.4887537993920973	0.02937854614761319
chr7:5529165	wtdmso	wtcsc	37	61	357	294	0.49951783992285437	0.0016506108756599012
chr7:5529191	wtdmso	wtcsc	10	24	464	383	0.34392959770114945	0.004498604424653887
chr7:5593285	wtdmso	wtcsc	1	9	68	74	0.12091503267973856	0.022492633307142303
chr7:5603300	wtdmso	wtcsc	3	11	85	76	0.24385026737967913	0.027817384760702838
chr7:5605304	wtdmso	wtcsc	5	19	100	99	0.26052631578947366	0.008407735647726403
chr7:5606202	wtdmso	wtcsc	19	44	98	89	0.39216141001855287	0.0022459207565623807
chr7:56101635	wtdmso	wtcsc	5	1	117	216	9.23076923076923	0.024314254634974816
chr7:56101807	wtdmso	wtcsc	15	9	128	220	2.8645833333333335	0.01630871688194683
chr7:6463043	wtdmso	wtcsc	5	24	40	68	0.3541666666666667	0.04768720929594184
chr7:93886446	wtdmso	wtcsc	13	40	26	203	2.5375	0.024777754324187936
chr7:97852205	wtdmso	wtcsc	3	17	24	29	0.21323529411764705	0.028033023083046102
chr8:100705639	wtdmso	wtcsc	6	22	148	190	0.3501228501228501	0.02720281016231415
chr8:100709215	wtdmso	wtcsc	12	30	109	123	0.45137614678899085	0.028929939712036112
chr8:100712702	wtdmso	wtcsc	23	50	88	86	0.4495454545454545	0.007570790996744856
chr8:11830323	wtdmso	wtcsc	15	10	9	22	3.6666666666666665	0.029953688763450215
chr8:124549941	wtdmso	wtcsc	3	15	17	19	0.2235294117647059	0.03796566275677567
chr8:133256792	wtdmso	wtcsc	4	15	50	56	0.2986666666666667	0.04414162717480606
chr8:133258400	wtdmso	wtcsc	4	20	57	52	0.1824561403508772	0.0014632687583026503
chr8:143991213	wtdmso	wtcsc	1	15	23	33	0.09565217391304348	0.013946111422056661
chr8:48918304	wtdmso	wtcsc	1	8	19	13	0.08552631578947369	0.02048577658333756
chr8:56073064	wtdmso	wtcsc	10	40	166	184	0.27710843373493976	0.00021627822871543725
chr8:56073180	wtdmso	wtcsc	19	68	258	307	0.3324783401732786	2.219282427082322e-05
chr8:73291077	wtdmso	wtcsc	13	70	389	501	0.23918472273228059	2.937020243914199e-07
chr8:73292329	wtdmso	wtcsc	61	159	269	338	0.48205559841948986	1.388177459601017e-05
chr8:98041846	wtdmso	wtcsc	22	80	194	298	0.42242268041237113	0.0006386744508404317
chr8:98042702	wtdmso	wtcsc	34	101	163	257	0.5307659600315859	0.0038279858012820623
chr9:110250826	wtdmso	wtcsc	1	14	152	256	0.12030075187969924	0.013534467771801045
chr9:110256449	wtdmso	wtcsc	5	26	120	179	0.28685897435897434	0.01045036884289159
chr9:121327358	wtdmso	wtcsc	3	6	21	7	0.16666666666666666	0.04248997738168712
chr9:124857987	wtdmso	wtcsc	30	21	147	286	2.7793974732750244	0.0006729349818639871
chr9:125236469	wtdmso	wtcsc	23	118	106	297	0.5461304764950432	0.015910024123423943
chr9:125236518	wtdmso	wtcsc	54	224	66	169	0.617288961038961	0.021739092669449924
chr9:125236544	wtdmso	wtcsc	42	193	84	225	0.582901554404145	0.013614713226732585
chr9:125236690	wtdmso	wtcsc	27	149	91	259	0.5157459989674755	0.0056056952274578225
chr9:125237103	wtdmso	wtcsc	9	71	67	230	0.43514820264872817	0.027525153175167565
chr9:125239460	wtdmso	wtcsc	4	51	52	169	0.2549019607843137	0.00785667822829335
chr9:125241156	wtdmso	wtcsc	12	75	32	92	0.46	0.03935660384964494
chr9:127447965	wtdmso	wtcsc	37	87	521	577	0.470999624947603	0.0001904600573572935
chr9:127449622	wtdmso	wtcsc	26	52	466	556	0.5965665236051502	0.044064170416089746
chr9:127449636	wtdmso	wtcsc	31	58	486	550	0.6048673194267064	0.03475811578568452
chr9:127449664	wtdmso	wtcsc	123	210	388	413	0.6234536082474227	0.0004008456559035596
chr9:129739207	wtdmso	wtcsc	3	3	8	63	7.875	0.03496171008788168
chr9:133349551	wtdmso	wtcsc	34	65	469	493	0.5498441856650812	0.007967838138677463
chr9:133349574	wtdmso	wtcsc	6	18	595	680	0.38095238095238093	0.03907760828859203
chr9:133349688	wtdmso	wtcsc	24	48	579	619	0.5345423143350605	0.01483974424431101
chr9:133350269	wtdmso	wtcsc	20	42	626	705	0.5362848014605203	0.026312763839634514
chr9:133350667	wtdmso	wtcsc	2	13	735	799	0.1672422815279958	0.008088485320377281
chr9:133351344	wtdmso	wtcsc	139	266	608	566	0.4864587455480807	1.1756030141779432e-09
chr9:136724785	wtdmso	wtcsc	1	11	33	31	0.08539944903581267	0.00909231877766871
chr9:137242600	wtdmso	wtcsc	2	9	10	2	0.044444444444444446	0.0033289499570291065
chr9:19378490	wtdmso	wtcsc	62	130	414	495	0.5702341137123745	0.0007465966159773396
chr9:19378494	wtdmso	wtcsc	189	309	312	376	0.7371172516803585	0.012341827533417896
chr9:19378791	wtdmso	wtcsc	99	190	429	534	0.648582995951417	0.0022085989661481766
chr9:19379555	wtdmso	wtcsc	21	55	476	632	0.506951871657754	0.011188043067279965
chr9:35057077	wtdmso	wtcsc	6	20	27	27	0.3	0.029283119095922766
chr9:83970204	wtdmso	wtcsc	1	12	42	47	0.09325396825396826	0.006732434719744532
chrX:101391524	wtdmso	wtcsc	22	75	162	302	0.5468312757201647	0.023463905856761863
chrX:119468546	wtdmso	wtcsc	3	15	70	75	0.21428571428571427	0.011883525500446936
chrX:119469867	wtdmso	wtcsc	1	13	85	86	0.07782805429864253	0.0017339612598205303
chrX:119470024	wtdmso	wtcsc	8	25	72	75	0.3333333333333333	0.011482691187155041
chrX:119470899	wtdmso	wtcsc	7	24	90	95	0.30787037037037035	0.010301895248737257
chrX:119786554	wtdmso	wtcsc	15	52	180	275	0.4407051282051282	0.006674241245290927
chrX:12977022	wtdmso	wtcsc	5	23	138	234	0.3686200378071834	0.042254654674417594
chrX:154349807	wtdmso	wtcsc	1	10	126	165	0.13095238095238096	0.02820207238385026
chrX:154399354	wtdmso	wtcsc	8	24	685	899	0.43746958637469585	0.04644554610284367
chrX:154400564	wtdmso	wtcsc	18	83	804	1029	0.27755799316669666	8.146478494954886e-08
chrX:154400756	wtdmso	wtcsc	12	35	804	1100	0.4690831556503198	0.024256513227326644
chrX:23785369	wtdmso	wtcsc	1	11	151	246	0.14810355207706202	0.036910452965424195
chrX:23785741	wtdmso	wtcsc	8	42	164	257	0.29849012775842043	0.001044011749935583
chrX:47214398	wtdmso	wtcsc	1	7	50	39	0.11142857142857143	0.025099981342526258
chrX:47583408	wtdmso	wtcsc	21	83	136	297	0.5525336640680368	0.030217267292514782
chrX:47585546	wtdmso	wtcsc	7	37	179	391	0.41325683225124565	0.03965018561032185
chrX:49173399	wtdmso	wtcsc	13	25	66	58	0.45696969696969697	0.04355276087014817
chrX:49174932	wtdmso	wtcsc	6	18	62	61	0.3279569892473118	0.025912890248896685
chrX:72273371	wtdmso	wtcsc	61	110	458	497	0.6017665740373164	0.003473485970875782
chrX:72273836	wtdmso	wtcsc	2	13	489	565	0.17775680352367468	0.01585589666893559
chrX:72273911	wtdmso	wtcsc	46	93	475	537	0.5591850594227504	0.0026118032792610026
chrX:72275101	wtdmso	wtcsc	19	51	447	514	0.42838970039917534	0.001736954403923177
chrX:72275573	wtdmso	wtcsc	115	180	378	400	0.6760728982951205	0.004940754883447265
