site	cond1	cond2	mod_cond1	mod_cond2	unmod_cond1	unmod_cond2	odds_ratio	pvalue
chr19:47742692	wtdmso	wtcsc	21	23	32	26	0.7418478260869565	0.5491861312742097
chr19:47742746	wtdmso	wtcsc	37	47	23	9	0.3080481036077706	0.011953724774206323
chr19:47742968	wtdmso	wtcsc	6	9	57	51	0.5964912280701754	0.4158292791648668
chr19:47743092	wtdmso	wtcsc	10	9	58	48	0.9195402298850575	1.0
chr19:47745650	wtdmso	wtcsc	1	3	11	31	0.9393939393939394	1.0
chr19:47750194	wtdmso	wtcsc	1	2	13	37	1.4230769230769231	1.0
chr19:47750243	wtdmso	wtcsc	1	7	14	31	0.3163265306122449	0.4152749228325652
chr19:47750258	wtdmso	wtcsc	6	19	5	20	1.263157894736842	1.0
chr19:47751065	wtdmso	wtcsc	5	17	11	22	0.5882352941176471	0.5467568498653508
chr19:47781119	wtdmso	wtcsc	7	11	23	25	0.691699604743083	0.5861181470507465
chr19:47784296	wtdmso	wtcsc	3	4	28	33	0.8839285714285714	1.0
chr19:47784302	wtdmso	wtcsc	2	5	12	22	0.7333333333333333	1.0
chr19:47784340	wtdmso	wtcsc	7	10	22	24	0.7636363636363637	0.7777552236711999
chr19:47784561	wtdmso	wtcsc	1	1	28	33	1.1785714285714286	1.0
chr19:48382622	wtdmso	wtcsc	35	31	70	77	1.2419354838709677	0.5535542314531071
chr19:48382839	wtdmso	wtcsc	32	30	59	81	1.464406779661017	0.22370885718049777
chr19:48383035	wtdmso	wtcsc	2	6	90	99	0.36666666666666664	0.2876965450623864
chr19:48383080	wtdmso	wtcsc	1	4	52	56	0.2692307692307692	0.36864976687985535
chr19:48383112	wtdmso	wtcsc	16	32	88	82	0.4659090909090909	0.03281666832711496
chr19:48383145	wtdmso	wtcsc	8	10	88	87	0.7909090909090909	0.8053016250388552
chr19:48383193	wtdmso	wtcsc	18	22	68	62	0.7459893048128342	0.47177551201404444
chr19:48383205	wtdmso	wtcsc	11	16	80	81	0.69609375	0.4133921380254334
chr19:48384271	wtdmso	wtcsc	46	75	13	13	0.6133333333333333	0.2772024138250714
chr19:48384397	wtdmso	wtcsc	1	4	75	80	0.26666666666666666	0.37026419353808193
chr19:48384472	wtdmso	wtcsc	2	5	72	80	0.4444444444444444	0.450711453091063
chr19:48389568	wtdmso	wtcsc	3	7	67	68	0.4349680170575693	0.3292828492808246
chr19:48389631	wtdmso	wtcsc	3	1	66	83	3.772727272727273	0.32782700811241183
chr19:48389637	wtdmso	wtcsc	12	8	55	63	1.7181818181818183	0.3357324722284476
chr19:48390466	wtdmso	wtcsc	2	1	69	74	2.1449275362318843	0.6122165800661314
chr19:48391332	wtdmso	wtcsc	3	4	63	66	0.7857142857142857	1.0
chr19:48391430	wtdmso	wtcsc	2	1	58	69	2.3793103448275863	0.5949798747763864
chr19:48615375	wtdmso	wtcsc	7	18	415	498	0.4666666666666667	0.1031882231957506
chr19:48615446	wtdmso	wtcsc	1	2	454	598	0.6585903083700441	1.0
chr19:48615895	wtdmso	wtcsc	14	35	474	598	0.5046413502109705	0.038291802704028724
chr19:48616113	wtdmso	wtcsc	10	27	457	577	0.4676229840343626	0.04293024963751366
chr19:48616183	wtdmso	wtcsc	33	54	418	507	0.7412280701754386	0.21516492746529703
chr19:48616731	wtdmso	wtcsc	16	58	422	505	0.33011930053930383	4.807665564970343e-05
chr19:48616763	wtdmso	wtcsc	36	46	420	535	0.9968944099378882	1.0
chr19:48616769	wtdmso	wtcsc	5	9	445	578	0.7215980024968789	0.6010283740125877
chr19:48616792	wtdmso	wtcsc	2	1	467	596	2.5524625267665955	0.5855556266402603
chr19:48617398	wtdmso	wtcsc	22	31	398	529	0.9432647106500243	0.887230953127174
chr19:48617851	wtdmso	wtcsc	16	21	324	433	1.0182245737801294	1.0
chr19:48617869	wtdmso	wtcsc	6	20	399	495	0.37218045112781956	0.04303134614759196
chr19:48965361	wtdmso	wtcsc	8	33	215	462	0.5209302325581395	0.11820639167070046
chr19:48965373	wtdmso	wtcsc	14	73	329	704	0.4103759836782279	0.001589788279305164
chr19:48965429	wtdmso	wtcsc	10	49	291	617	0.43270916614068305	0.013712433093204735
chr19:48965460	wtdmso	wtcsc	10	66	293	599	0.3097528182852415	0.0002542813024935455
chr19:48965908	wtdmso	wtcsc	9	24	353	753	0.7999291784702549	0.7052528541206436
chr19:48966307	wtdmso	wtcsc	7	12	395	865	1.2774261603375527	0.6226752710954401
chr19:48966353	wtdmso	wtcsc	90	197	285	615	0.9858402351055303	0.9419974198067385
chr19:48966398	wtdmso	wtcsc	11	54	304	634	0.4248294346978557	0.008440710519927603
chr19:48966589	wtdmso	wtcsc	23	79	355	726	0.595400249598859	0.03476370842034356
chr19:48966600	wtdmso	wtcsc	1	36	353	737	0.05799496380232924	1.7086009428126566e-05
chr19:48966646	wtdmso	wtcsc	20	81	404	830	0.5072729495171739	0.0073669605892703735
chr19:48966654	wtdmso	wtcsc	66	190	319	634	0.6903811252268602	0.019231012416553388
chr19:48966830	wtdmso	wtcsc	12	35	394	837	0.7283538796229152	0.42562951617057476
chr19:48966850	wtdmso	wtcsc	14	41	295	650	0.7523770152955767	0.4532791418069057
chr19:49490507	wtdmso	wtcsc	145	271	226	400	0.9470006204486824	0.6923344393001202
chr19:49490566	wtdmso	wtcsc	9	27	316	551	0.5812236286919831	0.2142843320822596
chr19:49490820	wtdmso	wtcsc	11	31	396	720	0.6451612903225806	0.2511262431395443
chr19:49491478	wtdmso	wtcsc	98	196	325	608	0.9353846153846154	0.6730960375820207
chr19:49491537	wtdmso	wtcsc	2	6	440	828	0.6272727272727273	0.7214787336699124
chr19:49491771	wtdmso	wtcsc	4	7	411	765	1.0636079249217936	1.0
chr19:49491802	wtdmso	wtcsc	27	46	385	709	1.0809147374364765	0.8005708924936388
chr19:49491826	wtdmso	wtcsc	139	233	243	488	1.1980430597502605	0.1810453858312467
chr19:49491885	wtdmso	wtcsc	16	24	90	149	1.1037037037037036	0.860596478555915
chr19:49491928	wtdmso	wtcsc	2	4	115	185	0.8043478260869565	1.0
chr19:49492024	wtdmso	wtcsc	4	14	121	181	0.42739079102715466	0.1454909045111384
chr19:49492072	wtdmso	wtcsc	7	13	100	158	0.8507692307692307	0.8152867344506185
chr19:49492114	wtdmso	wtcsc	27	49	45	76	0.9306122448979591	0.8796431270623037
chr19:49492168	wtdmso	wtcsc	6	18	95	146	0.512280701754386	0.191573881004483
chr19:49492218	wtdmso	wtcsc	5	9	127	194	0.8486439195100612	1.0
chr19:49496463	wtdmso	wtcsc	3	14	308	440	0.30612244897959184	0.077506957862399
chr19:49497193	wtdmso	wtcsc	6	9	270	401	0.9901234567901235	1.0
chr19:49497233	wtdmso	wtcsc	4	1	332	506	6.096385542168675	0.0853150341353913
chr19:49497259	wtdmso	wtcsc	28	47	296	434	0.8734905117883841	0.622728400057695
chr19:49497293	wtdmso	wtcsc	28	59	307	443	0.6848120134709876	0.13291904508354555
chr19:49497541	wtdmso	wtcsc	9	12	348	505	1.0883620689655173	0.8268824183121923
chr19:49497924	wtdmso	wtcsc	2	15	331	499	0.20100704934541794	0.02191589139153281
chr19:49497945	wtdmso	wtcsc	33	59	346	493	0.7969530714215735	0.37138520862941404
chr19:49497964	wtdmso	wtcsc	5	26	360	521	0.2783119658119658	0.004904356046292294
chr19:49498015	wtdmso	wtcsc	69	119	316	455	0.8348845867460909	0.319455588385412
chr19:49499528	wtdmso	wtcsc	13	17	172	302	1.3426812585499317	0.44085288285343593
chr19:49499566	wtdmso	wtcsc	8	13	366	528	0.8877679697351829	1.0
chr19:49499641	wtdmso	wtcsc	11	21	331	485	0.7675154654006617	0.5829349153617305
chr19:49556360	wtdmso	wtcsc	3	3	7	8	1.1428571428571428	1.0
chr19:49560014	wtdmso	wtcsc	1	3	9	7	0.25925925925925924	0.5820433436532508
chr19:49635331	wtdmso	wtcsc	13	24	27	23	0.46141975308641975	0.08807276356385832
chr19:49635460	wtdmso	wtcsc	8	12	30	36	0.8	0.7986589770249504
chr19:49635508	wtdmso	wtcsc	3	9	36	40	0.37037037037037035	0.21359810148914848
chr19:49635536	wtdmso	wtcsc	1	6	38	41	0.17982456140350878	0.12104164324487346
chr19:49636646	wtdmso	wtcsc	1	4	37	48	0.32432432432432434	0.3919708514826686
chr19:49636679	wtdmso	wtcsc	2	4	34	41	0.6029411764705882	0.6878149609661935
chr19:49637092	wtdmso	wtcsc	3	6	30	40	0.6666666666666666	0.7274629943976496
chr19:49637113	wtdmso	wtcsc	4	1	23	43	7.478260869565218	0.06550967445317782
chr19:49639962	wtdmso	wtcsc	2	2	29	43	1.4827586206896552	1.0
chr19:49640030	wtdmso	wtcsc	2	10	18	36	0.4	0.31949933851302836
chr19:49640044	wtdmso	wtcsc	6	6	27	43	1.5925925925925926	0.5311764431028645
chr19:49677302	wtdmso	wtcsc	4	5	7	10	1.1428571428571428	1.0
chr19:49684999	wtdmso	wtcsc	1	3	12	12	0.3333333333333333	0.6
chr19:49686128	wtdmso	wtcsc	2	4	12	12	0.5	0.6567049808429117
chr19:49688165	wtdmso	wtcsc	2	2	12	14	1.1666666666666667	1.0
chr19:49688189	wtdmso	wtcsc	1	1	21	16	0.7619047619047619	1.0
chr19:49688383	wtdmso	wtcsc	5	7	18	10	0.3968253968253968	0.2959724248934483
chr19:49688398	wtdmso	wtcsc	1	1	22	14	0.6363636363636364	1.0
chr19:49806170	wtdmso	wtcsc	3	3	7	15	2.142857142857143	0.6344959388437649
chr19:49806692	wtdmso	wtcsc	1	1	11	17	1.5454545454545454	1.0
chr19:49806765	wtdmso	wtcsc	3	5	9	10	0.6666666666666666	0.6956521739130436
chr19:49806808	wtdmso	wtcsc	9	13	4	8	1.3846153846153846	0.7270880688687913
chr19:49858573	wtdmso	wtcsc	2	7	8	19	0.6785714285714286	1.0
chr19:50379794	wtdmso	wtcsc	2	4	9	14	0.7777777777777778	1.0
chr19:50382456	wtdmso	wtcsc	3	2	8	13	2.4375	0.6195652173913044
chr19:50382635	wtdmso	wtcsc	3	8	9	12	0.5	0.4646727504733985
chr19:50382821	wtdmso	wtcsc	1	4	12	15	0.3125	0.6246722548863816
chr19:52211483	wtdmso	wtcsc	3	4	10	8	0.6	0.6727688787185355
chr19:52215836	wtdmso	wtcsc	1	4	13	18	0.34615384615384615	0.6282679738562091
chr19:52216027	wtdmso	wtcsc	3	3	12	9	0.75	1.0
chr19:52219709	wtdmso	wtcsc	4	8	11	17	0.7727272727272727	1.0
chr19:52219727	wtdmso	wtcsc	1	5	15	9	0.12	0.07249042145593868
chr19:52221112	wtdmso	wtcsc	7	3	14	27	4.5	0.07045711627867535
chr19:52222234	wtdmso	wtcsc	2	2	35	33	0.9428571428571428	1.0
chr19:52225756	wtdmso	wtcsc	6	1	35	34	5.828571428571428	0.1157857594589014
chr19:52225763	wtdmso	wtcsc	3	6	34	29	0.4264705882352941	0.3011690921247548
chr19:52225804	wtdmso	wtcsc	4	4	32	33	1.03125	1.0
chr19:52226093	wtdmso	wtcsc	1	2	37	34	0.4594594594594595	0.6095890410958904
chr19:52226191	wtdmso	wtcsc	1	2	27	29	0.5370370370370371	1.0
chr19:52226202	wtdmso	wtcsc	1	2	37	38	0.5135135135135135	1.0
chr19:52226286	wtdmso	wtcsc	2	1	33	39	2.3636363636363638	0.5957052943354313
chr19:54201217	wtdmso	wtcsc	9	7	159	207	1.673854447439353	0.3189748924373692
chr19:54201226	wtdmso	wtcsc	2	8	163	197	0.30214723926380366	0.19530812789723295
chr19:54201504	wtdmso	wtcsc	6	5	172	219	1.527906976744186	0.5477853392185804
chr19:54201565	wtdmso	wtcsc	16	39	170	196	0.4730015082956259	0.019311441846273335
chr19:54201588	wtdmso	wtcsc	4	10	177	211	0.4768361581920904	0.277395825802762
chr19:54207417	wtdmso	wtcsc	79	84	110	163	1.3936147186147185	0.11008188399557498
chr19:54207627	wtdmso	wtcsc	2	5	134	162	0.4835820895522388	0.46503022119506315
chr19:55386391	wtdmso	wtcsc	46	74	491	460	0.5823746353277921	0.0065995944642100995
chr19:55386426	wtdmso	wtcsc	2	2	476	481	1.0105042016806722	1.0
chr19:55386579	wtdmso	wtcsc	44	57	510	504	0.7628482972136222	0.21135764879181712
chr19:55386613	wtdmso	wtcsc	90	98	341	327	0.8806631156861572	0.458208829169682
chr19:55386629	wtdmso	wtcsc	5	11	470	477	0.46131528046421666	0.20695990816966536
chr19:55387961	wtdmso	wtcsc	9	14	475	442	0.5981954887218045	0.29178949579933394
chr19:55388005	wtdmso	wtcsc	7	7	510	501	0.9823529411764705	1.0
chr19:55388022	wtdmso	wtcsc	34	35	542	516	0.9248286768581971	0.8041953994741311
chr19:55388308	wtdmso	wtcsc	11	25	497	456	0.4037022132796781	0.016265425065988725
chr19:55644666	wtdmso	wtcsc	2	2	8	12	1.5	1.0
chr19:55644923	wtdmso	wtcsc	2	2	9	14	1.5555555555555556	1.0
chr19:55645197	wtdmso	wtcsc	10	23	1	3	1.3043478260869565	1.0
chr19:55645215	wtdmso	wtcsc	1	5	10	22	0.44	0.6503580094911364
chr19:55645273	wtdmso	wtcsc	2	3	8	24	2.0	0.5973819503231268
chr19:55645434	wtdmso	wtcsc	5	13	5	14	1.0769230769230769	1.0
chr19:55645551	wtdmso	wtcsc	6	7	5	18	3.085714285714286	0.1525096875976939
chr19:55645589	wtdmso	wtcsc	10	18	1	6	3.3333333333333335	0.391627952627102
chr19:55695534	wtdmso	wtcsc	1	4	9	21	0.5833333333333334	1.0
chr19:5678432	wtdmso	wtcsc	8	10	3	7	1.8666666666666667	0.6887871853546912
chr19:5678477	wtdmso	wtcsc	1	2	15	36	1.2	1.0
chr19:5678483	wtdmso	wtcsc	3	3	13	34	2.6153846153846154	0.35098486419241137
chr19:5678490	wtdmso	wtcsc	1	3	16	36	0.75	1.0
chr19:5678498	wtdmso	wtcsc	3	10	14	27	0.5785714285714286	0.5172364371442632
chr19:5679605	wtdmso	wtcsc	2	10	14	28	0.4	0.4743811866679672
chr19:5690558	wtdmso	wtcsc	12	21	188	240	0.729483282674772	0.4679590960223996
chr19:5691324	wtdmso	wtcsc	3	8	190	252	0.49736842105263157	0.36710962529724406
chr19:5691329	wtdmso	wtcsc	4	3	224	292	1.7380952380952381	0.4762083242581843
chr19:5691616	wtdmso	wtcsc	16	31	202	253	0.6464388374321303	0.2162011929039962
chr19:5691653	wtdmso	wtcsc	31	71	136	157	0.5040389395194698	0.005195336219859145
chr19:572614	wtdmso	wtcsc	8	4	57	88	3.087719298245614	0.07496597220438157
chr19:580383	wtdmso	wtcsc	9	13	98	117	0.826530612244898	0.8227947454306273
chr19:580679	wtdmso	wtcsc	15	32	90	99	0.515625	0.07059132383256952
chr19:580744	wtdmso	wtcsc	26	56	72	65	0.4191468253968254	0.003170597853267139
chr19:580768	wtdmso	wtcsc	12	24	90	102	0.5666666666666667	0.1476437078988724
chr19:580777	wtdmso	wtcsc	5	8	90	100	0.6944444444444444	0.579188327369649
chr19:581387	wtdmso	wtcsc	27	23	76	100	1.5446224256292906	0.1995303735081324
chr19:581393	wtdmso	wtcsc	37	44	81	85	0.882435465768799	0.6851933513289954
chr19:582566	wtdmso	wtcsc	28	30	117	139	1.1088319088319087	0.7713544205374436
chr19:582843	wtdmso	wtcsc	1	1	130	146	1.123076923076923	1.0
chr19:583220	wtdmso	wtcsc	6	15	134	151	0.4507462686567164	0.11622138216498681
chr19:583238	wtdmso	wtcsc	62	83	77	90	0.8731028008136442	0.5697512838156034
chr19:583345	wtdmso	wtcsc	21	37	117	127	0.6160776160776161	0.14213487667994126
chr19:583363	wtdmso	wtcsc	10	17	123	132	0.6312769010043041	0.31395044022358176
chr19:583371	wtdmso	wtcsc	20	35	121	136	0.6422668240850059	0.17926550632407684
chr19:583441	wtdmso	wtcsc	12	24	119	124	0.5210084033613446	0.1065746549259276
chr19:58387312	wtdmso	wtcsc	10	15	374	468	0.8342245989304813	0.6892052266071351
chr19:58388140	wtdmso	wtcsc	15	33	387	457	0.5367629786234437	0.05287141362430611
chr19:58388152	wtdmso	wtcsc	3	5	375	460	0.736	0.7368571707231568
chr19:58388176	wtdmso	wtcsc	13	16	402	497	1.0045087064676617	1.0
chr19:58388183	wtdmso	wtcsc	30	49	383	459	0.7337347471625726	0.23675695906143485
chr19:58388231	wtdmso	wtcsc	3	7	403	490	0.5210918114143921	0.5252307890749291
chr19:58393087	wtdmso	wtcsc	4	12	459	559	0.4059549745824256	0.13198089984387004
chr19:58393131	wtdmso	wtcsc	22	51	409	468	0.4935998849417518	0.006936235494633264
chr19:58393359	wtdmso	wtcsc	27	47	359	439	0.7024832572749363	0.17898120613568963
chr19:58393410	wtdmso	wtcsc	38	68	441	521	0.6601974122982527	0.05115535780501522
chr19:58393436	wtdmso	wtcsc	139	162	337	424	1.079532549364399	0.584497264471475
chr19:58393482	wtdmso	wtcsc	64	96	412	467	0.7556634304207119	0.12055389093007374
chr19:58394542	wtdmso	wtcsc	57	40	425	540	1.8105882352941176	0.00723012658911659
chr19:58394550	wtdmso	wtcsc	3	3	370	474	1.281081081081081	1.0
chr19:58394691	wtdmso	wtcsc	118	185	355	388	0.6971298058622002	0.00934182753331226
chr19:58545532	wtdmso	wtcsc	1	2	9	13	0.7222222222222222	1.0
chr19:58545875	wtdmso	wtcsc	1	6	9	11	0.2037037037037037	0.20401337792642138
chr19:58547625	wtdmso	wtcsc	1	3	9	25	0.9259259259259259	1.0
chr19:58548039	wtdmso	wtcsc	2	8	8	23	0.71875	1.0
chr19:58548372	wtdmso	wtcsc	2	6	9	29	1.0740740740740742	1.0
chr19:58548515	wtdmso	wtcsc	1	4	11	29	0.6590909090909091	1.0
chr19:58549124	wtdmso	wtcsc	7	14	15	25	0.8333333333333334	0.786691704225515
chr19:58549183	wtdmso	wtcsc	4	5	19	37	1.5578947368421052	0.709376554048353
chr19:58549198	wtdmso	wtcsc	4	2	18	35	3.888888888888889	0.18300060496067752
chr19:58549616	wtdmso	wtcsc	8	15	21	29	0.7365079365079366	0.6145900091084417
chr19:58549774	wtdmso	wtcsc	4	2	24	49	4.083333333333333	0.1780962253980242
chr19:58549986	wtdmso	wtcsc	3	16	25	37	0.2775	0.057768380767608464
chr19:58550147	wtdmso	wtcsc	2	1	27	48	3.5555555555555554	0.5517114464482886
chr19:58550173	wtdmso	wtcsc	2	2	32	54	1.6875	0.6311507167764435
chr19:58550278	wtdmso	wtcsc	11	16	26	48	1.2692307692307692	0.645179646388771
chr19:58550377	wtdmso	wtcsc	1	1	29	54	1.8620689655172413	1.0
chr19:58550449	wtdmso	wtcsc	4	12	35	54	0.5142857142857142	0.4007921753944338
chr19:58550631	wtdmso	wtcsc	2	13	37	46	0.19126819126819128	0.024423349824972167
chr19:58550703	wtdmso	wtcsc	1	1	26	47	1.8076923076923077	1.0
chr19:58556212	wtdmso	wtcsc	3	5	24	31	0.775	1.0
chr19:58556349	wtdmso	wtcsc	1	1	24	34	1.4166666666666667	1.0
chr19:58556373	wtdmso	wtcsc	1	6	29	26	0.14942528735632185	0.10489755926353811
chr19:58557141	wtdmso	wtcsc	8	10	18	15	0.6666666666666666	0.5653038532163125
chr19:5894723	wtdmso	wtcsc	1	4	29	29	0.25	0.3573569036287175
chr19:5896467	wtdmso	wtcsc	2	7	19	31	0.46616541353383456	0.4687248726043206
chr19:5896499	wtdmso	wtcsc	8	11	23	33	1.0434782608695652	1.0
chr19:6368555	wtdmso	wtcsc	1	10	11	19	0.17272727272727273	0.1283122892777293
chr19:6368818	wtdmso	wtcsc	1	10	10	20	0.2	0.232641538478554
chr19:6372829	wtdmso	wtcsc	2	11	9	23	0.46464646464646464	0.46655143323501685
chr19:6372972	wtdmso	wtcsc	2	10	10	25	0.5	0.7027134019947963
chr19:6374553	wtdmso	wtcsc	1	7	11	30	0.38961038961038963	0.6597711605779073
chr19:6374827	wtdmso	wtcsc	2	6	10	29	0.9666666666666667	1.0
chr19:6374972	wtdmso	wtcsc	2	3	9	30	2.2222222222222223	0.5855279150798152
chr19:7620022	wtdmso	wtcsc	1	2	9	9	0.5	1.0
chr19:7620387	wtdmso	wtcsc	1	1	9	10	1.1111111111111112	1.0
chr19:7620553	wtdmso	wtcsc	1	1	9	10	1.1111111111111112	1.0
chr19:7682490	wtdmso	wtcsc	1	2	17	20	0.5882352941176471	1.0
chr19:7682653	wtdmso	wtcsc	4	1	16	21	5.25	0.17448405253283303
chr19:7682819	wtdmso	wtcsc	3	1	12	15	3.75	0.33259176863181317
chr19:808662	wtdmso	wtcsc	2	4	8	17	1.0625	1.0
chr19:808719	wtdmso	wtcsc	1	3	10	17	0.5666666666666667	1.0
chr19:811010	wtdmso	wtcsc	2	4	12	18	0.75	1.0
chr19:811029	wtdmso	wtcsc	7	8	7	4	0.5	0.4527392650424015
chr19:811210	wtdmso	wtcsc	4	6	19	18	0.631578947368421	0.7237932292541821
chr19:811484	wtdmso	wtcsc	1	1	11	24	2.1818181818181817	1.0
chr19:811537	wtdmso	wtcsc	2	3	24	23	0.6388888888888888	1.0
chr19:811649	wtdmso	wtcsc	3	3	26	28	1.0769230769230769	1.0
chr19:811826	wtdmso	wtcsc	1	7	27	27	0.14285714285714285	0.06274615015694553
chr19:811858	wtdmso	wtcsc	1	4	14	24	0.42857142857142855	0.6426545660805445
chr19:811901	wtdmso	wtcsc	1	2	32	37	0.578125	1.0
chr19:812047	wtdmso	wtcsc	1	1	31	39	1.2580645161290323	1.0
chr19:812080	wtdmso	wtcsc	6	12	27	32	0.5925925925925926	0.4217247369864239
chr19:812145	wtdmso	wtcsc	6	7	26	37	1.2197802197802199	0.7663082890452663
chr19:812195	wtdmso	wtcsc	3	10	31	35	0.3387096774193548	0.13571928853438206
chr19:812217	wtdmso	wtcsc	1	3	12	31	0.8611111111111112	1.0
chr19:812286	wtdmso	wtcsc	6	7	6	5	0.7142857142857143	1.0
chr19:8311441	wtdmso	wtcsc	1	2	23	16	0.34782608695652173	0.567247386759582
chr19:8311504	wtdmso	wtcsc	3	3	21	14	0.6666666666666666	0.6786006901539634
chr19:8311560	wtdmso	wtcsc	1	1	23	16	0.6956521739130435	1.0
chr19:8316643	wtdmso	wtcsc	4	6	19	11	0.38596491228070173	0.2742606129702904
chr19:8320901	wtdmso	wtcsc	4	1	17	16	3.764705882352941	0.355144618302513
chr19:8321320	wtdmso	wtcsc	1	3	21	14	0.2222222222222222	0.2997531944900367
chr19:8321534	wtdmso	wtcsc	3	1	165	213	3.8727272727272726	0.3241298879436185
chr19:8321676	wtdmso	wtcsc	17	20	167	213	1.084131736526946	0.8631909750750848
chr19:8321690	wtdmso	wtcsc	2	2	174	213	1.2241379310344827	1.0
chr19:8322353	wtdmso	wtcsc	16	18	167	195	1.0379241516966067	1.0
chr19:8369314	wtdmso	wtcsc	3	11	7	19	0.7402597402597403	1.0
chr19:8371100	wtdmso	wtcsc	2	4	10	24	1.2	1.0
chr19:8371285	wtdmso	wtcsc	1	2	10	25	1.25	1.0
chr19:8371318	wtdmso	wtcsc	2	5	8	24	1.2	1.0
chr19:8371501	wtdmso	wtcsc	2	13	11	18	0.2517482517482518	0.16238638614292536
chr19:8373927	wtdmso	wtcsc	4	15	10	19	0.5066666666666667	0.3540530429175269
chr19:8374006	wtdmso	wtcsc	5	8	5	23	2.875	0.24142611803073932
chr19:8374102	wtdmso	wtcsc	8	16	2	12	3.0	0.26849848226196904
chr19:8374163	wtdmso	wtcsc	6	27	7	5	0.15873015873015872	0.021603785508542556
chr19:8374173	wtdmso	wtcsc	1	4	11	27	0.6136363636363636	1.0
chr19:8374223	wtdmso	wtcsc	3	8	11	24	0.8181818181818182	1.0
chr19:8374233	wtdmso	wtcsc	1	1	11	29	2.6363636363636362	0.4947735191637631
chr19:8374300	wtdmso	wtcsc	3	4	10	26	1.95	0.6550574516959569
chr19:9828611	wtdmso	wtcsc	3	1	32	30	2.8125	0.6161130536130537
chr19:9828853	wtdmso	wtcsc	2	2	31	26	0.8387096774193549	1.0
chr19:9828871	wtdmso	wtcsc	1	4	31	12	0.0967741935483871	0.03656360085592278
chr19:9829985	wtdmso	wtcsc	4	3	32	30	1.25	1.0
chr19:985912	wtdmso	wtcsc	3	1	9	24	8.0	0.09077144371262018
chr19:989774	wtdmso	wtcsc	1	5	22	29	0.2636363636363636	0.38462750975164095
chr19:989864	wtdmso	wtcsc	1	4	10	27	0.675	1.0
chr19:990350	wtdmso	wtcsc	1	4	20	29	0.3625	0.6377054934213646
chr19:990917	wtdmso	wtcsc	1	1	21	36	1.7142857142857142	1.0
chr19:990924	wtdmso	wtcsc	2	8	11	31	0.7045454545454546	1.0
chr19:991228	wtdmso	wtcsc	5	8	23	37	1.0054347826086956	1.0
chr19:991236	wtdmso	wtcsc	3	7	24	35	0.625	0.7292507098015395
chr19:994041	wtdmso	wtcsc	1	5	26	33	0.25384615384615383	0.38759018282088076
chr19:994231	wtdmso	wtcsc	7	7	21	35	1.6666666666666667	0.5431450317149555
chr19:994297	wtdmso	wtcsc	1	3	32	44	0.4583333333333333	0.6391153150646821
chr19:994439	wtdmso	wtcsc	21	38	11	8	0.4019138755980861	0.11029426773587836
chr19:994481	wtdmso	wtcsc	9	18	23	27	0.5869565217391305	0.3375102802191278
chr19_GL949750v2_alt:176547	wtdmso	wtcsc	2	3	11	14	0.8484848484848485	1.0
chr19_GL949750v2_alt:182399	wtdmso	wtcsc	6	7	7	10	1.2244897959183674	1.0
chr19_GL949751v2_alt:176208	wtdmso	wtcsc	1	2	22	13	0.29545454545454547	0.5501422475106686
chr19_GL949751v2_alt:176486	wtdmso	wtcsc	1	1	22	14	0.6363636363636364	1.0
chr19_GL949751v2_alt:176547	wtdmso	wtcsc	5	2	21	15	1.7857142857142858	0.6845219700997831
chr19_GL949751v2_alt:182399	wtdmso	wtcsc	13	11	16	18	1.3295454545454546	0.7901227482203396
chr19_GL949752v1_alt:176189	wtdmso	wtcsc	3	1	34	58	5.117647058823529	0.29488645257618995
chr19_GL949752v1_alt:176476	wtdmso	wtcsc	2	1	42	66	3.142857142857143	0.5614182990329779
chr19_GL949752v1_alt:176537	wtdmso	wtcsc	2	8	41	65	0.39634146341463417	0.3187107165032345
chr19_GL949752v1_alt:176560	wtdmso	wtcsc	2	2	41	67	1.6341463414634145	0.6372553060626456
chr19_GL949752v1_alt:181359	wtdmso	wtcsc	1	1	34	59	1.7352941176470589	1.0
chr19_GL949752v1_alt:182388	wtdmso	wtcsc	17	34	31	41	0.6612903225806451	0.3487395673496547
chr19_KI270938v1_alt:176547	wtdmso	wtcsc	2	2	9	12	1.3333333333333333	1.0
chr19_KI270938v1_alt:182399	wtdmso	wtcsc	2	8	10	6	0.15	0.051097052093148465
chr1:1013515	wtdmso	wtcsc	4	6	6	12	1.3333333333333333	1.0
chr1:1013990	wtdmso	wtcsc	1	3	9	20	0.7407407407407407	1.0
chr1:1014146	wtdmso	wtcsc	2	5	10	19	0.76	1.0
chr1:1014219	wtdmso	wtcsc	1	1	10	25	2.5	0.5120120120120121
chr1:1014377	wtdmso	wtcsc	1	3	10	22	0.7333333333333333	1.0
chr1:10399669	wtdmso	wtcsc	2	16	9	9	0.125	0.027490862863499124
chr1:10399681	wtdmso	wtcsc	1	6	9	17	0.3148148148148148	0.3968220862686937
chr1:10400455	wtdmso	wtcsc	1	2	10	24	1.2	1.0
chr1:10404173	wtdmso	wtcsc	1	3	9	24	0.8888888888888888	1.0
chr1:10408116	wtdmso	wtcsc	6	11	7	19	1.4805194805194806	0.7356973554529043
chr1:10408135	wtdmso	wtcsc	2	8	10	22	0.55	0.695621231526993
chr1:10413082	wtdmso	wtcsc	1	6	11	22	0.3333333333333333	0.6520793239059492
chr1:10413092	wtdmso	wtcsc	3	5	10	24	1.44	0.686084030114839
