site	cond1	cond2	mod_cond1	mod_cond2	unmod_cond1	unmod_cond2	odds_ratio	pvalue
chr19:46788205	wtdmso	mtdmso	1	5	12	17	0.2833333333333333	0.37713472485768507
chr19:46788220	wtdmso	mtdmso	11	11	18	22	1.2222222222222223	0.7928899068144741
chr19:46788235	wtdmso	mtdmso	1	2	9	15	0.8333333333333334	1.0
chr19:46788267	wtdmso	mtdmso	3	3	22	28	1.2727272727272727	1.0
chr19:46788346	wtdmso	mtdmso	5	6	21	15	0.5952380952380952	0.5049769118390063
chr19:46788487	wtdmso	mtdmso	2	2	9	14	1.5555555555555556	1.0
chr19:46838300	wtdmso	mtdmso	14	5	61	106	4.865573770491803	0.002543251231571822
chr19:46838331	wtdmso	mtdmso	4	8	66	98	0.7424242424242424	0.7653269591696563
chr19:46838407	wtdmso	mtdmso	8	17	51	78	0.7197231833910035	0.5107817183542078
chr19:46838761	wtdmso	mtdmso	3	2	60	84	2.1	0.6505035849048684
chr19:46838766	wtdmso	mtdmso	39	51	27	43	1.2178649237472767	0.6277611653863078
chr19:46839570	wtdmso	mtdmso	5	8	66	96	0.9090909090909091	1.0
chr19:46846010	wtdmso	mtdmso	2	6	62	97	0.521505376344086	0.7118003986752877
chr19:46846119	wtdmso	mtdmso	13	16	52	82	1.28125	0.676231096669673
chr19:46850798	wtdmso	mtdmso	3	2	25	30	1.8	0.6567104494140085
chr19:47045934	wtdmso	mtdmso	3	8	8	2	0.09375	0.02997312285237982
chr19:47045940	wtdmso	mtdmso	7	10	8	1	0.0875	0.036155606407322655
chr19:47046175	wtdmso	mtdmso	2	1	21	23	2.1904761904761907	0.6085106382978723
chr19:47741077	wtdmso	mtdmso	15	2	18	9	3.75	0.15846898293087502
chr19:47741138	wtdmso	mtdmso	1	3	39	12	0.10256410256410256	0.05736611396988754
chr19:47741145	wtdmso	mtdmso	16	7	15	6	0.9142857142857143	1.0
chr19:47741219	wtdmso	mtdmso	5	2	26	12	1.1538461538461537	1.0
chr19:47741234	wtdmso	mtdmso	5	3	37	11	0.4954954954954955	0.3980523164096969
chr19:47741286	wtdmso	mtdmso	9	3	24	12	1.5	0.7279708395659602
chr19:47741544	wtdmso	mtdmso	13	3	26	11	1.8333333333333333	0.5102472122903197
chr19:47741574	wtdmso	mtdmso	2	2	38	14	0.3684210526315789	0.569604399793079
chr19:47741601	wtdmso	mtdmso	7	1	41	17	2.902439024390244	0.4298354174753532
chr19:47741613	wtdmso	mtdmso	5	5	37	13	0.35135135135135137	0.14912236732754355
chr19:47741791	wtdmso	mtdmso	2	1	42	19	0.9047619047619048	1.0
chr19:47741921	wtdmso	mtdmso	11	3	37	20	1.981981981981982	0.524961804450095
chr19:47741937	wtdmso	mtdmso	4	7	47	16	0.1945288753799392	0.02875795864381899
chr19:47742408	wtdmso	mtdmso	4	4	54	35	0.6481481481481481	0.7102415055588761
chr19:47742493	wtdmso	mtdmso	10	12	51	31	0.5065359477124183	0.2225590180569668
chr19:47742692	wtdmso	mtdmso	21	12	32	29	1.5859375	0.38432081706068855
chr19:47742746	wtdmso	mtdmso	37	26	23	17	1.0518394648829432	1.0
chr19:47742968	wtdmso	mtdmso	6	1	57	42	4.421052631578948	0.2368143876891471
chr19:47743092	wtdmso	mtdmso	10	6	58	36	1.0344827586206897	1.0
chr19:47745650	wtdmso	mtdmso	1	1	11	10	0.9090909090909091	1.0
chr19:47750194	wtdmso	mtdmso	1	1	13	15	1.1538461538461537	1.0
chr19:47750243	wtdmso	mtdmso	1	2	14	14	0.5	1.0
chr19:47750258	wtdmso	mtdmso	6	6	5	6	1.2	1.0
chr19:47751065	wtdmso	mtdmso	5	7	11	10	0.6493506493506493	0.7206815946865278
chr19:47780912	wtdmso	mtdmso	1	1	23	47	2.0434782608695654	1.0
chr19:47781119	wtdmso	mtdmso	7	7	23	42	1.826086956521739	0.3684737010483924
chr19:47784296	wtdmso	mtdmso	3	3	28	47	1.6785714285714286	0.6700270267891854
chr19:47784302	wtdmso	mtdmso	2	1	12	30	5.0	0.22445384073291047
chr19:47784340	wtdmso	mtdmso	7	4	22	42	3.340909090909091	0.09446824019710966
chr19:47784357	wtdmso	mtdmso	1	6	25	38	0.25333333333333335	0.24597759285414364
chr19:47784561	wtdmso	mtdmso	1	2	28	48	0.8571428571428571	1.0
chr19:48382622	wtdmso	mtdmso	35	21	70	57	1.3571428571428572	0.4181204946024469
chr19:48382839	wtdmso	mtdmso	32	17	59	56	1.7866400797607178	0.12276638945223764
chr19:48383035	wtdmso	mtdmso	2	4	90	60	0.3333333333333333	0.22845779114484102
chr19:48383080	wtdmso	mtdmso	1	1	52	35	0.6730769230769231	1.0
chr19:48383112	wtdmso	mtdmso	16	21	88	53	0.4588744588744589	0.04052826783047918
chr19:48383145	wtdmso	mtdmso	8	5	88	62	1.1272727272727272	1.0
chr19:48383193	wtdmso	mtdmso	18	16	68	48	0.7941176470588235	0.5613355417150416
chr19:48383205	wtdmso	mtdmso	11	7	80	61	1.1982142857142857	0.8040714142081675
chr19:48384271	wtdmso	mtdmso	46	43	13	13	1.069767441860465	1.0
chr19:48384472	wtdmso	mtdmso	2	1	72	52	1.4444444444444444	1.0
chr19:48389568	wtdmso	mtdmso	3	1	67	47	2.1044776119402986	0.6450119138605404
chr19:48389637	wtdmso	mtdmso	12	8	55	39	1.0636363636363637	1.0
chr19:48390466	wtdmso	mtdmso	2	2	69	44	0.6376811594202898	0.645368948454248
chr19:48615375	wtdmso	mtdmso	7	4	415	400	1.6867469879518073	0.5471610090562942
chr19:48615895	wtdmso	mtdmso	14	13	474	469	1.0655631288542682	1.0
chr19:48616113	wtdmso	mtdmso	10	6	457	465	1.6958424507658643	0.3263161375608447
chr19:48616183	wtdmso	mtdmso	33	43	418	385	0.7068543451652387	0.18633885474799594
chr19:48616731	wtdmso	mtdmso	16	20	422	411	0.7791469194312797	0.49948400380464486
chr19:48616763	wtdmso	mtdmso	36	35	420	411	1.006530612244898	1.0
chr19:48616769	wtdmso	mtdmso	5	12	445	433	0.4054307116104869	0.09153212127104646
chr19:48616792	wtdmso	mtdmso	2	1	467	465	1.9914346895074946	1.0
chr19:48617398	wtdmso	mtdmso	22	24	398	385	0.8867252931323283	0.7622743708945354
chr19:48617851	wtdmso	mtdmso	16	15	324	303	0.9975308641975309	1.0
chr19:48617869	wtdmso	mtdmso	6	12	399	367	0.4598997493734336	0.15224992870752632
chr19:48965361	wtdmso	mtdmso	8	4	215	224	2.083720930232558	0.25575617760247416
chr19:48965373	wtdmso	mtdmso	14	23	329	359	0.6641998149861239	0.31056556797843804
chr19:48965429	wtdmso	mtdmso	10	8	291	319	1.370274914089347	0.6338453204180137
chr19:48965460	wtdmso	mtdmso	10	11	293	326	1.0114799875892027	1.0
chr19:48965908	wtdmso	mtdmso	9	13	353	384	0.7531052516888211	0.6658877368039331
chr19:48966307	wtdmso	mtdmso	7	1	395	437	7.744303797468355	0.03148101035188692
chr19:48966353	wtdmso	mtdmso	90	78	285	334	1.3522267206477734	0.09781248874757048
chr19:48966398	wtdmso	mtdmso	11	9	304	330	1.3267543859649122	0.6510057272967882
chr19:48966589	wtdmso	mtdmso	23	23	355	371	1.0450704225352112	1.0
chr19:48966600	wtdmso	mtdmso	1	6	353	388	0.18319169027384324	0.12700129713755806
chr19:48966646	wtdmso	mtdmso	20	35	404	444	0.628005657708628	0.12496413084334851
chr19:48966654	wtdmso	mtdmso	66	72	319	361	1.0373563218390804	0.8521560222152624
chr19:48966830	wtdmso	mtdmso	12	14	394	446	0.9702683103698332	1.0
chr19:48966850	wtdmso	mtdmso	14	9	295	362	1.9088512241054614	0.1411977049094914
chr19:49490507	wtdmso	mtdmso	145	204	226	325	1.0221455838972757	0.889603845127833
chr19:49490566	wtdmso	mtdmso	9	8	316	475	1.6910601265822784	0.3215854370739707
chr19:49490820	wtdmso	mtdmso	11	13	396	572	1.2222222222222223	0.6770257232056023
chr19:49491478	wtdmso	mtdmso	98	140	325	454	0.9778461538461538	0.940123161191912
chr19:49491537	wtdmso	mtdmso	2	1	440	630	2.8636363636363638	0.5721126427508312
chr19:49491771	wtdmso	mtdmso	4	4	411	592	1.440389294403893	0.7232031563649621
chr19:49491802	wtdmso	mtdmso	27	29	385	563	1.361486789072996	0.26668991491153843
chr19:49491826	wtdmso	mtdmso	139	190	243	361	1.0868312757201646	0.5774141853434929
chr19:49491885	wtdmso	mtdmso	16	16	90	122	1.3555555555555556	0.4488312632983151
chr19:49491928	wtdmso	mtdmso	2	5	115	152	0.528695652173913	0.70243341388681
chr19:49492024	wtdmso	mtdmso	4	5	121	155	1.024793388429752	1.0
chr19:49492072	wtdmso	mtdmso	7	12	100	115	0.6708333333333333	0.47786585369222345
chr19:49492114	wtdmso	mtdmso	27	32	45	47	0.88125	0.7405149975266889
chr19:49492168	wtdmso	mtdmso	6	5	95	143	1.8063157894736843	0.3609451344368109
chr19:49492218	wtdmso	mtdmso	5	3	127	161	2.1128608923884515	0.47362927573561187
chr19:49496463	wtdmso	mtdmso	3	15	308	433	0.2811688311688312	0.0494227899176243
chr19:49497193	wtdmso	mtdmso	6	3	270	414	3.066666666666667	0.1666444914856422
chr19:49497233	wtdmso	mtdmso	4	1	332	482	5.807228915662651	0.1652079342687077
chr19:49497259	wtdmso	mtdmso	28	52	296	398	0.724012474012474	0.23124850989300863
chr19:49497293	wtdmso	mtdmso	28	28	307	459	1.495114006514658	0.15977453843686557
chr19:49497541	wtdmso	mtdmso	9	8	348	495	1.6002155172413792	0.33460643195077633
chr19:49497924	wtdmso	mtdmso	2	13	331	470	0.2184522426214269	0.033053230347140757
chr19:49497945	wtdmso	mtdmso	33	41	346	476	1.1072888763569717	0.7131826901382838
chr19:49497964	wtdmso	mtdmso	5	12	360	509	0.5891203703703703	0.456562190611505
chr19:49498015	wtdmso	mtdmso	69	78	316	458	1.2821324245374879	0.17242475380222327
chr19:49499528	wtdmso	mtdmso	13	18	172	245	1.0287467700258397	1.0
chr19:49499566	wtdmso	mtdmso	8	13	366	496	0.833963850357293	0.824306479837892
chr19:49499641	wtdmso	mtdmso	11	12	331	451	1.248992950654582	0.6706573460633882
chr19:49635331	wtdmso	mtdmso	13	15	27	23	0.7382716049382716	0.6378884661094805
chr19:49635460	wtdmso	mtdmso	8	9	30	23	0.6814814814814815	0.5803773316889567
chr19:49635508	wtdmso	mtdmso	3	2	36	34	1.4166666666666667	1.0
chr19:49635536	wtdmso	mtdmso	1	4	38	33	0.21710526315789475	0.19417808219178084
chr19:49636646	wtdmso	mtdmso	1	2	37	29	0.3918918918918919	0.5840554261938391
chr19:49637092	wtdmso	mtdmso	3	6	30	29	0.48333333333333334	0.4782706894280175
chr19:49637113	wtdmso	mtdmso	4	1	23	29	5.043478260869565	0.1790582803492436
chr19:49640030	wtdmso	mtdmso	2	2	18	29	1.6111111111111112	0.6402561024409763
chr19:49640044	wtdmso	mtdmso	6	2	27	29	3.2222222222222223	0.2586342210068099
chr19:49677302	wtdmso	mtdmso	4	10	7	10	0.5714285714285714	0.707380718243029
chr19:49684999	wtdmso	mtdmso	1	1	12	17	1.4166666666666667	1.0
chr19:49686123	wtdmso	mtdmso	1	1	11	16	1.4545454545454546	1.0
chr19:49686128	wtdmso	mtdmso	2	1	12	18	3.0	0.561217008797654
chr19:49686655	wtdmso	mtdmso	1	1	13	15	1.1538461538461537	1.0
chr19:49686721	wtdmso	mtdmso	1	1	23	15	0.6521739130434783	1.0
chr19:49688165	wtdmso	mtdmso	2	4	12	12	0.5	0.6567049808429117
chr19:49688189	wtdmso	mtdmso	1	1	21	17	0.8095238095238095	1.0
chr19:49688383	wtdmso	mtdmso	5	3	18	15	1.3888888888888888	1.0
chr19:49806170	wtdmso	mtdmso	3	2	7	17	3.642857142857143	0.3064292029809271
chr19:49806692	wtdmso	mtdmso	1	2	11	15	0.6818181818181818	1.0
chr19:49806765	wtdmso	mtdmso	3	3	9	15	1.6666666666666667	0.6598711633194392
chr19:49806808	wtdmso	mtdmso	9	9	4	8	2.0	0.46508189514265413
chr19:49806834	wtdmso	mtdmso	1	1	13	14	1.0769230769230769	1.0
chr19:49858573	wtdmso	mtdmso	2	5	8	9	0.45	0.652936689549962
chr19:50382456	wtdmso	mtdmso	3	2	8	10	1.875	0.6404053612291598
chr19:52211356	wtdmso	mtdmso	1	1	12	11	0.9166666666666666	1.0
chr19:52211483	wtdmso	mtdmso	3	2	10	12	1.8	0.6483091787439612
chr19:52219709	wtdmso	mtdmso	4	3	11	13	1.5757575757575757	0.6850821900877518
chr19:52219727	wtdmso	mtdmso	1	6	15	10	0.1111111111111111	0.08293165245334322
chr19:52221112	wtdmso	mtdmso	7	3	14	15	2.5	0.2898043543204833
chr19:52222234	wtdmso	mtdmso	2	1	35	26	1.4857142857142858	1.0
chr19:52225756	wtdmso	mtdmso	6	1	35	29	4.9714285714285715	0.22604043615749614
chr19:52225763	wtdmso	mtdmso	3	2	34	31	1.3676470588235294	1.0
chr19:52225804	wtdmso	mtdmso	4	1	32	33	4.125	0.35756002595717074
chr19:52226093	wtdmso	mtdmso	1	2	37	32	0.43243243243243246	0.5992287055667338
chr19:52226202	wtdmso	mtdmso	1	3	37	36	0.32432432432432434	0.6150649350649351
chr19:52226286	wtdmso	mtdmso	2	4	33	32	0.48484848484848486	0.6737073968796556
chr19:54106831	wtdmso	mtdmso	1	1	9	13	1.4444444444444444	1.0
chr19:54106895	wtdmso	mtdmso	1	1	9	13	1.4444444444444444	1.0
chr19:54201217	wtdmso	mtdmso	9	2	159	161	4.556603773584905	0.061390610123777715
chr19:54201504	wtdmso	mtdmso	6	6	172	168	0.9767441860465116	1.0
chr19:54201565	wtdmso	mtdmso	16	8	170	169	1.988235294117647	0.14095841907675005
chr19:54201588	wtdmso	mtdmso	4	14	177	153	0.2469733656174334	0.013534338348704752
chr19:54207417	wtdmso	mtdmso	79	71	110	111	1.1227912932138284	0.5982667268695052
chr19:55386391	wtdmso	mtdmso	46	36	491	445	1.1580674360715093	0.5651474099822763
chr19:55386426	wtdmso	mtdmso	2	2	476	410	0.8613445378151261	1.0
chr19:55386579	wtdmso	mtdmso	44	45	510	451	0.8646623093681918	0.579213555123959
chr19:55386613	wtdmso	mtdmso	90	79	341	302	1.0089461375700657	1.0
chr19:55386629	wtdmso	mtdmso	5	3	470	429	1.5212765957446808	0.7278265159091526
chr19:55387961	wtdmso	mtdmso	9	6	475	426	1.345263157894737	0.6131632833885065
chr19:55388005	wtdmso	mtdmso	7	4	510	431	1.478921568627451	0.7625650426828885
chr19:55388022	wtdmso	mtdmso	34	9	542	498	3.4710947109471095	0.00048358516886855903
chr19:55388308	wtdmso	mtdmso	11	13	497	435	0.7405974307382758	0.5368692571546103
chr19:55644666	wtdmso	mtdmso	2	1	8	10	2.5	0.5864661654135338
chr19:55645197	wtdmso	mtdmso	10	7	1	5	7.142857142857143	0.15495259888852567
chr19:55645215	wtdmso	mtdmso	1	3	10	7	0.23333333333333334	0.3107769423558897
chr19:55645434	wtdmso	mtdmso	5	3	5	8	2.6666666666666665	0.38699690402476783
chr19:55645551	wtdmso	mtdmso	6	2	5	8	4.8	0.18266253869969043
chr19:55645589	wtdmso	mtdmso	10	10	1	2	2.0	1.0
chr19:55695534	wtdmso	mtdmso	1	1	9	11	1.2222222222222223	1.0
chr19:5678477	wtdmso	mtdmso	1	2	15	20	0.6666666666666666	1.0
chr19:5678498	wtdmso	mtdmso	3	1	14	22	4.714285714285714	0.29406937301674146
chr19:5690558	wtdmso	mtdmso	12	5	188	240	3.0638297872340425	0.0442977226536863
chr19:5691324	wtdmso	mtdmso	3	7	190	223	0.5030075187969925	0.3569016903961678
chr19:5691329	wtdmso	mtdmso	4	4	224	262	1.1696428571428572	1.0
chr19:5691616	wtdmso	mtdmso	16	33	202	214	0.5136513651365137	0.04824872438415746
chr19:5691653	wtdmso	mtdmso	31	38	136	169	1.0137383900928794	1.0
chr19:572614	wtdmso	mtdmso	8	1	57	57	8.0	0.03495237617649562
chr19:580383	wtdmso	mtdmso	9	9	98	87	0.8877551020408163	0.8108148315528466
chr19:580679	wtdmso	mtdmso	15	18	90	78	0.7222222222222222	0.44822690528427744
chr19:580744	wtdmso	mtdmso	26	18	72	74	1.4845679012345678	0.30302402699277914
chr19:580768	wtdmso	mtdmso	12	13	90	85	0.8717948717948718	0.8319731285453146
chr19:580777	wtdmso	mtdmso	5	7	90	79	0.626984126984127	0.5537902370560919
chr19:581387	wtdmso	mtdmso	27	29	76	60	0.73502722323049	0.3443987469990718
chr19:581393	wtdmso	mtdmso	37	25	81	79	1.4434567901234567	0.23479122653415746
chr19:582566	wtdmso	mtdmso	28	18	117	98	1.3029439696106362	0.513680423108241
chr19:583220	wtdmso	mtdmso	6	3	134	105	1.5671641791044777	0.7353541642208079
chr19:583238	wtdmso	mtdmso	62	53	77	51	0.7748100955648125	0.36420650088443635
chr19:583345	wtdmso	mtdmso	21	13	117	95	1.3116370808678501	0.577402770550697
chr19:583363	wtdmso	mtdmso	10	14	123	91	0.5284552845528455	0.1926808318479294
chr19:583371	wtdmso	mtdmso	20	15	121	97	1.0688705234159779	1.0
chr19:583441	wtdmso	mtdmso	12	9	119	87	0.9747899159663865	1.0
chr19:58387312	wtdmso	mtdmso	10	11	374	422	1.0257656781720952	1.0
chr19:58388140	wtdmso	mtdmso	15	16	387	427	1.0343992248062015	1.0
chr19:58388152	wtdmso	mtdmso	3	3	375	434	1.1573333333333333	1.0
chr19:58388176	wtdmso	mtdmso	13	13	402	441	1.0970149253731343	0.844363078044331
chr19:58388183	wtdmso	mtdmso	30	29	383	423	1.1425227334113621	0.6860207668134017
chr19:58388231	wtdmso	mtdmso	3	5	403	438	0.6521091811414392	0.7273618463309689
chr19:58393087	wtdmso	mtdmso	4	13	459	513	0.3438914027149321	0.08326159000227781
chr19:58393131	wtdmso	mtdmso	22	16	409	461	1.5498166259168704	0.24511026524788787
chr19:58393359	wtdmso	mtdmso	27	28	359	405	1.0878432152805413	0.781296940981639
chr19:58393410	wtdmso	mtdmso	38	56	441	477	0.7339650145772595	0.19290413958045083
chr19:58393436	wtdmso	mtdmso	139	125	337	387	1.2769851632047478	0.09800303209659356
chr19:58393482	wtdmso	mtdmso	64	56	412	461	1.2787794729542303	0.24218969043698177
chr19:58394542	wtdmso	mtdmso	57	56	425	465	1.113655462184874	0.618022872039043
chr19:58394550	wtdmso	mtdmso	3	2	370	374	1.5162162162162163	0.6854111187629164
chr19:58394691	wtdmso	mtdmso	118	125	355	380	1.0104788732394365	1.0
chr19:58545532	wtdmso	mtdmso	1	3	9	10	0.37037037037037035	0.603613777526821
chr19:58545875	wtdmso	mtdmso	1	1	9	9	1.0	1.0
chr19:58547625	wtdmso	mtdmso	1	3	9	10	0.37037037037037035	0.603613777526821
chr19:58548039	wtdmso	mtdmso	2	4	8	9	0.5625	0.660019614253024
chr19:58548372	wtdmso	mtdmso	2	2	9	23	2.5555555555555554	0.5704948646125114
chr19:58549124	wtdmso	mtdmso	7	10	15	19	0.8866666666666667	1.0
chr19:58549183	wtdmso	mtdmso	4	3	19	26	1.8245614035087718	0.6855913642052565
chr19:58549198	wtdmso	mtdmso	4	1	18	29	6.444444444444445	0.14940206851971558
chr19:58549616	wtdmso	mtdmso	8	8	21	21	1.0	1.0
chr19:58549774	wtdmso	mtdmso	4	2	24	32	2.6666666666666665	0.3959495315449316
chr19:58549986	wtdmso	mtdmso	3	4	25	29	0.87	1.0
chr19:58550173	wtdmso	mtdmso	2	2	32	36	1.125	1.0
chr19:58550278	wtdmso	mtdmso	11	9	26	32	1.5042735042735043	0.45030847963815973
chr19:58550377	wtdmso	mtdmso	1	3	29	31	0.3563218390804598	0.6159203369343509
chr19:58550449	wtdmso	mtdmso	4	3	35	40	1.5238095238095237	0.7033361036525593
chr19:58550631	wtdmso	mtdmso	2	2	37	36	0.972972972972973	1.0
chr19:58556212	wtdmso	mtdmso	3	2	24	20	1.25	1.0
chr19:58556349	wtdmso	mtdmso	1	1	24	20	0.8333333333333334	1.0
chr19:5894723	wtdmso	mtdmso	1	5	29	37	0.25517241379310346	0.39004726018694397
chr19:5896467	wtdmso	mtdmso	2	2	19	42	2.210526315789474	0.5892059553349875
chr19:5896499	wtdmso	mtdmso	8	10	23	40	1.391304347826087	0.5892115641332984
chr19:6368818	wtdmso	mtdmso	1	1	10	9	0.9	1.0
chr19:6372829	wtdmso	mtdmso	2	3	9	7	0.5185185185185185	0.6351172047766475
chr19:6372972	wtdmso	mtdmso	2	3	10	7	0.4666666666666667	0.6240601503759399
chr19:6374553	wtdmso	mtdmso	1	1	11	10	0.9090909090909091	1.0
chr19:6374827	wtdmso	mtdmso	2	1	10	9	1.8	1.0
chr19:7682490	wtdmso	mtdmso	1	3	17	19	0.37254901960784315	0.6132727869569976
chr19:7682560	wtdmso	mtdmso	2	2	9	8	0.8888888888888888	1.0
chr19:7682653	wtdmso	mtdmso	4	2	16	17	2.125	0.6614196614196612
chr19:7682819	wtdmso	mtdmso	3	1	12	18	4.5	0.2994221148870105
chr19:808719	wtdmso	mtdmso	1	3	10	10	0.3333333333333333	0.5962732919254659
chr19:811010	wtdmso	mtdmso	2	2	12	14	1.1666666666666667	1.0
chr19:811029	wtdmso	mtdmso	7	9	7	8	0.8888888888888888	1.0
chr19:811210	wtdmso	mtdmso	4	1	19	17	3.5789473684210527	0.362940653698035
chr19:811484	wtdmso	mtdmso	1	1	11	10	0.9090909090909091	1.0
chr19:811537	wtdmso	mtdmso	2	2	24	17	0.7083333333333334	1.0
chr19:811649	wtdmso	mtdmso	3	2	26	19	1.0961538461538463	1.0
chr19:811826	wtdmso	mtdmso	1	1	27	18	0.6666666666666666	1.0
chr19:811901	wtdmso	mtdmso	1	1	32	19	0.59375	1.0
chr19:812080	wtdmso	mtdmso	6	5	27	16	0.7111111111111111	0.7328933837202478
chr19:812145	wtdmso	mtdmso	6	2	26	19	2.1923076923076925	0.45499458092414224
chr19:812195	wtdmso	mtdmso	3	1	31	21	2.032258064516129	1.0
chr19:812217	wtdmso	mtdmso	1	2	12	10	0.4166666666666667	0.5930434782608694
chr19:8311504	wtdmso	mtdmso	3	2	21	11	0.7857142857142857	1.0
chr19:8311560	wtdmso	mtdmso	1	3	23	10	0.14492753623188406	0.11475509122567945
chr19:8316643	wtdmso	mtdmso	4	2	19	10	1.0526315789473684	1.0
chr19:8321320	wtdmso	mtdmso	1	1	21	10	0.47619047619047616	1.0
chr19:8321534	wtdmso	mtdmso	3	6	165	414	1.2545454545454546	0.7197353971069218
chr19:8321676	wtdmso	mtdmso	17	33	167	415	1.2801669388495736	0.42131850884346267
chr19:8321690	wtdmso	mtdmso	2	6	174	401	0.7681992337164751	1.0
chr19:8322353	wtdmso	mtdmso	16	43	167	388	0.86450355103746	0.764801134299388
chr19:8371501	wtdmso	mtdmso	2	1	11	9	1.6363636363636365	1.0
chr19:9828611	wtdmso	mtdmso	3	2	32	33	1.546875	1.0
chr19:9828637	wtdmso	mtdmso	1	1	32	37	1.15625	1.0
chr19:9828853	wtdmso	mtdmso	2	4	31	28	0.45161290322580644	0.426649852879361
chr19:9828871	wtdmso	mtdmso	1	3	31	24	0.25806451612903225	0.32322917170190235
chr19:9829985	wtdmso	mtdmso	4	2	32	34	2.125	0.6737073968796559
chr19:9830087	wtdmso	mtdmso	1	1	29	32	1.103448275862069	1.0
chr19:985912	wtdmso	mtdmso	3	1	9	15	5.0	0.28498168498168497
chr19:989864	wtdmso	mtdmso	1	2	10	17	0.85	1.0
chr19:990350	wtdmso	mtdmso	1	2	20	27	0.675	1.0
chr19:990924	wtdmso	mtdmso	2	5	11	26	0.9454545454545454	1.0
chr19:991228	wtdmso	mtdmso	5	7	23	32	0.9937888198757764	1.0
chr19:991236	wtdmso	mtdmso	3	3	24	36	1.5	0.6822529995123859
chr19:994041	wtdmso	mtdmso	1	3	26	32	0.41025641025641024	0.6256218125106435
chr19:994231	wtdmso	mtdmso	7	4	21	30	2.5	0.1999653059505842
chr19:994297	wtdmso	mtdmso	1	2	32	41	0.640625	1.0
chr19:994439	wtdmso	mtdmso	21	29	11	15	0.987460815047022	1.0
chr19:994481	wtdmso	mtdmso	9	10	23	26	1.017391304347826	1.0
chr19_GL949750v2_alt:182399	wtdmso	mtdmso	6	8	7	13	1.3928571428571428	0.728236688107559
chr19_GL949751v2_alt:176208	wtdmso	mtdmso	1	1	22	25	1.1363636363636365	1.0
chr19_GL949751v2_alt:176547	wtdmso	mtdmso	5	1	21	16	3.8095238095238093	0.3764900055015588
chr19_GL949751v2_alt:182399	wtdmso	mtdmso	13	16	16	14	0.7109375	0.6058071732731873
chr19_GL949752v1_alt:176476	wtdmso	mtdmso	2	2	42	40	0.9523809523809523	1.0
chr19_GL949752v1_alt:176537	wtdmso	mtdmso	2	8	41	35	0.21341463414634146	0.08873953359864241
chr19_GL949752v1_alt:176560	wtdmso	mtdmso	2	4	41	38	0.4634146341463415	0.4331115310916871
chr19_GL949752v1_alt:182388	wtdmso	mtdmso	17	26	31	22	0.4640198511166253	0.10010090505503887
chr19_KI270938v1_alt:182399	wtdmso	mtdmso	2	6	10	20	0.6666666666666666	1.0
chr1:10419417	wtdmso	mtdmso	3	5	12	6	0.3	0.21830663615560636
chr1:10419869	wtdmso	mtdmso	6	3	10	9	1.8	0.6869565217391305
chr1:109214035	wtdmso	mtdmso	2	2	10	9	0.9	1.0
chr1:109224001	wtdmso	mtdmso	1	2	14	12	0.42857142857142855	0.5977011494252873
chr1:109228409	wtdmso	mtdmso	1	1	13	14	1.0769230769230769	1.0
chr1:109229516	wtdmso	mtdmso	1	1	13	15	1.1538461538461537	1.0
chr1:109231650	wtdmso	mtdmso	1	1	15	15	1.0	1.0
chr1:109235393	wtdmso	mtdmso	4	1	30	16	2.1333333333333333	0.6535533362281083
chr1:109235981	wtdmso	mtdmso	3	1	31	20	1.935483870967742	1.0
chr1:109236423	wtdmso	mtdmso	4	2	43	21	0.9767441860465116	1.0
chr1:109237731	wtdmso	mtdmso	6	7	44	31	0.6038961038961039	0.5458814587312396
chr1:109237740	wtdmso	mtdmso	2	3	38	33	0.5789473684210527	0.6630877452795261
chr1:109237865	wtdmso	mtdmso	6	3	52	37	1.4230769230769231	0.7338952602071313
chr1:109237888	wtdmso	mtdmso	19	9	38	26	1.4444444444444444	0.4913213369973286
chr1:109237997	wtdmso	mtdmso	8	16	35	18	0.2571428571428571	0.01250329342379921
chr1:109238017	wtdmso	mtdmso	4	4	38	28	0.7368421052631579	0.7200464204794644
chr1:109238068	wtdmso	mtdmso	9	6	48	28	0.875	1.0
chr1:109238082	wtdmso	mtdmso	22	15	34	22	0.9490196078431372	1.0
chr1:11054705	wtdmso	mtdmso	11	5	10	6	1.32	1.0
chr1:11054833	wtdmso	mtdmso	10	4	17	11	1.6176470588235294	0.7337405508837418
chr1:11055076	wtdmso	mtdmso	7	3	22	10	1.0606060606060606	1.0
chr1:11056046	wtdmso	mtdmso	2	2	22	8	0.36363636363636365	0.5635673624288423
chr1:11056620	wtdmso	mtdmso	9	3	18	10	1.6666666666666667	0.7158769903877988
chr1:111454229	wtdmso	mtdmso	1	2	9	14	0.7777777777777778	1.0
chr1:111454303	wtdmso	mtdmso	1	2	19	14	0.3684210526315789	0.5742296918767505
chr1:111454343	wtdmso	mtdmso	1	3	21	13	0.20634920634920634	0.2906590801327643
chr1:111456102	wtdmso	mtdmso	5	5	18	12	0.6666666666666666	0.7165683052779827
chr1:111456239	wtdmso	mtdmso	1	1	20	15	0.75	1.0
chr1:111459556	wtdmso	mtdmso	2	1	20	16	1.6	1.0
chr1:111461254	wtdmso	mtdmso	3	4	20	12	0.45	0.4150759475836875
chr1:111461316	wtdmso	mtdmso	1	1	9	10	1.1111111111111112	1.0
