site	cond1	cond2	mod_cond1	mod_cond2	unmod_cond1	unmod_cond2	odds_ratio	pvalue
chr20:4700646	wtdmso	mtcsc	3	1	42	27	1.9285714285714286	1.0
chr20:4700661	wtdmso	mtcsc	21	11	31	20	1.2316715542521994	0.8160692586890526
chr20:4700666	wtdmso	mtcsc	8	5	47	27	0.9191489361702128	1.0
chr20:4700672	wtdmso	mtcsc	1	1	53	30	0.5660377358490566	1.0
chr20:4700694	wtdmso	mtcsc	9	7	46	25	0.6987577639751553	0.5728159518545687
chr20:4700883	wtdmso	mtcsc	1	1	67	32	0.47761194029850745	0.548910891089109
chr20:4700967	wtdmso	mtcsc	20	7	46	26	1.6149068322981366	0.47326428677449073
chr20:4701291	wtdmso	mtcsc	6	4	56	32	0.8571428571428571	1.0
chr20:4701448	wtdmso	mtcsc	5	2	67	46	1.7164179104477613	0.7008794919165441
chr20:4701457	wtdmso	mtcsc	1	1	94	63	0.6702127659574468	1.0
chr20:4701503	wtdmso	mtcsc	7	3	77	46	1.393939393939394	0.7447652720372286
chr20:4701557	wtdmso	mtcsc	17	17	68	42	0.6176470588235294	0.23703290957542872
chr20:49094280	wtdmso	mtcsc	1	1	9	18	2.0	1.0
chr20:49094800	wtdmso	mtcsc	1	4	9	14	0.3888888888888889	0.6263736263736266
chr20:49096535	wtdmso	mtcsc	2	11	8	10	0.22727272727272727	0.12850026599603429
chr20:49279157	wtdmso	mtcsc	3	5	129	111	0.5162790697674419	0.4791599459310744
chr20:49280501	wtdmso	mtcsc	1	1	120	108	0.9	1.0
chr20:49280517	wtdmso	mtcsc	24	13	98	91	1.7142857142857142	0.1545539424058243
chr20:49289088	wtdmso	mtcsc	21	14	110	94	1.2818181818181817	0.5829807454026039
chr20:49289127	wtdmso	mtcsc	9	6	129	115	1.3372093023255813	0.7908251800926065
chr20:49289202	wtdmso	mtcsc	7	5	139	113	1.1381294964028776	1.0
chr20:49289217	wtdmso	mtcsc	13	8	126	112	1.4444444444444444	0.4982250806219676
chr20:49936431	wtdmso	mtcsc	3	3	10	13	1.3	1.0
chr20:50191421	wtdmso	mtcsc	12	8	12	19	2.375	0.16142056108385266
chr20:50191580	wtdmso	mtcsc	31	35	10	10	0.8857142857142857	1.0
chr20:50191835	wtdmso	mtcsc	6	11	57	37	0.35406698564593303	0.0650318626701347
chr20:50192018	wtdmso	mtcsc	26	22	56	52	1.0974025974025974	0.8626991707224986
chr20:50192111	wtdmso	mtcsc	28	25	58	52	1.0041379310344827	1.0
chr20:50192168	wtdmso	mtcsc	5	7	71	60	0.6036217303822937	0.5480236928016071
chr20:50192439	wtdmso	mtcsc	74	64	19	18	1.0953947368421053	0.8540525542436399
chr20:50192459	wtdmso	mtcsc	14	17	79	67	0.6984363365599404	0.43010996953460134
chr20:50192634	wtdmso	mtcsc	15	7	64	55	1.8415178571428572	0.24827633595945658
chr20:50192647	wtdmso	mtcsc	2	3	67	65	0.6467661691542289	0.680502960564428
chr20:5115239	wtdmso	mtcsc	2	3	9	20	1.4814814814814814	1.0
chr20:5115516	wtdmso	mtcsc	4	13	7	10	0.43956043956043955	0.4646397231491781
chr20:5115551	wtdmso	mtcsc	3	3	20	21	1.05	1.0
chr20:5117661	wtdmso	mtcsc	2	1	10	22	4.4	0.26554621848739496
chr20:5119586	wtdmso	mtcsc	4	4	8	16	2.0	0.43250905564587433
chr20:5119676	wtdmso	mtcsc	1	5	11	11	0.2	0.19647502256197907
chr20:5119736	wtdmso	mtcsc	5	2	7	16	5.714285714285714	0.08371352785145891
chr20:58891742	wtdmso	mtcsc	7	4	126	114	1.5833333333333333	0.5480128507800666
chr20:58891757	wtdmso	mtcsc	19	15	106	91	1.0874213836477988	0.8542508514172251
chr20:58891823	wtdmso	mtcsc	5	4	132	116	1.0984848484848484	1.0
chr20:58898954	wtdmso	mtcsc	2	8	13	34	0.6538461538461539	1.0
chr20:58903526	wtdmso	mtcsc	7	3	57	55	2.2514619883040936	0.32911222018889397
chr20:58903553	wtdmso	mtcsc	6	9	152	139	0.6096491228070176	0.43157450386459784
chr20:58903671	wtdmso	mtcsc	4	1	160	158	3.95	0.3714030651718331
chr20:58903729	wtdmso	mtcsc	3	5	158	143	0.5430379746835443	0.48670643950837983
chr20:58903774	wtdmso	mtcsc	30	18	126	125	1.6534391534391535	0.15539105888994942
chr20:58903780	wtdmso	mtcsc	6	6	95	90	0.9473684210526315	1.0
chr20:58905467	wtdmso	mtcsc	4	3	149	143	1.279642058165548	1.0
chr20:58909169	wtdmso	mtcsc	1	1	146	131	0.8972602739726028	1.0
chr20:58909196	wtdmso	mtcsc	26	19	151	140	1.2687347507842455	0.5225093005810084
chr20:58909350	wtdmso	mtcsc	15	9	162	156	1.6049382716049383	0.29741948628796805
chr20:58909373	wtdmso	mtcsc	12	5	160	144	2.16	0.21140460688409501
chr20:58909391	wtdmso	mtcsc	1	2	180	166	0.46111111111111114	0.6103744119781764
chr20:58909407	wtdmso	mtcsc	1	1	156	138	0.8846153846153846	1.0
chr20:58909688	wtdmso	mtcsc	28	15	150	142	1.767111111111111	0.10311998183315238
chr20:58909743	wtdmso	mtcsc	8	15	185	169	0.4872072072072072	0.13214012546264903
chr20:58909751	wtdmso	mtcsc	2	2	195	186	0.9538461538461539	1.0
chr20:58909776	wtdmso	mtcsc	13	22	192	174	0.5355113636363636	0.11038093375416136
chr20:58909797	wtdmso	mtcsc	7	6	192	184	1.1180555555555556	1.0
chr20:58910039	wtdmso	mtcsc	8	9	192	188	0.8703703703703703	0.8092797148331975
chr20:58910354	wtdmso	mtcsc	10	17	202	189	0.5503785672684915	0.1656736516198617
chr20:58910365	wtdmso	mtcsc	12	7	202	202	1.7142857142857142	0.3487874375300507
chr20:58910746	wtdmso	mtcsc	3	7	172	170	0.42358803986710963	0.3367393643165003
chr20:58910755	wtdmso	mtcsc	22	16	203	206	1.395320197044335	0.3971890473653378
chr20:58910785	wtdmso	mtcsc	19	17	182	197	1.2097608274078862	0.6051098088532667
chr20:58910836	wtdmso	mtcsc	16	20	199	196	0.7879396984924623	0.6020550831510102
chr20:58911085	wtdmso	mtcsc	2	4	238	227	0.47689075630252103	0.4419884159309235
chr20:58995359	wtdmso	mtcsc	10	6	9	4	0.7407407407407407	1.0
chr20:58995473	wtdmso	mtcsc	6	2	15	12	2.4	0.43073914569367033
chr20:58995521	wtdmso	mtcsc	3	2	17	10	0.8823529411764706	1.0
chr20:58995553	wtdmso	mtcsc	17	9	6	4	1.2592592592592593	1.0
chr20:58995606	wtdmso	mtcsc	2	1	19	10	1.0526315789473684	1.0
chr20:58996644	wtdmso	mtcsc	3	2	13	9	1.0384615384615385	1.0
chr20:58996679	wtdmso	mtcsc	1	1	15	9	0.6	1.0
chr20:58997689	wtdmso	mtcsc	6	2	8	8	3.0	0.3875353344999327
chr20:59006428	wtdmso	mtcsc	3	1	10	9	2.7	0.6036137775268209
chr20:59028718	wtdmso	mtcsc	7	9	160	133	0.6465277777777778	0.4468273081986469
chr20:59028834	wtdmso	mtcsc	38	38	160	135	0.84375	0.5217869363285481
chr20:59030349	wtdmso	mtcsc	2	2	194	170	0.8762886597938144	1.0
chr20:59030376	wtdmso	mtcsc	1	2	150	138	0.46	0.6099424692818931
chr20:59032224	wtdmso	mtcsc	12	5	191	171	2.14869109947644	0.21332216134021947
chr20:59032320	wtdmso	mtcsc	16	14	49	37	0.8629737609329446	0.8315151457946006
chr20:62137396	wtdmso	mtcsc	2	12	47	55	0.1950354609929078	0.04029010129580983
chr20:62138202	wtdmso	mtcsc	3	2	46	57	1.858695652173913	0.6570299936549274
chr20:62138237	wtdmso	mtcsc	4	1	51	67	5.254901960784314	0.17167764928660575
chr20:62139829	wtdmso	mtcsc	5	5	40	55	1.375	0.7414328119087473
chr20:62139839	wtdmso	mtcsc	5	8	44	52	0.7386363636363636	0.7690213924790579
chr20:62140868	wtdmso	mtcsc	3	1	45	53	3.533333333333333	0.3399904696351988
chr20:62140884	wtdmso	mtcsc	2	5	46	53	0.4608695652173913	0.452519602756296
chr20:62306198	wtdmso	mtcsc	2	7	8	29	1.0357142857142858	1.0
chr20:62306251	wtdmso	mtcsc	2	5	8	33	1.65	0.6250555758736169
chr20:62306303	wtdmso	mtcsc	8	13	12	27	1.3846153846153846	0.5794163703517226
chr20:62307387	wtdmso	mtcsc	2	6	19	31	0.543859649122807	0.6975460020352668
chr20:62308684	wtdmso	mtcsc	2	1	8	39	9.75	0.09795918367346941
chr20:62308756	wtdmso	mtcsc	1	10	9	26	0.28888888888888886	0.4102528851260405
chr20:62387366	wtdmso	mtcsc	9	13	200	338	1.17	0.8227048900838936
chr20:62387642	wtdmso	mtcsc	30	37	188	300	1.2938470385278895	0.3515785511630324
chr20:62388458	wtdmso	mtcsc	12	24	213	335	0.7863849765258216	0.597443387996551
chr20:62388465	wtdmso	mtcsc	26	45	188	310	0.9527186761229315	0.8964346174660013
chr20:62388515	wtdmso	mtcsc	1	2	66	116	0.8787878787878788	1.0
chr20:63521682	wtdmso	mtcsc	5	4	245	301	1.5357142857142858	0.7378640710139208
chr20:63521770	wtdmso	mtcsc	31	29	290	368	1.3564803804994054	0.279388247849129
chr20:63521795	wtdmso	mtcsc	9	14	265	356	0.8636118598382749	0.8317035575481313
chr20:63521878	wtdmso	mtcsc	30	40	279	336	0.9032258064516129	0.7058942584833189
chr20:63522023	wtdmso	mtcsc	2	3	299	381	0.8494983277591973	1.0
chr20:63522044	wtdmso	mtcsc	5	4	251	321	1.598605577689243	0.5167971566917583
chr20:63522053	wtdmso	mtcsc	2	1	327	416	2.54434250764526	0.5859254843759343
chr20:63522108	wtdmso	mtcsc	3	10	283	373	0.39540636042402827	0.16904603447241348
chr20:63522117	wtdmso	mtcsc	54	97	257	312	0.6758393838501344	0.04207009928827444
chr20:63522147	wtdmso	mtcsc	14	29	283	365	0.6226392104301206	0.202742679541527
chr20:63696893	wtdmso	mtcsc	1	1	9	25	2.7777777777777777	0.4841269841269842
chr20:63696960	wtdmso	mtcsc	1	1	12	27	2.25	0.5390243902439025
chr20:63697342	wtdmso	mtcsc	4	3	8	26	4.333333333333333	0.16540609929570133
chr20:63698327	wtdmso	mtcsc	1	6	12	20	0.2777777777777778	0.38842867635437306
chr20:63740496	wtdmso	mtcsc	1	6	11	24	0.36363636363636365	0.6513721680602297
chr20:63742373	wtdmso	mtcsc	1	10	9	27	0.3	0.41258271739880864
chr20:63742435	wtdmso	mtcsc	5	9	6	27	2.5	0.26280872534228317
chr20:63742601	wtdmso	mtcsc	2	1	9	25	5.555555555555555	0.20527670527670527
chr20:63742934	wtdmso	mtcsc	2	3	29	41	0.9425287356321839	1.0
chr20:63742985	wtdmso	mtcsc	2	3	29	35	0.8045977011494253	1.0
chr20:63743007	wtdmso	mtcsc	4	9	25	36	0.64	0.5494371792940329
chr20:63743069	wtdmso	mtcsc	5	2	23	34	3.6956521739130435	0.22463827858498575
chr20:63743144	wtdmso	mtcsc	6	5	27	41	1.8222222222222222	0.5116393731712119
chr20:63743366	wtdmso	mtcsc	5	10	27	30	0.5555555555555556	0.39180897465044
chr20:63743385	wtdmso	mtcsc	2	2	31	42	1.3548387096774193	1.0
chr21:25880853	wtdmso	mtcsc	1	1	40	16	0.4	0.5039322444041138
chr21:25881146	wtdmso	mtcsc	4	1	31	12	1.5483870967741935	1.0
chr21:25881319	wtdmso	mtcsc	2	2	31	22	0.7096774193548387	1.0
chr21:25881509	wtdmso	mtcsc	13	10	20	15	0.975	1.0
chr21:25881673	wtdmso	mtcsc	5	3	27	9	0.5555555555555556	0.6625414123100484
chr21:25911769	wtdmso	mtcsc	2	3	8	7	0.5833333333333334	1.0
chr21:31667282	wtdmso	mtcsc	2	5	9	33	1.4666666666666666	0.6464809715379818
chr21:33421556	wtdmso	mtcsc	1	1	10	17	1.7	1.0
chr21:33426885	wtdmso	mtcsc	2	5	9	22	0.9777777777777777	1.0
chr21:33426915	wtdmso	mtcsc	1	2	10	25	1.25	1.0
chr21:33432754	wtdmso	mtcsc	2	1	9	28	6.222222222222222	0.1781376518218624
chr21:33436900	wtdmso	mtcsc	2	9	9	20	0.49382716049382713	0.6936571139950496
chr21:33436962	wtdmso	mtcsc	2	1	9	26	5.777777777777778	0.19559032716927457
chr21:33437046	wtdmso	mtcsc	1	2	9	27	1.5	1.0
chr21:33437099	wtdmso	mtcsc	2	5	9	23	1.0222222222222221	1.0
chr21:33437120	wtdmso	mtcsc	2	2	10	23	2.3	0.5821031115148763
chr21:33437256	wtdmso	mtcsc	1	2	22	28	0.6363636363636364	1.0
chr21:33437323	wtdmso	mtcsc	4	13	24	27	0.34615384615384615	0.15359078417655084
chr21:33437381	wtdmso	mtcsc	1	8	22	26	0.14772727272727273	0.06947896384128474
chr21:33437478	wtdmso	mtcsc	3	2	22	34	2.3181818181818183	0.3924128954957744
chr21:33907351	wtdmso	mtcsc	6	4	41	35	1.2804878048780488	1.0
chr21:39342539	wtdmso	mtcsc	4	2	12	16	2.6666666666666665	0.38719789665284665
chr21:39342569	wtdmso	mtcsc	3	3	12	13	1.0833333333333333	1.0
chr21:39342857	wtdmso	mtcsc	3	5	12	13	0.65	0.6991606835878249
chr21:43734096	wtdmso	mtcsc	6	6	7	21	3.0	0.1536004242946425
chr21:43741738	wtdmso	mtcsc	4	6	20	21	0.7	0.7314583428621326
chr21:43741756	wtdmso	mtcsc	3	1	22	26	3.5454545454545454	0.34093637454981995
chr21:43743762	wtdmso	mtcsc	1	1	12	26	2.1666666666666665	1.0
chr21:43746099	wtdmso	mtcsc	1	1	13	23	1.7692307692307692	1.0
chr21:43749007	wtdmso	mtcsc	2	1	22	27	2.4545454545454546	0.5895022624434388
chr21:43753663	wtdmso	mtcsc	3	1	21	27	3.857142857142857	0.32421460892049125
chr21:43755745	wtdmso	mtcsc	6	7	25	26	0.8914285714285715	1.0
chr21:43756028	wtdmso	mtcsc	4	2	28	30	2.142857142857143	0.6718665237698302
chr21:43756084	wtdmso	mtcsc	4	4	24	29	1.2083333333333333	1.0
chr21:43774163	wtdmso	mtcsc	1	5	16	40	0.5	1.0
chr21:43774195	wtdmso	mtcsc	9	14	12	35	1.875	0.2756636183837833
chr21:43774212	wtdmso	mtcsc	1	5	18	37	0.4111111111111111	0.6552921788619445
chr21:43774257	wtdmso	mtcsc	3	2	18	45	3.75	0.1668603839093304
chr21:43774310	wtdmso	mtcsc	3	7	14	36	1.1020408163265305	1.0
chr21:43774670	wtdmso	mtcsc	1	1	17	50	2.9411764705882355	0.45652173913043487
chr21:44326848	wtdmso	mtcsc	1	1	9	28	3.111111111111111	0.4520917678812416
chr21:44327074	wtdmso	mtcsc	3	3	21	29	1.380952380952381	1.0
chr21:44327289	wtdmso	mtcsc	1	1	10	31	3.1	0.450719822812846
chr21:44327346	wtdmso	mtcsc	4	6	6	20	2.2222222222222223	0.41287925997243535
chr21:44806005	wtdmso	mtcsc	1	4	10	10	0.25	0.34057971014492755
chr21:44806772	wtdmso	mtcsc	3	3	19	10	0.5263157894736842	0.6484819734345351
chr21:44806889	wtdmso	mtcsc	1	1	21	12	0.5714285714285714	1.0
chr21:44807020	wtdmso	mtcsc	2	1	19	10	1.0526315789473684	1.0
chr21:8209921	wtdmso	mtcsc	3	2	9	20	3.3333333333333335	0.31925996204933577
chr21:8210165	wtdmso	mtcsc	1	3	11	23	0.696969696969697	1.0
chr21:8210504	wtdmso	mtcsc	2	3	9	22	1.6296296296296295	0.6308940242763771
chr21:8210533	wtdmso	mtcsc	5	4	8	22	3.4375	0.1293851776474367
chr21:8210601	wtdmso	mtcsc	1	3	9	22	0.8148148148148148	1.0
chr21:8210819	wtdmso	mtcsc	1	1	14	30	2.142857142857143	1.0
chr21:8211017	wtdmso	mtcsc	1	1	12	27	2.25	0.5390243902439025
chr22:19175618	wtdmso	mtcsc	2	3	9	33	2.4444444444444446	0.5775875051093948
chr22:19175674	wtdmso	mtcsc	2	1	15	38	5.066666666666666	0.21587301587301583
chr22:19175856	wtdmso	mtcsc	1	4	15	34	0.5666666666666667	1.0
chr22:19175891	wtdmso	mtcsc	1	2	16	32	1.0	1.0
chr22:19175951	wtdmso	mtcsc	1	6	19	31	0.2719298245614035	0.4019659585697321
chr22:19176668	wtdmso	mtcsc	1	10	14	23	0.16428571428571428	0.1359134512632705
chr22:19176869	wtdmso	mtcsc	2	2	8	24	3.0	0.30481283422459887
chr22:19176895	wtdmso	mtcsc	10	8	4	23	7.1875	0.007484186306170362
chr22:19177123	wtdmso	mtcsc	1	1	12	36	3.0	0.45632653061224493
chr22:19178037	wtdmso	mtcsc	1	1	13	32	2.4615384615384617	0.5115633672525439
chr22:19435787	wtdmso	mtcsc	1	3	10	9	0.3	0.5900621118012421
chr22:20314469	wtdmso	mtcsc	4	4	9	6	0.6666666666666666	0.6850181720285369
chr22:20314539	wtdmso	mtcsc	9	6	6	4	1.0	1.0
chr22:20314740	wtdmso	mtcsc	6	4	9	6	1.0	1.0
chr22:20314794	wtdmso	mtcsc	2	5	11	5	0.18181818181818182	0.1687979539641944
chr22:20314804	wtdmso	mtcsc	3	2	11	8	1.0909090909090908	1.0
chr22:23766204	wtdmso	mtcsc	4	3	10	8	1.0666666666666667	1.0
chr22:23801041	wtdmso	mtcsc	1	6	9	22	0.4074074074074074	0.6495633686036162
chr22:23801067	wtdmso	mtcsc	1	2	10	26	1.3	1.0
chr22:23803413	wtdmso	mtcsc	2	5	10	28	1.12	1.0
chr22:23816826	wtdmso	mtcsc	2	5	11	29	1.0545454545454545	1.0
chr22:23825228	wtdmso	mtcsc	8	10	15	29	1.5466666666666666	0.5642808454101658
chr22:23825291	wtdmso	mtcsc	2	5	22	36	0.6545454545454545	1.0
chr22:23833576	wtdmso	mtcsc	4	4	22	30	1.3636363636363635	0.717243920132293
chr22:23833609	wtdmso	mtcsc	2	6	25	33	0.44	0.455461825906349
chr22:23833647	wtdmso	mtcsc	1	1	26	38	1.4615384615384615	1.0
chr22:23833690	wtdmso	mtcsc	4	5	22	30	1.0909090909090908	1.0
chr22:23833696	wtdmso	mtcsc	4	4	27	40	1.4814814814814814	0.7106519818162691
chr22:23834268	wtdmso	mtcsc	6	3	21	38	3.619047619047619	0.14020897219139067
chr22:23894493	wtdmso	mtcsc	3	4	164	318	1.454268292682927	0.6949687062222025
chr22:23894796	wtdmso	mtcsc	8	7	151	324	2.4522232734153264	0.0947828953200238
chr22:23894880	wtdmso	mtcsc	33	65	162	320	1.002849002849003	1.0
chr22:23894940	wtdmso	mtcsc	7	8	111	242	1.9076576576576576	0.2596988621575132
chr22:23895117	wtdmso	mtcsc	30	72	139	281	0.842326139088729	0.555473927251259
chr22:23895149	wtdmso	mtcsc	4	13	176	331	0.5786713286713286	0.44099161306210466
chr22:23895219	wtdmso	mtcsc	2	4	78	187	1.1987179487179487	1.0
chr22:23971518	wtdmso	mtcsc	9	17	13	26	1.0588235294117647	1.0
chr22:23971561	wtdmso	mtcsc	6	3	16	41	5.125	0.05060248427107223
chr22:23973770	wtdmso	mtcsc	1	6	20	33	0.275	0.4036802862051255
chr22:28794588	wtdmso	mtcsc	2	5	11	23	0.8363636363636363	1.0
chr22:28794738	wtdmso	mtcsc	2	2	32	54	1.6875	0.6311507167764435
chr22:28794941	wtdmso	mtcsc	2	1	14	37	5.285714285714286	0.20641831962586676
chr22:28795026	wtdmso	mtcsc	2	2	39	42	1.0769230769230769	1.0
chr22:28795141	wtdmso	mtcsc	4	5	35	50	1.1428571428571428	1.0
chr22:28795201	wtdmso	mtcsc	17	30	22	24	0.6181818181818182	0.2969181587065237
chr22:28795217	wtdmso	mtcsc	11	15	27	36	0.9777777777777777	1.0
chr22:28795256	wtdmso	mtcsc	1	12	28	36	0.10714285714285714	0.0247627121100787
chr22:28795292	wtdmso	mtcsc	26	38	7	11	1.0751879699248121	1.0
chr22:28795393	wtdmso	mtcsc	2	1	31	48	3.096774193548387	0.5617886178861788
chr22:28795491	wtdmso	mtcsc	1	2	26	42	0.8076923076923077	1.0
chr22:28795549	wtdmso	mtcsc	8	20	22	28	0.509090909090909	0.22817186516322724
chr22:28795621	wtdmso	mtcsc	3	6	26	43	0.8269230769230769	1.0
chr22:28796062	wtdmso	mtcsc	4	6	26	40	1.0256410256410255	1.0
chr22:28796091	wtdmso	mtcsc	9	6	22	42	2.8636363636363638	0.08313936357243304
chr22:28797140	wtdmso	mtcsc	4	8	14	38	1.3571428571428572	0.7262662138247327
chr22:28797162	wtdmso	mtcsc	4	3	24	38	2.111111111111111	0.4299429670989392
chr22:28799083	wtdmso	mtcsc	5	7	23	35	1.0869565217391304	1.0
chr22:28800484	wtdmso	mtcsc	1	3	9	13	0.48148148148148145	1.0
chr22:28800498	wtdmso	mtcsc	4	3	6	14	3.111111111111111	0.36481875612310394
chr22:29767416	wtdmso	mtcsc	1	1	25	26	1.04	1.0
chr22:29767449	wtdmso	mtcsc	3	2	20	13	0.975	1.0
chr22:29769871	wtdmso	mtcsc	9	15	21	16	0.45714285714285713	0.1919174361920598
chr22:31105213	wtdmso	mtcsc	3	1	9	10	3.3333333333333335	0.5900621118012421
chr22:31105942	wtdmso	mtcsc	2	2	10	8	0.8	1.0
chr22:32387874	wtdmso	mtcsc	1	1	11	14	1.2727272727272727	1.0
chr22:32387911	wtdmso	mtcsc	4	10	7	4	0.22857142857142856	0.11599475030286714
chr22:32387935	wtdmso	mtcsc	4	9	7	4	0.25396825396825395	0.21732640424590885
chr22:32393908	wtdmso	mtcsc	1	2	10	14	0.7	1.0
chr22:32393923	wtdmso	mtcsc	1	1	10	15	1.5	1.0
chr22:32859498	wtdmso	mtcsc	4	2	8	8	2.0	0.6461742591773552
chr22:32859542	wtdmso	mtcsc	3	2	10	8	1.2	1.0
chr22:32859818	wtdmso	mtcsc	4	3	11	10	1.2121212121212122	1.0
chr22:32859871	wtdmso	mtcsc	2	3	14	10	0.47619047619047616	0.6321839080459768
chr22:32860110	wtdmso	mtcsc	1	2	23	11	0.2391304347826087	0.27773487773487776
chr22:32860174	wtdmso	mtcsc	2	3	25	11	0.29333333333333333	0.3169517399299171
chr22:32860429	wtdmso	mtcsc	6	3	14	7	1.0	1.0
chr22:35838355	wtdmso	mtcsc	9	13	20	29	1.0038461538461538	1.0
chr22:35838364	wtdmso	mtcsc	1	4	24	39	0.40625	0.6448336014292995
chr22:35838419	wtdmso	mtcsc	1	2	25	39	0.78	1.0
chr22:35838454	wtdmso	mtcsc	2	2	26	44	1.6923076923076923	0.6306010814982453
chr22:35838495	wtdmso	mtcsc	12	22	16	23	0.7840909090909091	0.6383339733157807
chr22:36510947	wtdmso	mtcsc	1	1	41	56	1.3658536585365855	1.0
chr22:36512567	wtdmso	mtcsc	4	1	31	51	6.580645161290323	0.15281011777663983
chr22:36516574	wtdmso	mtcsc	2	1	32	53	3.3125	0.5566268134431727
chr22:36517410	wtdmso	mtcsc	4	5	24	39	1.3	0.7282970526138086
chr22:36518767	wtdmso	mtcsc	2	3	21	31	0.9841269841269841	1.0
chr22:37029248	wtdmso	mtcsc	1	8	9	14	0.19444444444444445	0.2100132625994695
chr22:37029525	wtdmso	mtcsc	4	11	7	11	0.5714285714285714	0.7119528945204818
chr22:37029637	wtdmso	mtcsc	1	2	10	21	1.05	1.0
chr22:37029664	wtdmso	mtcsc	3	12	7	11	0.39285714285714285	0.2827990696733744
chr22:37225336	wtdmso	mtcsc	42	52	27	44	1.3162393162393162	0.4279808081945193
chr22:37225359	wtdmso	mtcsc	13	28	68	104	0.7100840336134454	0.3773506370771759
chr22:37225414	wtdmso	mtcsc	50	85	29	44	0.8924949290060852	0.7651883513000313
chr22:37225508	wtdmso	mtcsc	1	10	62	87	0.1403225806451613	0.051145685887118215
chr22:37225685	wtdmso	mtcsc	2	9	69	96	0.30917874396135264	0.20320089328846655
chr22:37225699	wtdmso	mtcsc	10	12	58	94	1.3505747126436782	0.6408578827429057
chr22:37225791	wtdmso	mtcsc	21	22	57	90	1.507177033492823	0.290709425979393
chr22:37226802	wtdmso	mtcsc	6	10	65	92	0.8492307692307692	1.0
chr22:37231294	wtdmso	mtcsc	3	3	69	102	1.4782608695652173	0.6883304615384482
chr22:37231307	wtdmso	mtcsc	1	5	73	97	0.26575342465753427	0.4030590524794503
chr22:37231325	wtdmso	mtcsc	2	3	68	104	1.0196078431372548	1.0
chr22:37232837	wtdmso	mtcsc	7	9	65	93	1.1128205128205129	1.0
chr22:37232855	wtdmso	mtcsc	1	1	62	97	1.564516129032258	1.0
chr22:37232870	wtdmso	mtcsc	10	14	64	92	1.0267857142857142	1.0
chr22:37232885	wtdmso	mtcsc	4	7	61	83	0.7775175644028103	0.7620929141716238
chr22:37232912	wtdmso	mtcsc	1	1	64	91	1.421875	1.0
chr22:37241644	wtdmso	mtcsc	5	12	55	73	0.553030303030303	0.4324541566438417
chr22:37244152	wtdmso	mtcsc	1	2	57	79	0.6929824561403509	1.0
chr22:37675682	wtdmso	mtcsc	33	116	230	586	0.7248125937031484	0.13449355867482962
chr22:37675694	wtdmso	mtcsc	9	29	244	672	0.8547201808931599	0.851455539481544
chr22:37677014	wtdmso	mtcsc	1	1	276	735	2.6630434782608696	0.472314457506955
chr22:37678493	wtdmso	mtcsc	55	163	194	514	0.8939978495983809	0.5423974371468221
chr22:37678505	wtdmso	mtcsc	4	9	263	695	1.1744824672581327	0.7600986197308858
chr22:37678603	wtdmso	mtcsc	12	22	209	642	1.6755110917790343	0.16042184920462768
chr22:37679632	wtdmso	mtcsc	14	20	236	693	2.0555084745762713	0.046676800375528835
chr22:37679717	wtdmso	mtcsc	23	75	274	697	0.7800973236009733	0.3457724561559404
chr22:37679744	wtdmso	mtcsc	46	140	239	609	0.8372384937238494	0.3657407332406448
chr22:37851294	wtdmso	mtcsc	1	3	18	26	0.48148148148148145	1.0
chr22:37851319	wtdmso	mtcsc	6	8	13	22	1.2692307692307692	0.7536263339838001
chr22:37851380	wtdmso	mtcsc	1	1	17	29	1.7058823529411764	1.0
chr22:37855577	wtdmso	mtcsc	1	1	18	30	1.6666666666666667	1.0
chr22:37863296	wtdmso	mtcsc	3	13	14	14	0.23076923076923078	0.056508327061601235
chr22:37874504	wtdmso	mtcsc	3	2	32	33	1.546875	1.0
chr22:37874511	wtdmso	mtcsc	18	19	16	16	0.9473684210526315	1.0
chr22:37874516	wtdmso	mtcsc	3	3	31	30	0.967741935483871	1.0
chr22:37875969	wtdmso	mtcsc	3	1	31	32	3.096774193548387	0.6135476463834674
chr22:37877809	wtdmso	mtcsc	2	3	32	31	0.6458333333333334	1.0
chr22:37877828	wtdmso	mtcsc	8	9	26	24	0.8205128205128205	0.78399203156008
chr22:37878034	wtdmso	mtcsc	6	7	26	27	0.8901098901098901	1.0
chr22:37878091	wtdmso	mtcsc	5	9	31	26	0.4659498207885305	0.24536130895373598
chr22:37878154	wtdmso	mtcsc	2	2	32	31	0.96875	1.0
chr22:37886783	wtdmso	mtcsc	4	1	32	35	4.375	0.35701163502755673
chr22:37888434	wtdmso	mtcsc	12	7	30	33	1.8857142857142857	0.2986578564126352
chr22:37888486	wtdmso	mtcsc	3	1	40	40	3.0	0.6162427487728692
chr22:37888584	wtdmso	mtcsc	1	5	32	27	0.16875	0.10483396385035729
chr22:38219357	wtdmso	mtcsc	5	3	6	20	5.555555555555555	0.07893483681941446
chr22:38219373	wtdmso	mtcsc	1	1	13	23	1.7692307692307692	1.0
chr22:38219419	wtdmso	mtcsc	2	6	8	15	0.625	1.0
chr22:38219597	wtdmso	mtcsc	1	1	14	24	1.7142857142857142	1.0
chr22:38219976	wtdmso	mtcsc	4	6	7	16	1.5238095238095237	0.6959869940960042
chr22:38220027	wtdmso	mtcsc	3	4	8	20	1.875	0.6523588300726297
