site	cond1	cond2	mod_cond1	mod_cond2	unmod_cond1	unmod_cond2	odds_ratio	pvalue	chrom	genome_pos	transcript_id	gene_ids	gene_name	mod_ratio_cond1	mod_ratio_cond2	delta_modratio	delta_prob
chr20:35556999	wtdmso	wtcsc	7	1	54	70	9.074074074074074	0.0241983171010409	chr20	35556999	ENST00000348547.6,flairiso41388-1,flairiso41391-1,flairiso41394-1,flairiso41395-1,flairiso41397-1	ENSG00000125991.19	ERGIC3	0.11475409836065574	0.014084507042253521	-0.10066959131840222	-0.1052587094734395
chr20:35953663	wtdmso	wtcsc	5	24	33	30	0.1893939393939394	0.0014917129127733	chr20	35953663	ENST00000305978.6	ENSG00000171222.10	SCAND1	0.13157894736842105	0.4444444444444444	0.3128654970760234	0.3461493107220285
chr20:396240	wtdmso	wtcsc	3	20	74	76	0.154054054054054	0.0012090444583124	chr20	396240	ENST00000217233.8,ENST00000449710.5-0,flairiso41021-1	ENSG00000101255.11	TRIB3	0.03896103896103896	0.20833333333333334	0.1693722943722944	0.2629217668760324
chr20:397213	wtdmso	wtcsc	28	72	74	87	0.4572072072072072	0.0041519332766412	chr20	397213	ENST00000217233.8,ENST00000449710.5-0,flairiso41019-1,flairiso41020-1,flairiso41021-1,flairiso41026-1	ENSG00000101255.11	TRIB3	0.27450980392156865	0.4528301886792453	0.17832038475767664	0.1464857137112311
chr20:430705	wtdmso	wtcsc	4	25	21	39	0.2971428571428571	0.0453645956532912	chr20	430705	ENST00000356286.9,ENST00000382214.7,ENST00000415942.5	ENSG00000125826.20	RBCK1	0.16	0.390625	0.230625	0.3175311173714289
chr20:45325693	wtdmso	wtcsc	6	22	90	98	0.296969696969697	0.0084674214930891	chr20	45325693	ENST00000372733.3,flairiso41510-1,flairiso41511-1,flairiso41512-1,flairiso41513-1	ENSG00000124145.6	SDC4	0.0625	0.18333333333333332	0.12083333333333332	0.1293946920792684
chr20:4700303	wtdmso	wtcsc	5	21	32	37	0.275297619047619	0.0186195964454159	chr20	4700303	ENST00000379440.9,ENST00000430350.2,ENST00000457586.1-0	ENSG00000171867.17	PRNP	0.13513513513513514	0.3620689655172414	0.22693383038210624	0.2627931276377969
chr20:4700552	wtdmso	wtcsc	8	25	43	47	0.3497674418604651	0.0231835227060566	chr20	4700552	ENST00000379440.9,ENST00000430350.2,ENST00000457586.1-0,flairiso41132-1	ENSG00000171867.17	PRNP	0.1568627450980392	0.3472222222222222	0.190359477124183	0.1476789964434124
chr20:4700631	wtdmso	wtcsc	8	24	41	44	0.3577235772357723	0.0346744522427509	chr20	4700631	ENST00000379440.9,ENST00000430350.2,ENST00000457586.1-0,flairiso41132-1	ENSG00000171867.17	PRNP	0.16326530612244897	0.35294117647058826	0.1896758703481393	0.311692359551546
chr20:58995382	wtdmso	wtcsc	10	3	11	24	7.272727272727272	0.0080276298657736	chr20	58995382	ENST00000217131.6	ENSG00000101160.14	CTSZ	0.47619047619047616	0.1111111111111111	-0.36507936507936506	-0.108903359930738
chr20:58995473	wtdmso	wtcsc	6	2	15	33	6.6	0.0423065404197479	chr20	58995473	ENST00000217131.6	ENSG00000101160.14	CTSZ	0.2857142857142857	0.05714285714285714	-0.22857142857142856	-0.1418213918083009
chr20:58995553	wtdmso	wtcsc	17	14	6	18	3.642857142857143	0.0314343227018307	chr20	58995553	ENST00000217131.6	ENSG00000101160.14	CTSZ	0.7391304347826086	0.4375	-0.30163043478260865	0.3184266765280604
chr20:59028834	wtdmso	wtcsc	38	57	160	135	0.5625	0.0182582666430531	chr20	59028834	ENST00000243997.8	ENSG00000124172.10	ATP5F1E	0.1919191919191919	0.296875	0.1049558080808081	0.1162967973318511
chr20:62137396	wtdmso	wtcsc	2	18	47	90	0.2127659574468085	0.0368360396854322	chr20	62137396	ENST00000370873.9,flairiso41660-1,flairiso41662-1	ENSG00000101182.15	PSMA7	0.04081632653061224	0.16666666666666666	0.12585034013605442	0.2099778781516164
chr20:62307387	wtdmso	wtcsc	2	6	19	8	0.1403508771929824	0.0386302665469059	chr20	62307387	ENST00000253003.7	ENSG00000130706.13	ADRM1	0.09523809523809523	0.42857142857142855	0.3333333333333333	0.1832101024421768
chr20:63740496	wtdmso	wtcsc	1	14	11	17	0.1103896103896103	0.0327186776045673	chr20	63740496	ENST00000266077.5,flairiso41770-1	ENSG00000125520.14	SLC2A4RG	0.08333333333333333	0.45161290322580644	0.3682795698924731	0.1084328005056568
chr22:19435787	wtdmso	wtcsc	1	9	10	4	0.0444444444444444	0.0045261811818548	chr22	19435787	ENST00000333130.3	ENSG00000185608.8	MRPL40	0.09090909090909091	0.6923076923076923	0.6013986013986014	0.3154411836824494
chr22:23825291	wtdmso	wtcsc	2	13	22	27	0.1888111888111888	0.0342639417897037	chr22	23825291	ENST00000407422.8,ENST00000644036.1	ENSG00000099956.19	SMARCB1	0.08333333333333333	0.325	0.2416666666666667	0.3041208750993538
chr22:37225508	wtdmso	wtcsc	1	11	62	80	0.1173020527859237	0.02822351065087	chr22	37225508	ENST00000249071.11,flairiso42258-1,flairiso42266-1	ENSG00000128340.15	RAC2	0.015873015873015872	0.12087912087912088	0.10500610500610501	0.1516220812571962
chr22:37679744	wtdmso	wtcsc	46	103	239	276	0.5157411544867369	0.0007132347727922	chr22	37679744	ENST00000215909.10,ENST00000425542.5,ENST00000489315.5,flairiso42270-1,flairiso42272-1,flairiso42273-1,flairiso42274-1,flairiso42275-1,flairiso42276-1,flairiso42277-1,flairiso42278-1,flairiso42282-1,flairiso42283-1,flairiso42284-1,flairiso42287-1	ENSG00000100097.12	LGALS1	0.16140350877192983	0.2717678100263852	0.1103643012544554	0.1843728665129166
chr22:37874511	wtdmso	wtcsc	18	12	16	39	3.65625	0.0101619217140468	chr22	37874511	ENST00000412331.6-0,ENST00000652021.1,flairiso42305-1	ENSG00000100129.18	EIF3L	0.5294117647058824	0.23529411764705882	-0.29411764705882354	-0.2541067917506735
chr22:38219357	wtdmso	wtcsc	5	1	6	17	14.166666666666666	0.0184792219274977	chr22	38219357	ENST00000361906.8	ENSG00000198792.13	TMEM184B	0.45454545454545453	0.05555555555555555	-0.398989898989899	-0.2325038323195288
chr22:40972573	wtdmso	wtcsc	1	8	9	5	0.0694444444444444	0.0288060304213218	chr22	40972573	ENST00000216225.9	ENSG00000100387.9	RBX1	0.1	0.6153846153846154	0.5153846153846154	0.1305237492481972
chr22_KI270879v1_alt:131242	wtdmso	wtcsc	8	25	49	61	0.3983673469387755	0.0433898261356686	chr22_KI270879v1_alt	131242				0.14035087719298245	0.29069767441860467	0.15034679722562222	0.2025910159720278
chr2:10783978	wtdmso	wtcsc	18	40	40	39	0.43875	0.0241138095106544	chr2	10783978	ENST00000272227.7,flairiso21924-1,flairiso44264-1	ENSG00000143870.12	PDIA6	0.3103448275862069	0.5063291139240507	0.19598428633784376	0.2687918268988832
chr2:112832759	wtdmso	wtcsc	17	80	30	58	0.4108333333333333	0.0113835972446656	chr2	112832759	ENST00000263341.7,flairiso22696-1,flairiso22697-1	ENSG00000125538.12	IL1B	0.3617021276595745	0.5797101449275363	0.21800801726796176	0.1254749264081701
chr2:172504446	wtdmso	wtcsc	7	18	11	5	0.1767676767676767	0.0224962475701779	chr2	172504446	ENST00000264107.11	ENSG00000091409.15	ITGA6	0.3888888888888889	0.782608695652174	0.39371980676328505	0.5395479502588985
chr2:172504446	wtdmso	wtcsc	7	18	11	5	0.1767676767676767	0.0224962475701779	chr2	172504446	ENST00000264107.11	ENSG00000225205.5	AC078883.1	0.3888888888888889	0.782608695652174	0.39371980676328505	0.5395479502588985
chr2:20202539	wtdmso	wtcsc	58	141	64	81	0.5206117021276596	0.0044509819899009	chr2	20202539	ENST00000254351.9,ENST00000381150.5,flairiso21948-1,flairiso21950-1,flairiso44266-1	ENSG00000115884.11	SDC1	0.47540983606557374	0.6351351351351351	0.15972529906956134	0.1347809085765031
chr2:20202698	wtdmso	wtcsc	43	102	67	94	0.5914544922446591	0.0322124184295243	chr2	20202698	ENST00000254351.9,ENST00000381150.5,flairiso21948-1,flairiso21950-1,flairiso44266-1	ENSG00000115884.11	SDC1	0.39090909090909093	0.5204081632653061	0.12949907235621522	0.1371095151473777
chr2:20203220	wtdmso	wtcsc	7	37	76	129	0.3211237553342816	0.0076954126281757	chr2	20203220	ENST00000254351.9,ENST00000381150.5,flairiso21948-1,flairiso21950-1,flairiso44266-1	ENSG00000115884.11	SDC1	0.08433734939759036	0.22289156626506024	0.13855421686746988	0.1838169841687526
chr2:215378221	wtdmso	wtcsc	10	18	116	79	0.3783524904214559	0.0240950747046544	chr2	215378221	ENST00000323926.10,ENST00000336916.8,ENST00000359671.5,ENST00000443816.5,ENST00000446046.5,flairiso44306-1,flairiso44307-1	ENSG00000115414.20	FN1	0.07936507936507936	0.18556701030927836	0.106201930944199	0.1066085299237011
chr2:216529357	wtdmso	wtcsc	1	7	9	5	0.0793650793650793	0.0309597523219814	chr2	216529357	ENST00000600880.5-0	ENSG00000197756.10	RPL37A	0.1	0.5833333333333334	0.4833333333333334	0.338419962310585
chr2:219253864	wtdmso	wtcsc	2	8	22	15	0.1704545454545454	0.0363296085288337	chr2	219253864	ENST00000248437.9	ENSG00000127824.14	TUBA4A	0.08333333333333333	0.34782608695652173	0.2644927536231884	0.4567596554332023
chr2:219539482	wtdmso	wtcsc	2	25	11	11	0.08	0.0010876819963518	chr2	219539482	ENST00000243776.11	ENSG00000123989.14	CHPF	0.15384615384615385	0.6944444444444444	0.5405982905982906	0.6827665087149364
chr2:27071608	wtdmso	wtcsc	3	14	35	30	0.1836734693877551	0.0125072955205875	chr2	27071608	ENST00000456793.2	ENSG00000228474.6	OST4	0.07894736842105263	0.3181818181818182	0.23923444976076555	0.3261060538202012
chr2:43222550	wtdmso	wtcsc	7	2	24	43	6.270833333333333	0.0271263090865728	chr2	43222550	ENST00000282388.4	ENSG00000152518.8	ZFP36L2	0.22580645161290322	0.044444444444444446	-0.18136200716845877	-0.3166448855515674
chr2:47160403	wtdmso	wtcsc	10	5	32	56	3.5	0.0443450586716119	chr2	47160403	ENST00000654798.1,flairiso22152-1	ENSG00000143933.18	CALM2	0.23809523809523808	0.08196721311475409	-0.156128024980484	-0.1961067685628462
chr2:73252793	wtdmso	wtcsc	23	16	19	34	2.5723684210526314	0.0351007115488714	chr2	73252793	ENST00000258091.10,ENST00000539919.5,flairiso44284-1	ENSG00000135624.16	CCT7	0.5476190476190477	0.32	-0.22761904761904767	-0.1611467812961671
chr3:101681133	wtdmso	wtcsc	27	93	198	315	0.4618768328445747	0.0009636326899241	chr3	101681133	ENST00000394077.8,ENST00000464595.1,flairiso24042-1,flairiso24043-1,flairiso24044-1,flairiso24045-1,flairiso24048-1,flairiso24055-1,flairiso24058-1	ENSG00000114391.13	RPL24	0.12	0.22794117647058823	0.10794117647058823	0.1313428693324825
chr3:156543235	wtdmso	wtcsc	7	32	41	69	0.368140243902439	0.0291089386602686	chr3	156543235	ENST00000265044.6,flairiso24329-1	ENSG00000114850.6	SSR3	0.14583333333333334	0.31683168316831684	0.1709983498349835	0.3032003603082189
chr3:49027725	wtdmso	wtcsc	2	9	31	26	0.1863799283154122	0.0457495289066455	chr3	49027725	ENST00000326739.9	ENSG00000178035.12	IMPDH2	0.06060606060606061	0.2571428571428571	0.1965367965367965	0.3420991274541843
chr3:49359902	wtdmso	wtcsc	4	20	97	118	0.2432989690721649	0.0082159319868616	chr3	49359902	ENST00000418115.6,ENST00000454011.6-0,flairiso23798-1,flairiso23799-1,flairiso23800-1,flairiso23803-1,flairiso23805-1,flairiso23806-1	ENSG00000067560.12	RHOA	0.039603960396039604	0.14492753623188406	0.10532357583584445	0.2020759971447659
chr3:53228340	wtdmso	wtcsc	4	33	66	175	0.3213957759412305	0.0401086947643937	chr3	53228340	ENST00000423516.5,ENST00000423525.6,ENST00000461139.5,ENST00000462138.6,flairiso23912-1,flairiso23914-1,flairiso23915-1,flairiso23916-1,flairiso23917-1,flairiso23918-1,flairiso23919-1,flairiso23922-1,flairiso23923-1,flairiso44350-1	ENSG00000163931.16	TKT	0.05714285714285714	0.15865384615384615	0.10151098901098901	0.2548645756447519
chr3:9780004	wtdmso	wtcsc	1	5	23	10	0.0869565217391304	0.0236242434384849	chr3	9780004	ENST00000301964.6,flairiso23328-1	ENSG00000171148.13	TADA3	0.041666666666666664	0.3333333333333333	0.29166666666666663	0.3200771415576601
chr4:39454565	wtdmso	wtcsc	157	313	470	534	0.5699000747739786	1.1326431888085043e-06	chr4	39454565	ENST00000295955.13,ENST00000449470.6,ENST00000503277.6,ENST00000508595.6,ENST00000645496.1,flairiso24707-1,flairiso24708-1,flairiso24709-1,flairiso24711-1,flairiso24716-1,flairiso24717-1,flairiso24719-1,flairiso44375-1	ENSG00000163682.16	RPL9	0.2503987240829346	0.3695395513577332	0.11914082727479858	0.1561968859458902
chr4:57033275	wtdmso	wtcsc	6	18	45	46	0.3407407407407407	0.0386185808370271	chr4	57033275	ENST00000295666.6	ENSG00000163453.11	IGFBP7	0.11764705882352941	0.28125	0.1636029411764706	0.1709365463622542
chr4:6642493	wtdmso	wtcsc	17	34	36	30	0.4166666666666667	0.025742108961145	chr4	6642493	ENST00000320912.8,ENST00000320912.8-0,ENST00000382581.4,ENST00000382581.4-0	ENSG00000179010.14	MRFAP1	0.32075471698113206	0.53125	0.21049528301886794	0.1194855109368044
chr4:77047806	wtdmso	wtcsc	27	65	94	132	0.5833060556464812	0.0426966605202507	chr4	77047806	ENST00000237654.9,flairiso24850-1,flairiso24851-1,flairiso24852-1,flairiso24853-1,flairiso24854-1,flairiso24855-1,flairiso24856-1	ENSG00000118816.10	CCNI	0.2231404958677686	0.3299492385786802	0.10680874271091159	0.2180838393743612
chr4:77048489	wtdmso	wtcsc	5	16	74	73	0.308277027027027	0.0337223267460194	chr4	77048489	ENST00000237654.9,flairiso24850-1,flairiso24855-1,flairiso24856-1	ENSG00000118816.10	CCNI	0.06329113924050633	0.1797752808988764	0.11648414165837007	0.2424800514594151
chr5:10263272	wtdmso	wtcsc	2	18	25	30	0.1333333333333333	0.0057890662073259	chr5	10263272	ENST00000280326.9	ENSG00000150753.12	CCT5	0.07407407407407407	0.375	0.30092592592592593	0.3573292901954829
chr5:112161037	wtdmso	wtcsc	2	8	47	36	0.1914893617021276	0.0426092774627907	chr5	112161037	ENST00000663232.1	ENSG00000224032.7	EPB41L4A-AS1	0.04081632653061224	0.18181818181818182	0.1410018552875696	0.3728846884509745
chr5:1318287	wtdmso	wtcsc	2	8	29	16	0.1379310344827586	0.0146618756201489	chr5	1318287	ENST00000320895.10	ENSG00000049656.14	CLPTM1L	0.06451612903225806	0.3333333333333333	0.26881720430107525	0.214823973563497
chr5:133972262	wtdmso	wtcsc	5	20	65	82	0.3153846153846154	0.0272865378987292	chr5	133972262	ENST00000265333.8,ENST00000395044.7,ENST00000395047.6,flairiso25901-1,flairiso25902-1,flairiso25903-1	ENSG00000213585.11	VDAC1	0.07142857142857142	0.19607843137254902	0.12464985994397759	0.1543482360382458
chr5:134157500	wtdmso	wtcsc	1	17	29	55	0.1115618661257606	0.0199434307549003	chr5	134157500	ENST00000353411.10,flairiso25909-1	ENSG00000113558.18	SKP1	0.03333333333333333	0.2361111111111111	0.20277777777777778	0.2805271688785766
chr5:134197180	wtdmso	wtcsc	1	15	19	25	0.087719298245614	0.0113586616105464	chr5	134197180	ENST00000481195.6	ENSG00000113575.10	PPP2CA	0.05	0.375	0.325	0.3079117501692137
chr5:134197180	wtdmso	wtcsc	1	15	19	25	0.087719298245614	0.0113586616105464	chr5	134197180	ENST00000481195.6	ENSG00000272772.1	AC104109.3	0.05	0.375	0.325	0.3079117501692137
chr5:134197738	wtdmso	wtcsc	5	2	6	30	12.5	0.0075802239279565	chr5	134197738	ENST00000481195.6	ENSG00000113575.10	PPP2CA	0.45454545454545453	0.0625	-0.39204545454545453	-0.1130049444008519
chr5:134197738	wtdmso	wtcsc	5	2	6	30	12.5	0.0075802239279565	chr5	134197738	ENST00000481195.6	ENSG00000272772.1	AC104109.3	0.45454545454545453	0.0625	-0.39204545454545453	-0.1130049444008519
chr5:136047279	wtdmso	wtcsc	13	25	66	54	0.4254545454545455	0.039760317748329	chr5	136047279	ENST00000442011.7,flairiso25959-1,flairiso25961-1,flairiso25963-1,flairiso44407-1	ENSG00000120708.17	TGFBI	0.16455696202531644	0.31645569620253167	0.15189873417721522	0.1619561316352662
chr5:136059102	wtdmso	wtcsc	29	43	131	97	0.4993786614592579	0.0144427757537819	chr5	136059102	ENST00000442011.7,flairiso25958-1,flairiso25959-1,flairiso25961-1,flairiso25962-1,flairiso25963-1,flairiso25964-1,flairiso25965-1,flairiso25967-1,flairiso44407-1	ENSG00000120708.17	TGFBI	0.18125	0.30714285714285716	0.12589285714285717	0.1080254442374168
chr5:137752740	wtdmso	wtcsc	20	12	14	25	2.9761904761904763	0.0329961412477902	chr5	137752740	flairiso25970-1			0.5882352941176471	0.32432432432432434	-0.26391096979332274	-0.4700441191165141
chr5:138508190	wtdmso	wtcsc	4	14	10	4	0.1142857142857142	0.0110017062775912	chr5	138508190	ENST00000360541.10	ENSG00000120705.13	ETF1	0.2857142857142857	0.7777777777777778	0.4920634920634921	0.1513561238488368
chr5:140333124	wtdmso	wtcsc	2	14	16	20	0.1785714285714285	0.0306086233693927	chr5	140333124	ENST00000230990.7,flairiso26023-1	ENSG00000113070.8	HBEGF	0.1111111111111111	0.4117647058823529	0.3006535947712418	0.533631804482536
chr5:171390057	wtdmso	wtcsc	9	51	85	208	0.4318339100346021	0.0251815387314908	chr5	171390057	ENST00000296930.9,ENST00000351986.10,ENST00000393820.2,flairiso26233-1,flairiso26237-1,flairiso26252-1,flairiso26254-1,flairiso26257-1	ENSG00000181163.13	NPM1	0.09574468085106383	0.1969111969111969	0.10116651606013308	0.2414883525552385
chr5:171410661	wtdmso	wtcsc	22	111	224	421	0.372506435006435	2.347064419529052e-05	chr5	171410661	ENST00000296930.9,ENST00000351986.10,flairiso26233-1,flairiso26234-1,flairiso26236-1,flairiso26237-1,flairiso26239-1,flairiso26243-1,flairiso26244-1,flairiso26245-1,flairiso26249-1,flairiso26252-1,flairiso26254-1,flairiso26257-1,flairiso26258-1,flairiso26261-1,flairiso26266-1,flairiso26268-1,flairiso44420-1,flairiso44421-1	ENSG00000181163.13	NPM1	0.08943089430894309	0.20864661654135339	0.1192157222324103	0.1775622452430938
chr5:172951136	wtdmso	wtcsc	1	10	12	7	0.0583333333333333	0.0067252088241593	chr5	172951136	ENST00000393784.8	ENSG00000113719.16	ERGIC1	0.07692307692307693	0.5882352941176471	0.5113122171945701	0.1959906435462531
chr5:173607968	wtdmso	wtcsc	6	29	4	3	0.1551724137931034	0.0434953567174363	chr5	173607968	ENST00000311086.9	ENSG00000145919.11	BOD1	0.6	0.90625	0.30625	0.6373107660636141
chr5:177304700	wtdmso	wtcsc	1	10	48	64	0.1333333333333333	0.0485383696467324	chr5	177304700	ENST00000303204.9,flairiso26357-1,flairiso26362-1	ENSG00000169230.10	PRELID1	0.02040816326530612	0.13513513513513514	0.11472697186982903	0.1539051432932377
chr5:177332037	wtdmso	wtcsc	21	56	29	36	0.4655172413793103	0.0355754915007242	chr5	177332037	ENST00000303127.12,flairiso26364-1	ENSG00000169223.15	LMAN2	0.42	0.6086956521739131	0.1886956521739131	0.1358274585978824
chr5:177337230	wtdmso	wtcsc	1	11	39	53	0.1235431235431235	0.0267749078891719	chr5	177337230	ENST00000303127.12	ENSG00000169223.15	LMAN2	0.025	0.171875	0.146875	0.2821989030782334
chr5:179833626	wtdmso	wtcsc	2	35	98	244	0.1422740524781341	0.0013277986982683	chr5	179833626	ENST00000360718.5,ENST00000389805.9,flairiso44428-1	ENSG00000161011.20	SQSTM1	0.02	0.12544802867383512	0.10544802867383511	0.1990207267670098
chr5:181236941	wtdmso	wtcsc	8	25	111	116	0.3344144144144144	0.0086559619937153	chr5	181236941	ENST00000504325.5,ENST00000511473.5,ENST00000512805.6,flairiso26457-1,flairiso26469-1,flairiso26480-1	ENSG00000204628.12	RACK1	0.06722689075630252	0.1773049645390071	0.11007807378270458	0.1645731508813251
chr5:73502939	wtdmso	wtcsc	11	50	147	173	0.2589115646258503	3.2556458928846936e-05	chr5	73502939	ENST00000335895.12,ENST00000380591.7,flairiso25551-1,flairiso25552-1,flairiso25556-1	ENSG00000145741.15	BTF3	0.06962025316455696	0.2242152466367713	0.15459499347221434	0.1686706699611539
chr5:96772756	wtdmso	wtcsc	1	9	14	12	0.0952380952380952	0.0244746093401462	chr5	96772756	ENST00000309190.9,flairiso44398-1	ENSG00000153113.23	CAST	0.06666666666666667	0.42857142857142855	0.3619047619047619	0.2331083847552046
chr6:138091224	wtdmso	wtcsc	4	16	79	88	0.2784810126582278	0.0301098167353679	chr6	138091224	ENST00000421351.4,flairiso27465-1,flairiso27467-1,flairiso27469-1,flairiso27472-1	ENSG00000112378.12	PERP	0.04819277108433735	0.15384615384615385	0.1056533827618165	0.1186898349263378
chr6:138091555	wtdmso	wtcsc	15	28	48	41	0.4575892857142857	0.0433861775926813	chr6	138091555	ENST00000421351.4,flairiso27472-1	ENSG00000112378.12	PERP	0.23809523809523808	0.4057971014492754	0.1677018633540373	0.1773332163950931
chr6:29945621	wtdmso	wtcsc	1	12	63	77	0.1018518518518518	0.0082792494718822	chr6	29945621	ENST00000376809.10-0,flairiso26747-1,flairiso26752-1,flairiso26753-1	ENSG00000206503.13	HLA-A	0.015625	0.1348314606741573	0.1192064606741573	0.2592646239738098
chr6:30723444	wtdmso	wtcsc	1	24	20	42	0.0875	0.0049355987261377	chr6	30723444	ENST00000327892.13,ENST00000330914.7	ENSG00000196230.13	TUBB	0.047619047619047616	0.36363636363636365	0.31601731601731603	0.467584682745675
chr6:30725179	wtdmso	wtcsc	5	19	45	49	0.2865497076023391	0.0205100640762507	chr6	30725179	ENST00000327892.13,ENST00000330914.7,flairiso26767-1	ENSG00000196230.13	TUBB	0.1	0.27941176470588236	0.17941176470588235	0.1977642003245349
chr6:30743478	wtdmso	wtcsc	3	18	47	69	0.2446808510638297	0.0259671976567303	chr6	30743478	ENST00000259874.6,flairiso26769-1	ENSG00000137331.12	IER3	0.06	0.20689655172413793	0.14689655172413793	0.3106685825459789
chr6:30743478	wtdmso	wtcsc	3	18	47	69	0.2446808510638297	0.0259671976567303	chr6	30743478	ENST00000259874.6,flairiso26769-1	ENSG00000272273.1	IER3-AS1	0.06	0.20689655172413793	0.14689655172413793	0.3106685825459789
chr6:31270352	wtdmso	wtcsc	5	25	59	59	0.2	0.0009039614786296	chr6	31270352	ENST00000376228.9,ENST00000376237.8,flairiso26775-1	ENSG00000204525.16	HLA-C	0.078125	0.2976190476190476	0.21949404761904762	0.3787993364648943
chr6:31270464	wtdmso	wtcsc	3	21	50	58	0.1657142857142857	0.0023437695187582	chr6	31270464	ENST00000376228.9,ENST00000376237.8,flairiso26775-1	ENSG00000204525.16	HLA-C	0.05660377358490566	0.26582278481012656	0.2092190112252209	0.2279978820534383
chr6:31271630	wtdmso	wtcsc	2	14	42	56	0.1904761904761904	0.0257707978960627	chr6	31271630	ENST00000376228.9,ENST00000376237.8,flairiso26775-1	ENSG00000204525.16	HLA-C	0.045454545454545456	0.2	0.15454545454545454	0.1815614965037791
chr6:31667908	wtdmso	wtcsc	4	15	49	46	0.2503401360544218	0.0219249107906333	chr6	31667908	ENST00000375882.6,flairiso26787-1	ENSG00000204435.13	CSNK2B	0.07547169811320754	0.2459016393442623	0.17042994123105476	0.2675246244822124
chr6:31669956	wtdmso	wtcsc	3	14	52	52	0.2142857142857142	0.0169790759973512	chr6	31669956	ENST00000375882.6,flairiso26787-1	ENSG00000204435.13	CSNK2B	0.05454545454545454	0.21212121212121213	0.1575757575757576	0.2141610899645688
chr6:31732250	wtdmso	wtcsc	8	38	69	93	0.2837528604118993	0.0017236080534093	chr6	31732250	ENST00000375779.6,ENST00000375784.7,ENST00000616760.1,flairiso26792-1	ENSG00000213719.8	CLIC1	0.1038961038961039	0.2900763358778626	0.18618023198175868	0.1533390117547464
chr6:36687125	wtdmso	wtcsc	8	22	68	68	0.3636363636363636	0.0255695733987862	chr6	36687125	ENST00000244741.9,ENST00000373711.3-0,ENST00000405375.5,flairiso26960-1,flairiso26966-1	ENSG00000124762.13	CDKN1A	0.10526315789473684	0.24444444444444444	0.1391812865497076	0.3294230084978065
chr6:44113852	wtdmso	wtcsc	14	14	8	0	0.0	0.0131616829156579	chr6	44113852	ENST00000372014.5	ENSG00000180992.7	MRPL14	0.6363636363636364	1.0	0.36363636363636365	-0.4736922275593926
chr6:85677817	wtdmso	wtcsc	5	27	35	39	0.2063492063492063	0.0021417536419808	chr6	85677817	ENST00000654795.1,ENST00000658077.1	ENSG00000203875.13	SNHG5	0.125	0.4090909090909091	0.2840909090909091	0.3657034381443142
chr7:100676311	wtdmso	wtcsc	2	14	72	74	0.1468253968253968	0.0066499906927349	chr7	100676311	ENST00000303210.9,ENST00000393924.1	ENSG00000172354.10	GNB2	0.02702702702702703	0.1590909090909091	0.13206388206388206	0.172531543608803
chr7:100678775	wtdmso	wtcsc	14	37	86	87	0.3827781269641734	0.006182205674844	chr7	100678775	ENST00000303210.9,ENST00000393924.1,flairiso44501-1	ENSG00000172354.10	GNB2	0.14	0.29838709677419356	0.15838709677419355	0.1827275881428866
chr7:101138270	wtdmso	wtcsc	49	48	247	128	0.5290148448043185	0.0066439722920946	chr7	101138270	ENST00000223095.5,flairiso28389-1,flairiso28391-1,flairiso28392-1,flairiso28394-1,flairiso28395-1,flairiso28396-1,flairiso28397-1,flairiso28399-1,flairiso28400-1,flairiso28401-1,flairiso44503-1	ENSG00000106366.9	SERPINE1	0.16554054054054054	0.2727272727272727	0.10718673218673216	0.110861486861662
chr7:10938868	wtdmso	wtcsc	12	29	49	47	0.3969035890218156	0.0241805050155539	chr7	10938868	ENST00000339600.6	ENSG00000189043.10	NDUFA4	0.19672131147540983	0.3815789473684211	0.18485763589301124	0.3094381712180153
chr7:143383106	wtdmso	wtcsc	2	14	37	44	0.1698841698841698	0.0134824896882327	chr7	143383106	ENST00000322764.10,flairiso28626-1,flairiso28627-1,flairiso28628-1	ENSG00000159840.16	ZYX	0.05128205128205128	0.2413793103448276	0.1900972590627763	0.3542729428579854
chr7:151081117	wtdmso	wtcsc	1	12	58	78	0.1120689655172413	0.0157984977695518	chr7	151081117	ENST00000297533.9,ENST00000392818.7,ENST00000462940.1,ENST00000482202.5-0	ENSG00000164897.14	TMUB1	0.01694915254237288	0.13333333333333333	0.11638418079096045	0.1527354158214759
chr7:2380598	wtdmso	wtcsc	1	15	9	14	0.1037037037037037	0.0279142312498948	chr7	2380598	ENST00000360876.9,ENST00000397011.2	ENSG00000106263.18	EIF3B	0.1	0.5172413793103449	0.4172413793103449	0.5831210110877776
chr7:44801402	wtdmso	wtcsc	68	146	245	290	0.5512999720436119	0.0004233773355739	chr7	44801402	ENST00000355968.10,ENST00000468812.6,ENST00000489459.5,flairiso27934-1,flairiso27935-1,flairiso27937-1,flairiso27938-1,flairiso27939-1,flairiso27942-1,flairiso27949-1,flairiso27950-1,flairiso27952-1,flairiso27955-1,flairiso27957-1,flairiso27962-1	ENSG00000196262.14	PPIA	0.21725239616613418	0.3348623853211009	0.11760998915496673	0.2174493966071493
