inclusion_exclusion	contains_novel_or_only_known_junctions	as_event_type	gene_name	gene_coordinates	strand	W1D2.S24_wtdmso_b1	W1D3.S32_wtdmso_b1	W2D2.S22_wtdmso_b1	W2D3.S30_wtdmso_b1	M1C2.S29_mtcsc_b1	M1C3.S37_mtcsc_b1	M2C2.S27_mtcsc_b1	lr	padj	dpsi
inclusion	N	alternative_acceptor	BEST1	chr11:61952484-61964562	.	0.215082759180532	0.215082759180532	0.215082759180532	0.215082759180532	0.545827347797803	0.545827347797803	0.545827347797803	4.95677848790911	1	33.074458861727095
inclusion	N	alternative_acceptor	BET1L	chr11:206044-207302	-	0.86214535662184	0.86214535662184	0.86214535662184	0.86214535662184	0.898039068716236	0.898039068716236	0.898039068716236	0.458422773576103	1	3.589371209439591
inclusion	N	alternative_acceptor	BEX3	chrX:103377107-103377462	+	0.117481815576069	0.117481815576069	0.117481815576069	0.117481815576069	0.102301055878914	0.102301055878914	0.102301055878914	0.705062748045748	1	-1.5180759697155004
inclusion	N	alternative_acceptor	BIRC6	chr2:32468784-32469394	+	0.893642682947485	0.893642682947485	0.893642682947485	0.893642682947485	0.834237239961816	0.834237239961816	0.834237239961816	0.453715824286462	1	-5.9405442985669055
inclusion	N	alternative_acceptor	BLOC1S2	chr10:100275494-100280123	-	0.904448901016731	0.904448901016731	0.904448901016731	0.904448901016731	0.911471889690196	0.911471889690196	0.911471889690196	0.0327742814170051	1	0.7022988673464852
inclusion	N	alternative_acceptor	BLOC1S5-TXNDC5	chr6:7883267-7884358	-	0.982822573066589	0.982822573066589	0.982822573066589	0.982822573066589	0.998279965671339	0.998279965671339	0.998279965671339	6.84946911151201	1	1.5457392604750027
inclusion	N	alternative_acceptor	BMP1	chr8:22195588-22196180	+	0.0430642022371719	0.0430642022371719	0.0430642022371719	0.0430642022371719	0.0543477855641802	0.0543477855641802	0.0543477855641802	0.314787791333401	1	1.128358332700829
inclusion	N	alternative_acceptor	BMPR2	chr2:202556532-202559695	+	0.868529316106588	0.868529316106588	0.868529316106588	0.868529316106588	0.892308380847852	0.892308380847852	0.892308380847852	0.28956482327203	1	2.377906474126405
inclusion	N	alternative_acceptor	BNC1	chr15:83284090-83284529	-	0.0307871939384763	0.0307871939384763	0.0307871939384763	0.0307871939384763	0.0443116033227715	0.0443116033227715	0.0443116033227715	0.682613267715169	1	1.35244093842952
inclusion	N	alternative_acceptor	BOLA1	chr1:149899673-149900009	+	0.928912826192497	0.928912826192497	0.928912826192497	0.928912826192497	0.871678582044587	0.871678582044587	0.871678582044587	1.05484846043805	1	-5.723424414790998
inclusion	N	alternative_acceptor	BOLA3-AS1	chr2:74148479-74148697	+	0.837581878910746	0.837581878910746	0.837581878910746	0.837581878910746	0.833688906535058	0.833688906535058	0.833688906535058	0.00328479618428901	1	-0.3892972375687975
inclusion	N	alternative_acceptor	BPHL	chr6:3140510-3152537	+	0.12709445657164	0.12709445657164	0.12709445657164	0.12709445657164	0.151052941814262	0.151052941814262	0.151052941814262	0.333854199485813	1	2.395848524262199
inclusion	N	alternative_acceptor	BRAT1	chr7:2538945-2539178	-	0.028662484438319	0.028662484438319	0.028662484438319	0.028662484438319	0.0691573319164204	0.0691573319164204	0.0691573319164204	2.87522712377677	1	4.049484747810141
inclusion	N	alternative_acceptor	BRD2	chr6:32976170-32976249	+	0.960948358433812	0.960948358433812	0.960948358433812	0.960948358433812	0.946331358470253	0.946331358470253	0.946331358470253	0.574411802243048	1	-1.4616999963559039
inclusion	N	alternative_acceptor	BRD2	chr6:32976465-32976561	+	0.962786144438051	0.962786144438051	0.962786144438051	0.962786144438051	0.968436381047755	0.968436381047755	0.968436381047755	0.18531979600084	1	0.5650236609703967
inclusion	N	alternative_acceptor	BRD3	chr9:134034830-134036031	-	0.540317080343033	0.540317080343033	0.540317080343033	0.540317080343033	0.569968238474845	0.569968238474845	0.569968238474845	0.17776517098855	1	2.9651158131811926
inclusion	N	alternative_acceptor	BRD9	chr5:886708-887360	-	0.5176044905417	0.5176044905417	0.5176044905417	0.5176044905417	0.559356547441437	0.559356547441437	0.559356547441437	0.464658471512848	1	4.1752056899737084
inclusion	N	alternative_acceptor	BRPF3	chr6:36209916-36210215	+	0.8510550754085	0.8510550754085	0.8510550754085	0.8510550754085	0.949441129797874	0.949441129797874	0.949441129797874	4.87774789932973	1	9.838605438937407
inclusion	N	alternative_acceptor	BSDC1	chr1:32368256-32368446	-	0.041793997900981	0.041793997900981	0.041793997900981	0.041793997900981	0.0327205421792917	0.0327205421792917	0.0327205421792917	0.482250722969184	1	-0.9073455721689303
inclusion	N	alternative_acceptor	BSDC1	chr1:32383998-32386778	-	0.800506948605433	0.800506948605433	0.800506948605433	0.800506948605433	0.875965671263542	0.875965671263542	0.875965671263542	3.69723631366696	1	7.5458722658109
inclusion	N	alternative_acceptor	BSG	chr19:580783-581314	+	0.888932967717614	0.888932967717614	0.888932967717614	0.888932967717614	0.947009140269672	0.947009140269672	0.947009140269672	0.399112016602885	1	5.807617255205798
inclusion	N	alternative_acceptor	BTN3A1	chr6:26406257-26407670	+	0.930116784971933	0.930116784971933	0.930116784971933	0.930116784971933	0.804283121563192	0.804283121563192	0.804283121563192	3.01552652425153	1	-12.583366340874093
inclusion	N	alternative_acceptor	BTN3A3	chr6:26450134-26451674	+	0.895319889370759	0.895319889370759	0.895319889370759	0.895319889370759	0.885269089138916	0.885269089138916	0.885269089138916	0.0285477468008821	1	-1.0050800231843056
inclusion	N	alternative_acceptor	BUD31	chr7:99417596-99419161	+	0.0498741264905026	0.0498741264905026	0.0498741264905026	0.0498741264905026	0.048909742428663	0.048909742428663	0.048909742428663	0.00501854195317719	1	-0.09643840618395938
inclusion	N	alternative_acceptor	BX284668.5	chr1:16888783-16889215	-	0.308024772233251	0.308024772233251	0.308024772233251	0.308024772233251	0.215185617863547	0.215185617863547	0.215185617863547	0.965533014822427	1	-9.283915436970396
inclusion	N	alternative_acceptor	C11orf80	chr11:66801103-66803997	+	0.494817383821102	0.494817383821102	0.494817383821102	0.494817383821102	0.455459063284253	0.455459063284253	0.455459063284253	0.415263806426537	1	-3.935832053684898
inclusion	N	alternative_acceptor	C11orf98	chr11:62663160-62663235	-	0.916177705382887	0.916177705382887	0.916177705382887	0.916177705382887	0.954653004620327	0.954653004620327	0.954653004620327	3.04379240791968	1	3.8475299237440055
inclusion	N	alternative_acceptor	C12orf10	chr12:53306061-53306197	+	0.968562762109842	0.968562762109842	0.968562762109842	0.968562762109842	0.982796962925675	0.982796962925675	0.982796962925675	0.899536368375266	1	1.4234200815832878
inclusion	N	alternative_acceptor	C12orf57	chr12:6944174-6944475	+	0.969817488225458	0.969817488225458	0.969817488225458	0.969817488225458	0.949321627992493	0.949321627992493	0.949321627992493	2.62469076559501	1	-2.0495860232964986
inclusion	N	alternative_acceptor	C12orf75	chr12:105366697-105367471	+	0.96044669731777	0.96044669731777	0.96044669731777	0.96044669731777	0.965636746079691	0.965636746079691	0.965636746079691	0.107818150512685	1	0.5190048761920849
inclusion	N	alternative_acceptor	C14orf119	chr14:23095620-23097657	+	0.917123297561183	0.917123297561183	0.917123297561183	0.917123297561183	0.932552666382313	0.932552666382313	0.932552666382313	0.646274637329043	1	1.542936882112997
inclusion	N	alternative_acceptor	C16orf58	chr16:31493782-31493865	-	0.0418465136255675	0.0418465136255675	0.0418465136255675	0.0418465136255675	0.0106940533605042	0.0106940533605042	0.0106940533605042	3.83072779273789	1	-3.1152460265063304
inclusion	N	alternative_acceptor	C19orf48	chr19:50798925-50799293	-	0.0679868058708872	0.0679868058708872	0.0679868058708872	0.0679868058708872	0.0215002850411178	0.0215002850411178	0.0215002850411178	3.99192002307973	1	-4.648652082976939
inclusion	N	alternative_acceptor	C1orf52	chr1:85257233-85258523	-	0.0728777759744541	0.0728777759744541	0.0728777759744541	0.0728777759744541	0.051109014463653	0.051109014463653	0.051109014463653	0.963707614309897	1	-2.176876151080111
inclusion	N	alternative_acceptor	C3orf38	chr3:88153472-88156023	+	0.27879828486108	0.27879828486108	0.27879828486108	0.27879828486108	0.334147584033342	0.334147584033342	0.334147584033342	0.440331621406131	1	5.534929917226197
inclusion	N	alternative_acceptor	C5orf38	chr5:2752465-2752621	+	0.946590432448205	0.946590432448205	0.946590432448205	0.946590432448205	0.897761493975628	0.897761493975628	0.897761493975628	0.982502489406443	1	-4.882893847257691
inclusion	N	alternative_acceptor	C6orf62	chr6:24708912-24714317	-	0.92952651590099	0.92952651590099	0.92952651590099	0.92952651590099	0.959158202435632	0.959158202435632	0.959158202435632	2.65929834747931	1	2.9631686534642085
inclusion	N	alternative_acceptor	C6orf62	chr6:24716325-24718539	-	0.903521318756877	0.903521318756877	0.903521318756877	0.903521318756877	0.868478866073831	0.868478866073831	0.868478866073831	1.74837538866814	1	-3.504245268304615
inclusion	N	alternative_acceptor	C6orf89	chr6:36899634-36902220	+	0.960882453443032	0.960882453443032	0.960882453443032	0.960882453443032	0.9211774470278	0.9211774470278	0.9211774470278	3.00395736446899	1	-3.970500641523202
inclusion	N	alternative_acceptor	C7orf26	chr7:6590476-6591645	+	0.931288319284646	0.931288319284646	0.931288319284646	0.931288319284646	0.897362310853519	0.897362310853519	0.897362310853519	0.869232309612016	1	-3.392600843112689
inclusion	N	alternative_acceptor	CA5BP1	chrX:15697766-15702426	+	0.722061494324409	0.722061494324409	0.722061494324409	0.722061494324409	0.809892850245738	0.809892850245738	0.809892850245738	0.601655948049256	1	8.783135592132908
inclusion	N	alternative_acceptor	CABIN1	chr22:24176276-24177503	+	0.907279499530982	0.907279499530982	0.907279499530982	0.907279499530982	0.89055015662248	0.89055015662248	0.89055015662248	0.245401486306946	1	-1.6729342908501934
inclusion	N	alternative_acceptor	CACNB3	chr12:48825770-48826366	+	0.832036290016465	0.832036290016465	0.832036290016465	0.832036290016465	0.814942239590391	0.814942239590391	0.814942239590391	0.132345497585675	1	-1.7094050426073863
inclusion	N	alternative_acceptor	CAD	chr2:27232225-27232447	+	0.964335998175993	0.964335998175993	0.964335998175993	0.964335998175993	0.972918598853755	0.972918598853755	0.972918598853755	0.298475358778433	1	0.8582600677762002
inclusion	N	alternative_acceptor	CAD	chr2:27236831-27237046	+	0.0238033282050894	0.0238033282050894	0.0238033282050894	0.0238033282050894	0.0302972277693976	0.0302972277693976	0.0302972277693976	0.309103656112711	1	0.6493899564308201
inclusion	N	alternative_acceptor	CALD1	chr7:134965387-134968339	+	0.877563900074529	0.877563900074529	0.877563900074529	0.877563900074529	0.912271837647578	0.912271837647578	0.912271837647578	1.84120953318597	1	3.4707937573049037
inclusion	N	alternative_acceptor	CAMK1G	chr1:209569118-209614891	.	0.112433633404925	0.112433633404925	0.112433633404925	0.112433633404925	0.107523218351335	0.107523218351335	0.107523218351335	0.0192393031684333	1	-0.49104150535900004
inclusion	N	alternative_acceptor	CAMSAP2	chr1:200844870-200847209	+	0.671712000992863	0.671712000992863	0.671712000992863	0.671712000992863	0.88359820762999	0.88359820762999	0.88359820762999	14.2045901917663	1	21.188620663712697
inclusion	N	alternative_acceptor	CAMSAP3	chr19:7611587-7611686	+	0.922758819858659	0.922758819858659	0.922758819858659	0.922758819858659	0.656748822350349	0.656748822350349	0.656748822350349	10.6801472844516	1	-26.600999750831008
inclusion	N	alternative_acceptor	CAMTA2	chr17:4982161-4982756	-	0.831282377280399	0.831282377280399	0.831282377280399	0.831282377280399	0.859392265078289	0.859392265078289	0.859392265078289	0.335311806369191	1	2.8109887797889996
inclusion	N	alternative_acceptor	CAMTA2	chr17:4986287-4987592	-	0.760063973097227	0.760063973097227	0.760063973097227	0.760063973097227	0.821115317227217	0.821115317227217	0.821115317227217	1.43584514280224	1	6.105134412998993
inclusion	N	alternative_acceptor	CAND2	chr3:12812416-12836046	.	0.414877555071028	0.414877555071028	0.414877555071028	0.414877555071028	0.188305401365789	0.188305401365789	0.188305401365789	1.89658543780752	1	-22.657215370523904
inclusion	N	alternative_acceptor	CANT1	chr17:78997734-78997839	-	0.158086536059936	0.158086536059936	0.158086536059936	0.158086536059936	0.0848381878517888	0.0848381878517888	0.0848381878517888	5.44407914714338	1	-7.32483482081472
inclusion	N	alternative_acceptor	CANX	chr5:179726760-179728697	+	0.438399701109338	0.438399701109338	0.438399701109338	0.438399701109338	0.438303270621051	0.438303270621051	0.438303270621051	3.65051027984009e-06	1	-0.009643048828699818
inclusion	N	alternative_acceptor	CAPN15	chr16:553042-553342	+	0.358815623759522	0.358815623759522	0.358815623759522	0.358815623759522	0.27117492319932	0.27117492319932	0.27117492319932	1.80013135613831	1	-8.764070056020199
inclusion	N	alternative_acceptor	CAPRIN2	chr12:30710471-30711565	-	0.63587398340855	0.63587398340855	0.63587398340855	0.63587398340855	0.686102372470384	0.686102372470384	0.686102372470384	0.422909452334238	1	5.022838906183402
inclusion	N	alternative_acceptor	CAPRIN2	chr12:30715955-30716507	-	0.154019855608702	0.154019855608702	0.154019855608702	0.154019855608702	0.0879964166978223	0.0879964166978223	0.0879964166978223	1.81571850685702	1	-6.602343891087969
inclusion	N	alternative_acceptor	CAPZA1	chr1:112669606-112669991	+	0.944314632294036	0.944314632294036	0.944314632294036	0.944314632294036	0.96044336309321	0.96044336309321	0.96044336309321	0.45673758824978	1	1.6128730799173923
inclusion	N	alternative_acceptor	CARD10	chr22:37491868-37492434	-	0.983614163106514	0.983614163106514	0.983614163106514	0.983614163106514	0.982242171075657	0.982242171075657	0.982242171075657	0.0255464849160489	1	-0.1371992030856859
inclusion	N	alternative_acceptor	CARMIL1	chr6:25604894-25606060	+	0.597708195063985	0.597708195063985	0.597708195063985	0.597708195063985	0.484254941798252	0.484254941798252	0.484254941798252	2.84490038306035	1	-11.345325326573295
inclusion	N	alternative_acceptor	CARS1	chr11:3002175-3002540	-	0.0199830947948877	0.0199830947948877	0.0199830947948877	0.0199830947948877	0.0183277616764589	0.0183277616764589	0.0183277616764589	0.0408649503697234	1	-0.16553331184288012
inclusion	N	alternative_acceptor	CARS1	chr11:3028831-3028995	-	0.0180955641577919	0.0180955641577919	0.0180955641577919	0.0180955641577919	0.0107058918910446	0.0107058918910446	0.0107058918910446	1.05342095001106	1	-0.73896722667473
inclusion	N	alternative_acceptor	CARS2	chr13:110641609-110642314	-	0.942130414548455	0.942130414548455	0.942130414548455	0.942130414548455	0.954956676027349	0.954956676027349	0.954956676027349	0.432184095209777	1	1.2826261478893883
inclusion	N	alternative_acceptor	CARS2	chr13:110663519-110667339	-	0.964654877535233	0.964654877535233	0.964654877535233	0.964654877535233	0.981324267064518	0.981324267064518	0.981324267064518	2.20307513702573	1	1.6669389529285041
inclusion	N	alternative_acceptor	CASP4	chr11:104954999-104968518	-	0.169915550141118	0.169915550141118	0.169915550141118	0.169915550141118	0.122693239377718	0.122693239377718	0.122693239377718	1.59097928697111	1	-4.72223107634
inclusion	N	alternative_acceptor	CASP8	chr2:201258155-201266460	+	0.892121183101436	0.892121183101436	0.892121183101436	0.892121183101436	0.321855435060652	0.321855435060652	0.321855435060652	31.3030936457432	1	-57.02657480407839
inclusion	N	alternative_acceptor	CAST	chr5:96675602-96695835	+	0.906786701495053	0.906786701495053	0.906786701495053	0.906786701495053	0.928319651342289	0.928319651342289	0.928319651342289	0.320123031542607	1	2.153294984723587
inclusion	N	alternative_acceptor	CAST	chr5:96771696-96772639	+	0.555359562765071	0.555359562765071	0.555359562765071	0.555359562765071	0.485553100457414	0.485553100457414	0.485553100457414	0.339396524948825	1	-6.9806462307657
inclusion	N	alternative_acceptor	CAV1	chr7:116525093-116526524	+	0.958419104877365	0.958419104877365	0.958419104877365	0.958419104877365	0.945056135043373	0.945056135043373	0.945056135043373	1.14948471660318	1	-1.336296983399194
inclusion	N	alternative_acceptor	CBFA2T2	chr20:33636709-33640340	+	0.798046498594045	0.798046498594045	0.798046498594045	0.798046498594045	0.734359694231719	0.734359694231719	0.734359694231719	0.654723514213401	1	-6.368680436232594
inclusion	N	alternative_acceptor	CBLC	chr19:44793621-44794203	+	0.988441300434685	0.988441300434685	0.988441300434685	0.988441300434685	0.988620127298099	0.988620127298099	0.988620127298099	0.000958664124482311	1	0.01788268634139456
inclusion	N	alternative_acceptor	CBLC	chr19:44794282-44800380	+	0.988789804510715	0.988789804510715	0.988789804510715	0.988789804510715	0.986218557065353	0.986218557065353	0.986218557065353	0.191200680594193	1	-0.25712474453619905
inclusion	N	alternative_acceptor	CBX3	chr7:26206511-26208465	+	0.0360448976685467	0.0360448976685467	0.0360448976685467	0.0360448976685467	0.0258368787384838	0.0258368787384838	0.0258368787384838	0.360743227538478	1	-1.0208018930062908
inclusion	N	alternative_acceptor	CBY1	chr22:38668133-38670883	+	0.900669147068589	0.900669147068589	0.900669147068589	0.900669147068589	0.952503627113435	0.952503627113435	0.952503627113435	5.26777486889569	1	5.183448004484589
inclusion	N	alternative_acceptor	CC2D1A	chr19:13919952-13920556	+	0.744037738510409	0.744037738510409	0.744037738510409	0.744037738510409	0.692784311699018	0.692784311699018	0.692784311699018	0.639122445126986	1	-5.125342681139102
inclusion	N	alternative_acceptor	CCDC137	chr17:81670454-81670533	+	0.0425585134361662	0.0425585134361662	0.0425585134361662	0.0425585134361662	0.0415000639128502	0.0415000639128502	0.0415000639128502	0.00301941192947197	1	-0.10584495233160052
inclusion	N	alternative_acceptor	CCDC51	chr3:48435016-48440095	-	0.1705371197629	0.1705371197629	0.1705371197629	0.1705371197629	0.148565751014093	0.148565751014093	0.148565751014093	0.0952777020888789	1	-2.1971368748807
inclusion	N	alternative_acceptor	CCDC61	chr19:46003502-46006558	+	0.800012262572521	0.800012262572521	0.800012262572521	0.800012262572521	0.963499592892339	0.963499592892339	0.963499592892339	6.96538737553226	1	16.348733031981794
inclusion	N	alternative_acceptor	CCDC97	chr19:41320471-41322594	+	0.925042357275315	0.925042357275315	0.925042357275315	0.925042357275315	0.906858113897577	0.906858113897577	0.906858113897577	0.238754082649621	1	-1.8184243377738056
inclusion	N	alternative_acceptor	CCHCR1	chr6:31143135-31143261	-	0.953611628708222	0.953611628708222	0.953611628708222	0.953611628708222	0.929668579545506	0.929668579545506	0.929668579545506	0.428106952549342	1	-2.394304916271608
inclusion	N	alternative_acceptor	CCL20	chr2:227813988-227815456	+	0.63001742529231	0.63001742529231	0.63001742529231	0.63001742529231	0.638804793907623	0.638804793907623	0.638804793907623	0.038763273360928	1	0.8787368615313085
inclusion	N	alternative_acceptor	CCN1	chr1:85582625-85582739	+	0.973354936648503	0.973354936648503	0.973354936648503	0.973354936648503	0.978859424451109	0.978859424451109	0.978859424451109	0.217475136052599	1	0.5504487802605951
inclusion	N	alternative_acceptor	CCND2	chr12:4288991-4299859	+	0.986414807526365	0.986414807526365	0.986414807526365	0.986414807526365	0.984559724351105	0.984559724351105	0.984559724351105	0.0685808140478912	1	-0.1855083175260006
inclusion	N	alternative_acceptor	CCNG1	chr5:163439347-163441077	+	0.76883358672444	0.76883358672444	0.76883358672444	0.76883358672444	0.721474552925902	0.721474552925902	0.721474552925902	0.177534677954327	1	-4.735903379853809
inclusion	N	alternative_acceptor	CCNI	chr4:77048555-77055149	-	0.0313087044198822	0.0313087044198822	0.0313087044198822	0.0313087044198822	0.135606595124091	0.135606595124091	0.135606595124091	1.98279644499416	1	10.429789070420881
inclusion	N	alternative_acceptor	CCNL2	chr1:1390866-1393395	-	0.415858058583458	0.415858058583458	0.415858058583458	0.415858058583458	0.218133100209316	0.218133100209316	0.218133100209316	6.86400597881334	1	-19.7724958374142
inclusion	N	alternative_acceptor	CCS	chr11:66600550-66605338	+	0.964234532539231	0.964234532539231	0.964234532539231	0.964234532539231	0.966564896352775	0.966564896352775	0.966564896352775	0.0177138005278721	1	0.23303638135439542
inclusion	N	alternative_acceptor	CCT8	chr21:29062235-29062327	-	0.0129130885984093	0.0129130885984093	0.0129130885984093	0.0129130885984093	0.0263176174496237	0.0263176174496237	0.0263176174496237	1.65126281559606	1	1.3404528851214401
inclusion	N	alternative_acceptor	CD151	chr11:838029-838132	+	0.971486921122899	0.971486921122899	0.971486921122899	0.971486921122899	0.970518857871277	0.970518857871277	0.970518857871277	0.00202456827537389	1	-0.09680632516220555
inclusion	N	alternative_acceptor	CD46	chr1:207785107-207785618	+	0.893799680093034	0.893799680093034	0.893799680093034	0.893799680093034	0.808274595607296	0.808274595607296	0.808274595607296	7.94969022423902	1	-8.552508448573803
inclusion	N	alternative_acceptor	CD46	chr1:207790346-207790947	+	0.0368523892362594	0.0368523892362594	0.0368523892362594	0.0368523892362594	0.0429547186827743	0.0429547186827743	0.0429547186827743	0.119262388729112	1	0.6102329446514894
inclusion	N	alternative_acceptor	CD68	chr17:7579727-7579809	+	0.878052060314002	0.878052060314002	0.878052060314002	0.878052060314002	0.830773062415543	0.830773062415543	0.830773062415543	2.73338669916848	1	-4.727899789845878
inclusion	N	alternative_acceptor	CD9	chr12:6236276-6237762	+	0.995011470860921	0.995011470860921	0.995011470860921	0.995011470860921	0.990627780237123	0.990627780237123	0.990627780237123	0.867077920564043	1	-0.438369062379806
inclusion	N	alternative_acceptor	CDAN1	chr15:42736082-42736301	-	0.438104026382752	0.438104026382752	0.438104026382752	0.438104026382752	0.392499062850686	0.392499062850686	0.392499062850686	0.182264957060056	1	-4.560496353206602
inclusion	N	alternative_acceptor	CDC25B	chr20:3795880-3796285	+	0.422189369886254	0.422189369886254	0.422189369886254	0.422189369886254	0.461060476069417	0.461060476069417	0.461060476069417	0.135465347925106	1	3.8871106183162993
inclusion	N	alternative_acceptor	CDC27	chr17:47122601-47123885	-	0.899234961712461	0.899234961712461	0.899234961712461	0.899234961712461	0.893277519076564	0.893277519076564	0.893277519076564	0.0154328888997952	1	-0.5957442635896939
inclusion	N	alternative_acceptor	CDC37	chr19:10393442-10395020	-	0.925284934535677	0.925284934535677	0.925284934535677	0.925284934535677	0.987467549801642	0.987467549801642	0.987467549801642	8.37572184326018	1	6.218261526596507
inclusion	N	alternative_acceptor	CDC37	chr19:10395344-10395434	-	0.918918658109297	0.918918658109297	0.918918658109297	0.918918658109297	0.956080715906183	0.956080715906183	0.956080715906183	4.21062610892113	1	3.7162057796886074
inclusion	N	alternative_acceptor	CDC37	chr19:10395697-10395927	-	0.0429688854452839	0.0429688854452839	0.0429688854452839	0.0429688854452839	0.0464537738666028	0.0464537738666028	0.0464537738666028	0.0694713034208689	1	0.34848884213189013
inclusion	N	alternative_acceptor	CDC42BPB	chr14:102933844-102938103	-	0.985871422561031	0.985871422561031	0.985871422561031	0.985871422561031	0.992866301598629	0.992866301598629	0.992866301598629	0.81655306373068	1	0.6994879037597883
inclusion	N	alternative_acceptor	CDC42BPB	chr14:102941399-102944074	-	0.345484979137989	0.345484979137989	0.345484979137989	0.345484979137989	0.374013464954776	0.374013464954776	0.374013464954776	0.100725434331252	1	2.8528485816786997
inclusion	N	alternative_acceptor	CDC42SE2	chr5:131391109-131391828	+	0.757657657930979	0.757657657930979	0.757657657930979	0.757657657930979	0.817920950582666	0.817920950582666	0.817920950582666	1.75160268235231	1	6.026329265168698
inclusion	N	alternative_acceptor	CDCP1	chr3:45088315-45089053	-	0.0265843201931181	0.0265843201931181	0.0265843201931181	0.0265843201931181	0.0138820923057317	0.0138820923057317	0.0138820923057317	2.3764547844039	1	-1.2702227887386397
inclusion	N	alternative_acceptor	CDH13	chr16:83783473-83793124	+	0.014113428099754	0.014113428099754	0.014113428099754	0.014113428099754	0.0121710846136546	0.0121710846136546	0.0121710846136546	0.0678232228910929	1	-0.19423434860994004
inclusion	N	alternative_acceptor	CDH23	chr10:71801173-71816297	.	0.790401611591978	0.790401611591978	0.790401611591978	0.790401611591978	0.682941379597716	0.682941379597716	0.682941379597716	0.463244207479875	1	-10.746023199426205
inclusion	N	alternative_acceptor	CDK10	chr16:89693468-89694172	+	0.87803371825896	0.87803371825896	0.87803371825896	0.87803371825896	0.87301507134614	0.87301507134614	0.87301507134614	0.0210442820798562	1	-0.5018646912820088
inclusion	N	alternative_acceptor	CDK13	chr7:40088332-40092964	+	0.77500457433088	0.77500457433088	0.77500457433088	0.77500457433088	0.836098752657975	0.836098752657975	0.836098752657975	0.923734266015231	1	6.109417832709497
inclusion	N	alternative_acceptor	CDK17	chr12:96280634-96280807	-	0.358306133016584	0.358306133016584	0.358306133016584	0.358306133016584	0.584578462708544	0.584578462708544	0.584578462708544	8.27163793162754	1	22.627232969196
inclusion	N	alternative_acceptor	CDK18	chr1:205526838-205526919	+	0.121987149667396	0.121987149667396	0.121987149667396	0.121987149667396	0.0841804123293977	0.0841804123293977	0.0841804123293977	1.16523659637369	1	-3.7806737337998317
inclusion	N	alternative_acceptor	CDK8	chr13:26401348-26401468	+	0.379851089451657	0.379851089451657	0.379851089451657	0.379851089451657	0.435925527783128	0.435925527783128	0.435925527783128	0.633720027804657	1	5.6074438331471015
inclusion	N	alternative_acceptor	CDKN2A	chr9:21971209-21993881	-	0.60773336403614	0.60773336403614	0.60773336403614	0.60773336403614	0.442577412609305	0.442577412609305	0.442577412609305	2.05867339376471	1	-16.515595142683495
inclusion	N	alternative_acceptor	CDV3	chr3:133575116-133584004	+	0.196158490557336	0.196158490557336	0.196158490557336	0.196158490557336	0.180305790218832	0.180305790218832	0.180305790218832	0.197364738161923	1	-1.5852700338504029
inclusion	N	alternative_acceptor	CDYL	chr6:4892380-4935514	+	0.902266434857012	0.902266434857012	0.902266434857012	0.902266434857012	0.9121999669545	0.9121999669545	0.9121999669545	0.10280612340739	1	0.993353209748804
inclusion	N	alternative_acceptor	CELSR1	chr22:46363248-46363995	-	0.597762496464155	0.597762496464155	0.597762496464155	0.597762496464155	0.586394354481273	0.586394354481273	0.586394354481273	0.0686380736551655	1	-1.1368141982882065
inclusion	N	alternative_acceptor	CELSR1	chr22:46382051-46384542	-	0.964195111404911	0.964195111404911	0.964195111404911	0.964195111404911	0.932223838190936	0.932223838190936	0.932223838190936	2.03340668879582	1	-3.1971273213974882
inclusion	N	alternative_acceptor	CELSR1	chr22:46391076-46391185	-	0.371096528695666	0.371096528695666	0.371096528695666	0.371096528695666	0.368684830938782	0.368684830938782	0.368684830938782	0.00287265734004905	1	-0.24116977568839815
inclusion	N	alternative_acceptor	CELSR2	chr1:109273671-109274415	+	0.338785826455974	0.338785826455974	0.338785826455974	0.338785826455974	0.176174515577469	0.176174515577469	0.176174515577469	10.8279009613652	1	-16.261131087850497
inclusion	N	alternative_acceptor	CENPO	chr2:24817842-24819353	+	0.785470958008957	0.785470958008957	0.785470958008957	0.785470958008957	0.780326047207235	0.780326047207235	0.780326047207235	0.014599867614379	1	-0.5144910801722062
inclusion	N	alternative_acceptor	CENPT	chr16:67830089-67830389	-	0.844960086080611	0.844960086080611	0.844960086080611	0.844960086080611	0.831733083239612	0.831733083239612	0.831733083239612	0.0835448879558953	1	-1.322700284099895
inclusion	N	alternative_acceptor	CENPT	chr16:67830889-67831215	-	0.0621789515760641	0.0621789515760641	0.0621789515760641	0.0621789515760641	0.087153600235454	0.087153600235454	0.087153600235454	0.488106409241027	1	2.4974648659389906
inclusion	N	alternative_acceptor	CEP164	chr11:117380706-117381640	+	0.0695582950146469	0.0695582950146469	0.0695582950146469	0.0695582950146469	0.0327254780815005	0.0327254780815005	0.0327254780815005	2.00034867500653	1	-3.6832816933146395
inclusion	N	alternative_acceptor	CEP164	chr11:117395723-117396053	+	0.516693284895807	0.516693284895807	0.516693284895807	0.516693284895807	0.606771995643137	0.606771995643137	0.606771995643137	1.42978011220384	1	9.007871074732996
inclusion	N	alternative_acceptor	CEP170B	chr14:104893667-104893760	+	0.963894045670634	0.963894045670634	0.963894045670634	0.963894045670634	0.965316763288539	0.965316763288539	0.965316763288539	0.00393228151006042	1	0.1422717617905107
