site	cond1	cond2	mod_cond1	mod_cond2	unmod_cond1	unmod_cond2	odds_ratio	pvalue	chrom	genome_pos	transcript_id	gene_ids	gene_name	mod_ratio_cond1	mod_ratio_cond2	delta_modratio
chr1:112701225	wtdmso	mtdmso	2	3	26	22	0.5641025641025641	0.6575233867131758	chr1	112701225	ENST00000339083.11,ENST00000369642.7	ENSG00000155366.16	RHOC	0.07142857142857142	0.12	0.04857142857142857
chr1:112701299	wtdmso	mtdmso	2	1	25	22	1.76	1.0	chr1	112701299	ENST00000339083.11,ENST00000369642.7	ENSG00000155366.16	RHOC	0.07407407407407407	0.043478260869565216	-0.030595813204508854
chr1:112701413	wtdmso	mtdmso	7	10	21	15	0.5	0.3769994294002107	chr1	112701413	ENST00000339083.11,ENST00000369642.7	ENSG00000155366.16	RHOC	0.25	0.4	0.15000000000000002
chr1:112701675	wtdmso	mtdmso	6	5	26	21	0.9692307692307692	1.0	chr1	112701675	ENST00000339083.11,ENST00000369642.7	ENSG00000155366.16	RHOC	0.1875	0.19230769230769232	0.004807692307692318
chr1:112702611	wtdmso	mtdmso	2	4	27	21	0.3888888888888889	0.3987144930541156	chr1	112702611	ENST00000339083.11,ENST00000369642.7	ENSG00000155366.16	RHOC	0.06896551724137931	0.16	0.0910344827586207
chr1:112703099	wtdmso	mtdmso	3	2	17	19	1.6764705882352942	0.662796004259419	chr1	112703099	ENST00000339083.11,ENST00000369642.7	ENSG00000155366.16	RHOC	0.15	0.09523809523809523	-0.05476190476190476
chr1:114717352	wtdmso	mtdmso	2	1	23	11	0.9565217391304348	1.0	chr1	114717352	ENST00000339438.10,ENST00000358528.9	ENSG00000009307.16	CSDE1	0.08	0.08333333333333333	0.003333333333333327
chr1:114717495	wtdmso	mtdmso	1	3	23	11	0.1594202898550724	0.1319108582266477	chr1	114717495	ENST00000339438.10,ENST00000358528.9	ENSG00000009307.16	CSDE1	0.041666666666666664	0.21428571428571427	0.17261904761904762
chr1:116390339	wtdmso	mtdmso	1	3	9	9	0.3333333333333333	0.593984962406015	chr1	116390339	ENST00000295598.10	ENSG00000163399.16	ATP1A1	0.1	0.25	0.15
chr1:116393546	wtdmso	mtdmso	2	2	8	9	1.125	1.0	chr1	116393546	ENST00000295598.10	ENSG00000163399.16	ATP1A1	0.2	0.18181818181818182	-0.018181818181818188
chr1:116395137	wtdmso	mtdmso	3	2	9	13	2.1666666666666665	0.6280193236714976	chr1	116395137	ENST00000295598.10	ENSG00000163399.16	ATP1A1	0.25	0.13333333333333333	-0.11666666666666667
chr1:116396727	wtdmso	mtdmso	5	2	19	12	1.5789473684210529	1.0	chr1	116396727	ENST00000295598.10	ENSG00000163399.16	ATP1A1	0.20833333333333334	0.14285714285714285	-0.0654761904761905
chr1:116397933	wtdmso	mtdmso	1	1	11	13	1.181818181818182	1.0	chr1	116397933	ENST00000295598.10	ENSG00000163399.16	ATP1A1	0.08333333333333333	0.07142857142857142	-0.011904761904761904
chr1:116397990	wtdmso	mtdmso	8	1	16	10	5.0	0.2172161411839485	chr1	116397990	ENST00000295598.10	ENSG00000163399.16	ATP1A1	0.3333333333333333	0.09090909090909091	-0.2424242424242424
chr1:116398638	wtdmso	mtdmso	4	2	23	14	1.2173913043478262	1.0	chr1	116398638	ENST00000295598.10	ENSG00000163399.16	ATP1A1	0.14814814814814814	0.125	-0.02314814814814814
chr1:116398773	wtdmso	mtdmso	2	4	30	22	0.3666666666666666	0.3926428025664406	chr1	116398773	ENST00000295598.10	ENSG00000163399.16	ATP1A1	0.0625	0.15384615384615385	0.09134615384615385
chr1:116399045	wtdmso	mtdmso	7	2	27	12	1.5555555555555556	1.0	chr1	116399045	ENST00000295598.10	ENSG00000163399.16	ATP1A1	0.20588235294117646	0.14285714285714285	-0.06302521008403361
chr1:116399067	wtdmso	mtdmso	3	2	32	26	1.21875	1.0	chr1	116399067	ENST00000295598.10	ENSG00000163399.16	ATP1A1	0.08571428571428572	0.07142857142857142	-0.01428571428571429
chr1:116399472	wtdmso	mtdmso	13	8	18	10	0.9027777777777778	1.0	chr1	116399472	ENST00000295598.10	ENSG00000163399.16	ATP1A1	0.41935483870967744	0.4444444444444444	0.025089605734766984
chr1:116400953	wtdmso	mtdmso	10	8	30	22	0.9166666666666666	1.0	chr1	116400953	ENST00000295598.10	ENSG00000163399.16	ATP1A1	0.25	0.26666666666666666	0.016666666666666663
chr1:116401225	wtdmso	mtdmso	3	2	40	29	1.0875	1.0	chr1	116401225	ENST00000295598.10	ENSG00000163399.16	ATP1A1	0.06976744186046512	0.06451612903225806	-0.005251312828207053
chr1:116401587	wtdmso	mtdmso	11	6	23	12	0.9565217391304348	1.0	chr1	116401587	ENST00000295598.10	ENSG00000163399.16	ATP1A1	0.3235294117647059	0.3333333333333333	0.009803921568627416
chr1:116404535	wtdmso	mtdmso	16	10	30	22	1.1733333333333331	0.810339362878095	chr1	116404535	ENST00000295598.10	ENSG00000163399.16	ATP1A1	0.34782608695652173	0.3125	-0.03532608695652173
chr1:116404702	wtdmso	mtdmso	2	5	36	27	0.3	0.2338475472689313	chr1	116404702	ENST00000295598.10	ENSG00000163399.16	ATP1A1	0.05263157894736842	0.15625	0.10361842105263158
chr1:116404714	wtdmso	mtdmso	7	6	39	24	0.717948717948718	0.756525337223563	chr1	116404714	ENST00000295598.10	ENSG00000163399.16	ATP1A1	0.15217391304347827	0.2	0.04782608695652174
chr1:11648463	wtdmso	mtdmso	6	2	41	20	1.4634146341463414	1.0	chr1	11648463	ENST00000354287.5	ENSG00000116661.11	FBXO2	0.1276595744680851	0.09090909090909091	-0.036750483558994185
chr1:11648468	wtdmso	mtdmso	23	13	18	8	0.7863247863247863	0.7875990493346366	chr1	11648468	ENST00000354287.5	ENSG00000116661.11	FBXO2	0.5609756097560976	0.6190476190476191	0.058072009291521454
chr1:11648627	wtdmso	mtdmso	2	2	48	21	0.4375	0.5858254550131841	chr1	11648627	ENST00000354287.5	ENSG00000116661.11	FBXO2	0.04	0.08695652173913043	0.04695652173913043
chr1:119723374	wtdmso	mtdmso	7	16	3	2	0.2916666666666667	0.315018315018315	chr1	119723374	ENST00000641023.1	ENSG00000092621.12	PHGDH	0.7	0.8888888888888888	0.18888888888888888
chr1:119723389	wtdmso	mtdmso	1	2	11	16	0.7272727272727273	1.0	chr1	119723389	ENST00000641023.1	ENSG00000092621.12	PHGDH	0.08333333333333333	0.1111111111111111	0.027777777777777776
chr1:119723408	wtdmso	mtdmso	4	9	7	11	0.6984126984126984	0.7178314068772065	chr1	119723408	ENST00000641023.1	ENSG00000092621.12	PHGDH	0.36363636363636365	0.45	0.08636363636363636
chr1:119735348	wtdmso	mtdmso	5	15	6	9	0.5	0.4674082313681867	chr1	119735348	ENST00000641023.1	ENSG00000092621.12	PHGDH	0.45454545454545453	0.625	0.17045454545454547
chr1:119740496	wtdmso	mtdmso	1	2	10	22	1.1	1.0	chr1	119740496	ENST00000641023.1	ENSG00000092621.12	PHGDH	0.09090909090909091	0.08333333333333333	-0.007575757575757583
chr1:119741790	wtdmso	mtdmso	4	6	7	17	1.619047619047619	0.6915162145974159	chr1	119741790	ENST00000641023.1	ENSG00000092621.12	PHGDH	0.36363636363636365	0.2608695652173913	-0.10276679841897235
chr1:119741853	wtdmso	mtdmso	2	5	12	21	0.7	1.0	chr1	119741853	ENST00000641023.1,flairiso20390-1	ENSG00000092621.12	PHGDH	0.14285714285714285	0.19230769230769232	0.04945054945054947
chr1:119743017	wtdmso	mtdmso	1	2	10	19	0.95	1.0	chr1	119743017	ENST00000641023.1,flairiso20390-1	ENSG00000092621.12	PHGDH	0.09090909090909091	0.09523809523809523	0.004329004329004321
chr1:119743926	wtdmso	mtdmso	2	1	9	25	5.555555555555555	0.2052767052767052	chr1	119743926	ENST00000641023.1,flairiso20390-1	ENSG00000092621.12	PHGDH	0.18181818181818182	0.038461538461538464	-0.14335664335664336
chr1:119744013	wtdmso	mtdmso	5	11	9	15	0.7575757575757576	0.7462115062782471	chr1	119744013	ENST00000641023.1,flairiso20390-1	ENSG00000092621.12	PHGDH	0.35714285714285715	0.4230769230769231	0.06593406593406592
chr1:11975175	wtdmso	mtdmso	10	8	1	3	3.75	0.5864661654135339	chr1	11975175	ENST00000196061.5	ENSG00000083444.17	PLOD1	0.9090909090909091	0.7272727272727273	-0.18181818181818177
chr1:11975234	wtdmso	mtdmso	5	5	6	5	0.8333333333333334	1.0	chr1	11975234	ENST00000196061.5	ENSG00000083444.17	PLOD1	0.45454545454545453	0.5	0.04545454545454547
chr1:11975261	wtdmso	mtdmso	4	3	6	8	1.7777777777777777	0.6594427244582043	chr1	11975261	ENST00000196061.5	ENSG00000083444.17	PLOD1	0.4	0.2727272727272727	-0.12727272727272732
chr1:11975503	wtdmso	mtdmso	4	1	8	9	4.5	0.3233082706766917	chr1	11975503	ENST00000196061.5	ENSG00000083444.17	PLOD1	0.3333333333333333	0.1	-0.2333333333333333
chr1:1216960	wtdmso	mtdmso	2	4	10	7	0.35	0.3707093821510297	chr1	1216960	ENST00000360001.11	ENSG00000078808.17	SDF4	0.16666666666666666	0.36363636363636365	0.196969696969697
chr1:1217082	wtdmso	mtdmso	2	1	12	11	1.8333333333333333	1.0	chr1	1217082	ENST00000360001.11	ENSG00000078808.17	SDF4	0.14285714285714285	0.08333333333333333	-0.05952380952380952
chr1:1217109	wtdmso	mtdmso	9	2	6	12	9.0	0.0209395302348825	chr1	1217109	ENST00000360001.11	ENSG00000078808.17	SDF4	0.6	0.14285714285714285	-0.45714285714285713
chr1:1217178	wtdmso	mtdmso	8	4	5	9	3.6	0.2377439763090591	chr1	1217178	ENST00000360001.11	ENSG00000078808.17	SDF4	0.6153846153846154	0.3076923076923077	-0.3076923076923077
chr1:1217542	wtdmso	mtdmso	9	4	4	7	3.9375	0.2173264042459088	chr1	1217542	ENST00000360001.11	ENSG00000078808.17	SDF4	0.6923076923076923	0.36363636363636365	-0.32867132867132864
chr1:1217608	wtdmso	mtdmso	4	2	11	9	1.6363636363636365	1.0	chr1	1217608	ENST00000360001.11	ENSG00000078808.17	SDF4	0.26666666666666666	0.18181818181818182	-0.08484848484848484
chr1:1217614	wtdmso	mtdmso	2	2	13	8	0.6153846153846154	1.0	chr1	1217614	ENST00000360001.11	ENSG00000078808.17	SDF4	0.13333333333333333	0.2	0.06666666666666668
chr1:150574601	wtdmso	mtdmso	1	2	10	13	0.65	1.0	chr1	150574601	ENST00000369026.3,flairiso20482-1	ENSG00000143384.13	MCL1	0.09090909090909091	0.13333333333333333	0.04242424242424242
chr1:150574784	wtdmso	mtdmso	2	1	9	15	3.333333333333333	0.5487179487179487	chr1	150574784	ENST00000369026.3,flairiso20482-1	ENSG00000143384.13	MCL1	0.18181818181818182	0.0625	-0.11931818181818182
chr1:150574795	wtdmso	mtdmso	5	3	16	12	1.25	1.0	chr1	150574795	ENST00000369026.3,flairiso20482-1	ENSG00000143384.13	MCL1	0.23809523809523808	0.2	-0.03809523809523807
chr1:150574948	wtdmso	mtdmso	4	3	6	12	2.6666666666666665	0.3781256500936134	chr1	150574948	ENST00000369026.3,flairiso20482-1	ENSG00000143384.13	MCL1	0.4	0.2	-0.2
chr1:150965500	wtdmso	mtdmso	2	1	8	9	2.25	1.0	chr1	150965500	ENST00000368954.9	ENSG00000143418.19	CERS2	0.2	0.1	-0.1
chr1:151399616	wtdmso	mtdmso	4	4	25	28	1.12	1.0	chr1	151399616	ENST00000290541.7	ENSG00000159377.11	PSMB4	0.13793103448275862	0.125	-0.012931034482758619
chr1:151399643	wtdmso	mtdmso	4	4	29	34	1.1724137931034482	1.0	chr1	151399643	ENST00000290541.7	ENSG00000159377.11	PSMB4	0.12121212121212122	0.10526315789473684	-0.01594896331738438
chr1:151400048	wtdmso	mtdmso	7	1	32	40	8.75	0.0271734161451518	chr1	151400048	ENST00000290541.7,flairiso20540-1	ENSG00000159377.11	PSMB4	0.1794871794871795	0.024390243902439025	-0.15509693558474047
chr1:151400505	wtdmso	mtdmso	1	2	41	44	0.5365853658536586	1.0	chr1	151400505	ENST00000290541.7,flairiso20540-1	ENSG00000159377.11	PSMB4	0.023809523809523808	0.043478260869565216	0.019668737060041408
chr1:151400539	wtdmso	mtdmso	8	14	41	37	0.5156794425087108	0.2296154463591664	chr1	151400539	ENST00000290541.7,flairiso20540-1	ENSG00000159377.11	PSMB4	0.16326530612244897	0.27450980392156865	0.11124449779911968
chr1:151400551	wtdmso	mtdmso	2	4	39	36	0.4615384615384615	0.4320845586668371	chr1	151400551	ENST00000290541.7,flairiso20540-1	ENSG00000159377.11	PSMB4	0.04878048780487805	0.1	0.051219512195121955
chr1:151401850	wtdmso	mtdmso	18	17	37	37	1.0588235294117647	1.0	chr1	151401850	ENST00000290541.7,flairiso20540-1	ENSG00000159377.11	PSMB4	0.32727272727272727	0.3148148148148148	-0.012457912457912446
chr1:151401878	wtdmso	mtdmso	14	14	39	37	0.9487179487179488	1.0	chr1	151401878	ENST00000290541.7,flairiso20540-1	ENSG00000159377.11	PSMB4	0.2641509433962264	0.27450980392156865	0.01035886052534224
chr1:151401899	wtdmso	mtdmso	6	9	50	40	0.5333333333333333	0.2805525704361547	chr1	151401899	ENST00000290541.7,flairiso20540-1	ENSG00000159377.11	PSMB4	0.10714285714285714	0.1836734693877551	0.07653061224489797
chr1:151983014	wtdmso	mtdmso	3	5	274	317	0.6941605839416058	0.7309436134859124	chr1	151983014	ENST00000368809.1,ENST00000368811.8,flairiso20554-1,flairiso20556-1,flairiso20557-1,flairiso20559-1,flairiso20561-1,flairiso20563-1,flairiso20565-1,flairiso20569-1,flairiso44222-1	ENSG00000197747.9	S100A10	0.010830324909747292	0.015527950310559006	0.004697625400811714
chr1:151983025	wtdmso	mtdmso	12	16	356	397	0.836376404494382	0.7028096256143759	chr1	151983025	ENST00000368809.1,ENST00000368811.8,flairiso20554-1,flairiso20556-1,flairiso20557-1,flairiso20559-1,flairiso20560-1,flairiso20561-1,flairiso20563-1,flairiso20565-1,flairiso20566-1,flairiso20569-1,flairiso44222-1	ENSG00000197747.9	S100A10	0.03260869565217391	0.0387409200968523	0.00613222444467839
chr1:151983054	wtdmso	mtdmso	34	47	330	359	0.7869761444229529	0.3473789363033238	chr1	151983054	ENST00000368809.1,ENST00000368811.8,flairiso20554-1,flairiso20556-1,flairiso20557-1,flairiso20559-1,flairiso20560-1,flairiso20561-1,flairiso20563-1,flairiso20565-1,flairiso20566-1,flairiso20569-1,flairiso44222-1	ENSG00000197747.9	S100A10	0.09340659340659341	0.11576354679802955	0.022356953391436146
chr1:151983202	wtdmso	mtdmso	17	29	301	329	0.640737770649559	0.1706645860874822	chr1	151983202	ENST00000368809.1,ENST00000368811.8,flairiso20554-1,flairiso20556-1,flairiso20557-1,flairiso20559-1,flairiso20561-1,flairiso20563-1,flairiso20565-1,flairiso20569-1,flairiso44222-1	ENSG00000197747.9	S100A10	0.05345911949685535	0.08100558659217877	0.02754646709532342
chr1:151983277	wtdmso	mtdmso	13	21	316	349	0.6836949969861362	0.3787816386145873	chr1	151983277	ENST00000368809.1,ENST00000368811.8,flairiso20554-1,flairiso20556-1,flairiso20557-1,flairiso20559-1,flairiso20561-1,flairiso20563-1,flairiso20565-1,flairiso20569-1,flairiso44222-1	ENSG00000197747.9	S100A10	0.03951367781155015	0.05675675675675676	0.01724307894520661
chr1:151983283	wtdmso	mtdmso	22	29	287	340	0.8987144058632704	0.7711028433222815	chr1	151983283	ENST00000368809.1,ENST00000368811.8,flairiso20554-1,flairiso20556-1,flairiso20557-1,flairiso20559-1,flairiso20561-1,flairiso20563-1,flairiso20565-1,flairiso20569-1,flairiso44222-1	ENSG00000197747.9	S100A10	0.07119741100323625	0.07859078590785908	0.007393374904622829
chr1:151983298	wtdmso	mtdmso	4	8	267	305	0.5711610486891385	0.3978416987121574	chr1	151983298	ENST00000368809.1,ENST00000368811.8,flairiso20554-1,flairiso20556-1,flairiso20559-1,flairiso20561-1,flairiso20565-1,flairiso20569-1,flairiso44222-1	ENSG00000197747.9	S100A10	0.014760147601476014	0.025559105431309903	0.010798957829833889
chr1:151983313	wtdmso	mtdmso	1	1	301	360	1.196013289036545	1.0	chr1	151983313	ENST00000368809.1,ENST00000368811.8,flairiso20554-1,flairiso20556-1,flairiso20557-1,flairiso20559-1,flairiso20561-1,flairiso20565-1,flairiso20569-1,flairiso44222-1	ENSG00000197747.9	S100A10	0.0033112582781456954	0.002770083102493075	-0.0005411751756526206
chr1:151986141	wtdmso	mtdmso	34	34	295	335	1.1355932203389831	0.7015556054301254	chr1	151986141	ENST00000368809.1,ENST00000368811.8,flairiso20554-1,flairiso20556-1,flairiso20557-1,flairiso20559-1,flairiso20561-1,flairiso20565-1,flairiso20569-1,flairiso44222-1	ENSG00000197747.9	S100A10	0.1033434650455927	0.0921409214092141	-0.011202543636378612
chr1:151986212	wtdmso	mtdmso	24	37	235	281	0.7756181713628522	0.4146873111540347	chr1	151986212	ENST00000368809.1,ENST00000368811.8,flairiso20554-1,flairiso20556-1,flairiso20559-1,flairiso20561-1,flairiso20565-1,flairiso20569-1,flairiso44222-1	ENSG00000197747.9	S100A10	0.09266409266409266	0.11635220125786164	0.023688108593768978
chr1:151986240	wtdmso	mtdmso	10	9	274	341	1.3828061638280615	0.4935054432814587	chr1	151986240	ENST00000368809.1,ENST00000368811.8,flairiso20554-1,flairiso20556-1,flairiso20557-1,flairiso20559-1,flairiso20561-1,flairiso20565-1,flairiso20569-1,flairiso44222-1	ENSG00000197747.9	S100A10	0.035211267605633804	0.025714285714285714	-0.00949698189134809
chr1:152032511	wtdmso	mtdmso	2	1	100	77	1.54	1.0	chr1	152032511	ENST00000271638.3,ENST00000478109.1,flairiso20572-1,flairiso44223-1	ENSG00000163191.6	S100A11	0.0196078431372549	0.01282051282051282	-0.006787330316742082
chr1:152032636	wtdmso	mtdmso	5	3	311	235	1.2593783494105038	1.0	chr1	152032636	ENST00000271638.3,ENST00000478109.1,flairiso20572-1,flairiso20577-1,flairiso44223-1	ENSG00000163191.6	S100A11	0.015822784810126583	0.012605042016806723	-0.0032177427933198603
chr1:152032658	wtdmso	mtdmso	16	13	287	229	0.9820423478960064	1.0	chr1	152032658	ENST00000271638.3,ENST00000478109.1,flairiso20572-1,flairiso20577-1,flairiso44223-1	ENSG00000163191.6	S100A11	0.052805280528052806	0.05371900826446281	0.0009137277364100055
chr1:152032666	wtdmso	mtdmso	10	3	266	203	2.543859649122807	0.1675584751929134	chr1	152032666	ENST00000271638.3,ENST00000478109.1,flairiso20572-1,flairiso44223-1	ENSG00000163191.6	S100A11	0.036231884057971016	0.014563106796116505	-0.02166877726185451
chr1:152032701	wtdmso	mtdmso	25	15	275	220	1.3333333333333333	0.4135276478457601	chr1	152032701	ENST00000271638.3,ENST00000478109.1,flairiso20572-1,flairiso20577-1,flairiso44223-1	ENSG00000163191.6	S100A11	0.08333333333333333	0.06382978723404255	-0.01950354609929078
chr1:152032776	wtdmso	mtdmso	19	15	289	220	0.9642445213379468	1.0	chr1	152032776	ENST00000271638.3,ENST00000478109.1,flairiso20572-1,flairiso20577-1,flairiso44223-1	ENSG00000163191.6	S100A11	0.06168831168831169	0.06382978723404255	0.00214147554573086
chr1:152032781	wtdmso	mtdmso	17	14	300	228	0.9228571428571428	0.8536851786207685	chr1	152032781	ENST00000271638.3,ENST00000478109.1,flairiso20572-1,flairiso20577-1,flairiso44223-1	ENSG00000163191.6	S100A11	0.05362776025236593	0.05785123966942149	0.004223479417055559
chr1:152032797	wtdmso	mtdmso	9	9	309	228	0.7378640776699029	0.6298005827937467	chr1	152032797	ENST00000271638.3,ENST00000478109.1,flairiso20572-1,flairiso20577-1,flairiso44223-1	ENSG00000163191.6	S100A11	0.02830188679245283	0.0379746835443038	0.009672796751850968
chr1:152032812	wtdmso	mtdmso	14	12	307	237	0.9006514657980456	0.8412061215127824	chr1	152032812	ENST00000271638.3,ENST00000478109.1,flairiso20572-1,flairiso20577-1,flairiso44223-1	ENSG00000163191.6	S100A11	0.04361370716510903	0.04819277108433735	0.00457906391922832
chr1:152032821	wtdmso	mtdmso	17	13	242	198	1.06993006993007	1.0	chr1	152032821	ENST00000271638.3,ENST00000478109.1,flairiso20572-1	ENSG00000163191.6	S100A11	0.06563706563706563	0.061611374407582936	-0.004025691229482695
chr1:152033665	wtdmso	mtdmso	25	20	310	230	0.9274193548387096	0.8757397649762406	chr1	152033665	ENST00000271638.3,ENST00000478109.1,flairiso20572-1,flairiso20577-1,flairiso44223-1	ENSG00000163191.6	S100A11	0.07462686567164178	0.08	0.005373134328358217
chr1:152033711	wtdmso	mtdmso	15	5	323	251	2.331269349845201	0.1113785211207793	chr1	152033711	ENST00000271638.3,ENST00000478109.1,flairiso20572-1,flairiso20577-1,flairiso44223-1	ENSG00000163191.6	S100A11	0.04437869822485207	0.01953125	-0.02484744822485207
chr1:152036988	wtdmso	mtdmso	1	1	74	45	0.6081081081081081	1.0	chr1	152036988	ENST00000271638.3,flairiso44223-1	ENSG00000163191.6	S100A11	0.013333333333333334	0.021739130434782608	0.008405797101449274
chr1:153534673	wtdmso	mtdmso	9	7	2216	1985	1.151689014956163	0.8080157328214037	chr1	153534673	ENST00000368719.9,ENST00000462776.2-0,ENST00000496817.5,flairiso20580-1,flairiso20581-1,flairiso20582-1,flairiso20583-1,flairiso20584-1,flairiso20585-1,flairiso20586-1,flairiso20589-1,flairiso20590-1,flairiso20591-1,flairiso20592-1,flairiso20595-1,flairiso20596-1,flairiso20597-1,flairiso20598-1,flairiso20599-1,flairiso20600-1,flairiso20602-1,flairiso20603-1,flairiso20605-1,flairiso20607-1,flairiso20608-1,flairiso20611-1,flairiso20612-1,flairiso20614-1	ENSG00000197956.10	S100A6	0.004044943820224719	0.0035140562248995983	-0.0005308875953251211
chr1:153534673	wtdmso	mtdmso	9	7	2216	1985	1.151689014956163	0.8080157328214037	chr1	153534673	ENST00000368719.9,ENST00000462776.2-0,ENST00000496817.5,flairiso20580-1,flairiso20581-1,flairiso20582-1,flairiso20583-1,flairiso20584-1,flairiso20585-1,flairiso20586-1,flairiso20589-1,flairiso20590-1,flairiso20591-1,flairiso20592-1,flairiso20595-1,flairiso20596-1,flairiso20597-1,flairiso20598-1,flairiso20599-1,flairiso20600-1,flairiso20602-1,flairiso20603-1,flairiso20605-1,flairiso20607-1,flairiso20608-1,flairiso20611-1,flairiso20612-1,flairiso20614-1	ENSG00000238279.1	BX470102.1	0.004044943820224719	0.0035140562248995983	-0.0005308875953251211
chr1:153534762	wtdmso	mtdmso	309	258	2011	1807	1.0761798480450546	0.4434544337853742	chr1	153534762	ENST00000368719.9,ENST00000462776.2-0,ENST00000496817.5,flairiso20580-1,flairiso20581-1,flairiso20582-1,flairiso20583-1,flairiso20584-1,flairiso20585-1,flairiso20586-1,flairiso20589-1,flairiso20590-1,flairiso20591-1,flairiso20592-1,flairiso20594-1,flairiso20595-1,flairiso20596-1,flairiso20597-1,flairiso20598-1,flairiso20599-1,flairiso20600-1,flairiso20602-1,flairiso20603-1,flairiso20605-1,flairiso20607-1,flairiso20608-1,flairiso20611-1,flairiso20612-1,flairiso20614-1	ENSG00000197956.10	S100A6	0.1331896551724138	0.12493946731234867	-0.008250187860065122
chr1:153534762	wtdmso	mtdmso	309	258	2011	1807	1.0761798480450546	0.4434544337853742	chr1	153534762	ENST00000368719.9,ENST00000462776.2-0,ENST00000496817.5,flairiso20580-1,flairiso20581-1,flairiso20582-1,flairiso20583-1,flairiso20584-1,flairiso20585-1,flairiso20586-1,flairiso20589-1,flairiso20590-1,flairiso20591-1,flairiso20592-1,flairiso20594-1,flairiso20595-1,flairiso20596-1,flairiso20597-1,flairiso20598-1,flairiso20599-1,flairiso20600-1,flairiso20602-1,flairiso20603-1,flairiso20605-1,flairiso20607-1,flairiso20608-1,flairiso20611-1,flairiso20612-1,flairiso20614-1	ENSG00000238279.1	BX470102.1	0.1331896551724138	0.12493946731234867	-0.008250187860065122
chr1:153534774	wtdmso	mtdmso	81	74	2147	1914	0.9758053349110638	0.9347034510565496	chr1	153534774	ENST00000368719.9,ENST00000462776.2-0,ENST00000496817.5,flairiso20580-1,flairiso20581-1,flairiso20582-1,flairiso20583-1,flairiso20584-1,flairiso20585-1,flairiso20586-1,flairiso20589-1,flairiso20590-1,flairiso20591-1,flairiso20592-1,flairiso20594-1,flairiso20595-1,flairiso20596-1,flairiso20597-1,flairiso20598-1,flairiso20599-1,flairiso20600-1,flairiso20602-1,flairiso20603-1,flairiso20605-1,flairiso20607-1,flairiso20608-1,flairiso20611-1,flairiso20612-1,flairiso20614-1	ENSG00000197956.10	S100A6	0.036355475763016155	0.03722334004024145	0.0008678642772252942
chr1:153534774	wtdmso	mtdmso	81	74	2147	1914	0.9758053349110638	0.9347034510565496	chr1	153534774	ENST00000368719.9,ENST00000462776.2-0,ENST00000496817.5,flairiso20580-1,flairiso20581-1,flairiso20582-1,flairiso20583-1,flairiso20584-1,flairiso20585-1,flairiso20586-1,flairiso20589-1,flairiso20590-1,flairiso20591-1,flairiso20592-1,flairiso20594-1,flairiso20595-1,flairiso20596-1,flairiso20597-1,flairiso20598-1,flairiso20599-1,flairiso20600-1,flairiso20602-1,flairiso20603-1,flairiso20605-1,flairiso20607-1,flairiso20608-1,flairiso20611-1,flairiso20612-1,flairiso20614-1	ENSG00000238279.1	BX470102.1	0.036355475763016155	0.03722334004024145	0.0008678642772252942
chr1:153534780	wtdmso	mtdmso	44	30	2040	1834	1.318562091503268	0.2901607099594185	chr1	153534780	ENST00000368719.9,ENST00000462776.2-0,ENST00000496817.5,flairiso20580-1,flairiso20581-1,flairiso20582-1,flairiso20583-1,flairiso20584-1,flairiso20585-1,flairiso20586-1,flairiso20589-1,flairiso20590-1,flairiso20591-1,flairiso20592-1,flairiso20595-1,flairiso20596-1,flairiso20597-1,flairiso20599-1,flairiso20600-1,flairiso20602-1,flairiso20603-1,flairiso20605-1,flairiso20607-1,flairiso20608-1,flairiso20611-1,flairiso20612-1,flairiso20614-1	ENSG00000197956.10	S100A6	0.02111324376199616	0.016094420600858368	-0.005018823161137793
chr1:153534780	wtdmso	mtdmso	44	30	2040	1834	1.318562091503268	0.2901607099594185	chr1	153534780	ENST00000368719.9,ENST00000462776.2-0,ENST00000496817.5,flairiso20580-1,flairiso20581-1,flairiso20582-1,flairiso20583-1,flairiso20584-1,flairiso20585-1,flairiso20586-1,flairiso20589-1,flairiso20590-1,flairiso20591-1,flairiso20592-1,flairiso20595-1,flairiso20596-1,flairiso20597-1,flairiso20599-1,flairiso20600-1,flairiso20602-1,flairiso20603-1,flairiso20605-1,flairiso20607-1,flairiso20608-1,flairiso20611-1,flairiso20612-1,flairiso20614-1	ENSG00000238279.1	BX470102.1	0.02111324376199616	0.016094420600858368	-0.005018823161137793
chr1:153534786	wtdmso	mtdmso	114	92	2120	1882	1.1000205086136177	0.5201597230480862	chr1	153534786	ENST00000368719.9,ENST00000462776.2-0,ENST00000496817.5,flairiso20580-1,flairiso20581-1,flairiso20582-1,flairiso20583-1,flairiso20584-1,flairiso20585-1,flairiso20586-1,flairiso20589-1,flairiso20590-1,flairiso20591-1,flairiso20592-1,flairiso20594-1,flairiso20595-1,flairiso20596-1,flairiso20597-1,flairiso20598-1,flairiso20599-1,flairiso20600-1,flairiso20602-1,flairiso20603-1,flairiso20605-1,flairiso20607-1,flairiso20608-1,flairiso20611-1,flairiso20612-1,flairiso20614-1	ENSG00000197956.10	S100A6	0.051029543419874666	0.04660587639311044	-0.004423667026764229
