inclusion_exclusion	contains_novel_or_only_known_junctions	as_event_type	gene_name	gene_coordinates	strand	W1D2.S24_wtdmso_b1	W1D3.S32_wtdmso_b1	W2D2.S22_wtdmso_b1	W2D3.S30_wtdmso_b1	W1C2.S25_wtcsc_b1	W1C3.S33_wtcsc_b1	W2C2.S23_wtcsc_b1	lr	padj	dpsi
inclusion	K	intron_retention	SERPINE1	chr7:101133894-101135493	+	0.00311371799426084	0.00311371799426084	0.00311371799426084	0.00311371799426084	0.00275455424793644	0.00275455424793644	0.00275455424793644	0.0531144826672971	1	-0.03591637463244002
inclusion	K	intron_retention	SERPINE1	chr7:101135595-101135714	+	0.103761751859571	0.103761751859571	0.103761751859571	0.103761751859571	0.107673273748355	0.107673273748355	0.107673273748355	0.00212484097573906	1	0.3911521888783991
inclusion	K	intron_retention	SERPINE1	chr7:101135802-101137000	+	0.00294917229642274	0.00294917229642274	0.00294917229642274	0.00294917229642274	0.00186480262542809	0.00186480262542809	0.00186480262542809	0.429050070582889	1	-0.10843696709946501
inclusion	K	intron_retention	SERPINE1	chr7:101137085-101137404	+	0.00288300368022247	0.00288300368022247	0.00288300368022247	0.00288300368022247	0.00241453072767553	0.00241453072767553	0.00241453072767553	0.135206289589405	1	-0.04684729525469397
inclusion	K	intron_retention	SERPINF1	chr17:1776743-1777186	+	0.406451180552349	0.406451180552349	0.406451180552349	0.406451180552349	0.275419201412194	0.275419201412194	0.275419201412194	1.54448968857457	1	-13.103197914015503
inclusion	K	intron_retention	SERTAD1	chr19:40423547-40425866	-	0.217400825322049	0.217400825322049	0.217400825322049	0.217400825322049	0.127909892099347	0.127909892099347	0.127909892099347	3.16708484863011	1	-8.949093322270198
inclusion	K	intron_retention	SESN2	chr1:28272794-28273357	+	0.0321829948724289	0.0321829948724289	0.0321829948724289	0.0321829948724289	0.0241858152975522	0.0241858152975522	0.0241858152975522	0.187136205715433	1	-0.7997179574876698
inclusion	K	intron_retention	SETD5	chr3:9430052-9433844	+	0.178035863448566	0.178035863448566	0.178035863448566	0.178035863448566	0.368713098198886	0.368713098198886	0.368713098198886	3.49719660782512	1	19.067723475031993
inclusion	K	intron_retention	SETD5	chr3:9433951-9434333	+	0.107888205663214	0.107888205663214	0.107888205663214	0.107888205663214	0.12487732200031	0.12487732200031	0.12487732200031	0.133170703230007	1	1.698911633709601
inclusion	K	intron_retention	SETDB1	chr1:150959348-150960562	+	0.0782851956219474	0.0782851956219474	0.0782851956219474	0.0782851956219474	0.0564336816939972	0.0564336816939972	0.0564336816939972	0.368626932238385	1	-2.18515139279502
inclusion	K	intron_retention	SETDB1	chr1:150961192-150962129	+	0.0795546374693805	0.0795546374693805	0.0795546374693805	0.0795546374693805	0.0772701422925204	0.0772701422925204	0.0772701422925204	0.00276134622140489	1	-0.22844951768600996
inclusion	K	intron_retention	SETDB1	chr1:150962720-150962973	+	0.0201981743519396	0.0201981743519396	0.0201981743519396	0.0201981743519396	0.038907214182725	0.038907214182725	0.038907214182725	0.745936039425942	1	1.8709039830785401
inclusion	K	intron_retention	SETDB1	chr1:150963140-150963529	+	0.0414729781798065	0.0414729781798065	0.0414729781798065	0.0414729781798065	0.0275647698247568	0.0275647698247568	0.0275647698247568	0.396633024301082	1	-1.3908208355049694
inclusion	K	intron_retention	SF1	chr11:64765519-64765950	-	0.915281294817068	0.915281294817068	0.915281294817068	0.915281294817068	0.935741799833338	0.935741799833338	0.935741799833338	1.07057706310297	1	2.0460505016270076
inclusion	K	intron_retention	SF1	chr11:64770409-64773429	-	0.0141654618705787	0.0141654618705787	0.0141654618705787	0.0141654618705787	0.0148263514950091	0.0148263514950091	0.0148263514950091	0.00837144620891195	1	0.06608896244304008
inclusion	K	intron_retention	SF1	chr11:64778147-64778361	-	0.403929418601573	0.403929418601573	0.403929418601573	0.403929418601573	0.263881451906109	0.263881451906109	0.263881451906109	0.989500426681786	1	-14.004796669546401
inclusion	K	intron_retention	SF3A2	chr19:2246803-2246881	+	0.00832452672439911	0.00832452672439911	0.00832452672439911	0.00832452672439911	0.0168651849556111	0.0168651849556111	0.0168651849556111	1.42374308364015	1	0.8540658231211988
inclusion	K	intron_retention	SF3B1	chr2:197418589-197420427	-	0.0233526047458668	0.0233526047458668	0.0233526047458668	0.0233526047458668	0.0150511435272732	0.0150511435272732	0.0150511435272732	0.478874908259058	1	-0.83014612185936
inclusion	K	intron_retention	SF3B2	chr11:66058406-66058829	+	0.00749735235081837	0.00749735235081837	0.00749735235081837	0.00749735235081837	0.00860281689436765	0.00860281689436765	0.00860281689436765	0.0565825254743686	1	0.11054645435492816
inclusion	K	intron_retention	SFPQ	chr1:35184594-35187000	-	0.0197535006692055	0.0197535006692055	0.0197535006692055	0.0197535006692055	0.0108288096428265	0.0108288096428265	0.0108288096428265	0.961458869318449	1	-0.8924691026378999
inclusion	K	intron_retention	SFSWAP	chr12:131714194-131714821	+	0.390914917401917	0.390914917401917	0.390914917401917	0.390914917401917	0.351957190139752	0.351957190139752	0.351957190139752	0.173020974725205	1	-3.8957727262164994
inclusion	K	intron_retention	SFXN3	chr10:101037432-101038642	+	0.0349592415712165	0.0349592415712165	0.0349592415712165	0.0349592415712165	0.0139792774463256	0.0139792774463256	0.0139792774463256	2.67019641486331	1	-2.09799641248909
inclusion	K	intron_retention	SGSH	chr17:80211012-80212070	-	0.376525637434068	0.376525637434068	0.376525637434068	0.376525637434068	0.342774412022658	0.342774412022658	0.342774412022658	0.185036708731559	1	-3.375122541140996
inclusion	K	intron_retention	SGSM2	chr17:2372255-2372342	+	0.0664314042058347	0.0664314042058347	0.0664314042058347	0.0664314042058347	0.0683464186730025	0.0683464186730025	0.0683464186730025	0.00135739162601567	1	0.1915014467167797
inclusion	K	intron_retention	SGSM3	chr22:40407329-40407412	+	0.0425097126587918	0.0425097126587918	0.0425097126587918	0.0425097126587918	0.0546367447276537	0.0546367447276537	0.0546367447276537	0.417513810985838	1	1.2127032068861903
inclusion	K	intron_retention	SGSM3	chr22:40409526-40409681	+	0.0614686117070447	0.0614686117070447	0.0614686117070447	0.0614686117070447	0.03990976075719	0.03990976075719	0.03990976075719	0.746817133122931	1	-2.1558850949854693
inclusion	K	intron_retention	SGTA	chr19:2759295-2761459	-	0.0151419256187471	0.0151419256187471	0.0151419256187471	0.0151419256187471	0.00947465476847665	0.00947465476847665	0.00947465476847665	0.538953607416261	1	-0.5667270850270449
inclusion	K	intron_retention	SH2D3A	chr19:6754164-6754250	-	0.197499658804925	0.197499658804925	0.197499658804925	0.197499658804925	0.211685139316447	0.211685139316447	0.211685139316447	0.0964822612195348	1	1.4185480511522002
inclusion	K	intron_retention	SH2D3A	chr19:6754426-6754615	-	0.0493747754713339	0.0493747754713339	0.0493747754713339	0.0493747754713339	0.0433648414935145	0.0433648414935145	0.0433648414935145	0.10837653373801	1	-0.6009933977819397
inclusion	K	intron_retention	SH2D3A	chr19:6754933-6759593	-	0.639047695749964	0.639047695749964	0.639047695749964	0.639047695749964	0.579440385973165	0.579440385973165	0.579440385973165	1.01323539098485	1	-5.960730977679894
inclusion	K	intron_retention	SH3BGRL3	chr1:26280933-26281057	+	0.00417979365615303	0.00417979365615303	0.00417979365615303	0.00417979365615303	0.00442408390567398	0.00442408390567398	0.00442408390567398	0.0123505251249298	1	0.024429024952095035
inclusion	K	intron_retention	SH3BP2	chr4:2824731-2825125	+	0.0883924629703773	0.0883924629703773	0.0883924629703773	0.0883924629703773	0.0532004262531637	0.0532004262531637	0.0532004262531637	0.884958439663478	1	-3.5192036717213604
inclusion	K	intron_retention	SH3D21	chr1:36321779-36322366	+	0.882275613118529	0.882275613118529	0.882275613118529	0.882275613118529	0.897843311023028	0.897843311023028	0.897843311023028	0.0467549153186155	1	1.5567697904499056
inclusion	K	intron_retention	SH3GLB2	chr9:129010694-129012235	-	0.0199688103505721	0.0199688103505721	0.0199688103505721	0.0199688103505721	0.00449936484602727	0.00449936484602727	0.00449936484602727	4.21808456044164	1	-1.5469445504544828
inclusion	K	intron_retention	SH3TC1	chr4:8215243-8216110	+	0.536830742783977	0.536830742783977	0.536830742783977	0.536830742783977	0.324875449867997	0.324875449867997	0.324875449867997	2.40741200713251	1	-21.195529291598007
inclusion	K	intron_retention	SH3TC1	chr4:8219450-8222839	+	0.496738764586694	0.496738764586694	0.496738764586694	0.496738764586694	0.464587043749692	0.464587043749692	0.464587043749692	0.222882117483095	1	-3.215172083700203
inclusion	K	intron_retention	SH3TC1	chr4:8228645-8231975	+	0.0267745591291343	0.0267745591291343	0.0267745591291343	0.0267745591291343	0.0176412717803964	0.0176412717803964	0.0176412717803964	0.528777448516848	1	-0.9133287348737897
inclusion	K	intron_retention	SH3TC1	chr4:8233066-8233362	+	0.816974834704227	0.816974834704227	0.816974834704227	0.816974834704227	0.764193969448469	0.764193969448469	0.764193969448469	0.862904789855293	1	-5.278086525575816
inclusion	K	intron_retention	SH3TC1	chr4:8236429-8237473	+	0.0228911054381335	0.0228911054381335	0.0228911054381335	0.0228911054381335	0.0135688187101625	0.0135688187101625	0.0135688187101625	0.762833149463404	1	-0.9322286727970999
inclusion	K	intron_retention	SHARPIN	chr8:144098789-144098865	-	0.033475037134257	0.033475037134257	0.033475037134257	0.033475037134257	0.0215119228678239	0.0215119228678239	0.0215119228678239	0.661182040534186	1	-1.1963114266433101
inclusion	K	intron_retention	SHARPIN	chr8:144099206-144099276	-	0.0766212575860697	0.0766212575860697	0.0766212575860697	0.0766212575860697	0.0666672174226829	0.0666672174226829	0.0666672174226829	0.221324517704488	1	-0.9954040163386804
inclusion	K	intron_retention	SHARPIN	chr8:144100070-144103050	-	0.0215378459383717	0.0215378459383717	0.0215378459383717	0.0215378459383717	0.0110618879198886	0.0110618879198886	0.0110618879198886	1.36114813467429	1	-1.04759580184831
inclusion	K	intron_retention	SHARPIN	chr8:144103226-144104024	-	0.740905553915176	0.740905553915176	0.740905553915176	0.740905553915176	0.740606889669791	0.740606889669791	0.740606889669791	2.48297387770435e-05	1	-0.029866424538496972
inclusion	K	intron_retention	SHC1	chr1:154963932-154965638	-	0.860385641504346	0.860385641504346	0.860385641504346	0.860385641504346	0.831633538073876	0.831633538073876	0.831633538073876	1.25327055960588	1	-2.8752103430470157
inclusion	K	intron_retention	SHC1	chr1:154970200-154974247	-	0.83664027868974	0.83664027868974	0.83664027868974	0.83664027868974	0.756063996471573	0.756063996471573	0.756063996471573	6.83551488874218	1	-8.0576282218167
inclusion	K	intron_retention	SHFL	chr19:10089209-10089306	+	0.346798225539584	0.346798225539584	0.346798225539584	0.346798225539584	0.408640120714597	0.408640120714597	0.408640120714597	0.420938552983841	1	6.184189517501295
inclusion	K	intron_retention	SHFL	chr19:10091354-10091475	+	0.118736266483775	0.118736266483775	0.118736266483775	0.118736266483775	0.139564907253853	0.139564907253853	0.139564907253853	0.335205645661063	1	2.0828640770078017
inclusion	K	intron_retention	SHISA5	chr3:48468218-48469360	-	0.962190331697256	0.962190331697256	0.962190331697256	0.962190331697256	0.980262414325201	0.980262414325201	0.980262414325201	2.61683318020732	1	1.8072082627944894
inclusion	K	intron_retention	SHISA5	chr3:48501294-48504629	-	0.471633413525873	0.471633413525873	0.471633413525873	0.471633413525873	0.655427734529602	0.655427734529602	0.655427734529602	2.34868069544086	1	18.379432100372902
inclusion	K	intron_retention	SHMT2	chr12:57230475-57230802	+	0.405785383493437	0.405785383493437	0.405785383493437	0.405785383493437	0.473086363571465	0.473086363571465	0.473086363571465	0.302696609585496	1	6.730098007802795
inclusion	K	intron_retention	SHMT2	chr12:57231561-57231712	+	0.00662592666013327	0.00662592666013327	0.00662592666013327	0.00662592666013327	0.0059723890190926	0.0059723890190926	0.0059723890190926	0.0178787860349985	1	-0.06535376410406701
inclusion	K	intron_retention	SHMT2	chr12:57232844-57233179	+	0.00712240148975077	0.00712240148975077	0.00712240148975077	0.00712240148975077	0.00519015800390213	0.00519015800390213	0.00519015800390213	0.317384339374257	1	-0.19322434858486404
inclusion	K	intron_retention	SHMT2	chr12:57234111-57234233	+	0.0961360429245933	0.0961360429245933	0.0961360429245933	0.0961360429245933	0.0556070537462355	0.0556070537462355	0.0556070537462355	0.378780886618188	1	-4.05289891783578
inclusion	K	intron_retention	SHROOM1	chr5:132825074-132825162	-	0.0474220960522468	0.0474220960522468	0.0474220960522468	0.0474220960522468	0.0195611044778769	0.0195611044778769	0.0195611044778769	1.35165049153284	1	-2.7860991574369898
inclusion	K	intron_retention	SIGIRR	chr11:406060-406348	-	0.0729051576178237	0.0729051576178237	0.0729051576178237	0.0729051576178237	0.119082314413704	0.119082314413704	0.119082314413704	1.06241848265199	1	4.617715679588031
inclusion	K	intron_retention	SIGIRR	chr11:406994-407061	-	0.0673002016546474	0.0673002016546474	0.0673002016546474	0.0673002016546474	0.0780922339823124	0.0780922339823124	0.0780922339823124	0.0483171121611576	1	1.0792032327665
inclusion	K	intron_retention	SIGMAR1	chr9:34637090-34637219	-	0.0292511979851465	0.0292511979851465	0.0292511979851465	0.0292511979851465	0.0324849862598376	0.0324849862598376	0.0324849862598376	0.0857479562182561	1	0.3233788274691105
inclusion	K	intron_retention	SIK2	chr11:111720004-111720477	+	0.100336832676344	0.100336832676344	0.100336832676344	0.100336832676344	0.018312888098369	0.018312888098369	0.018312888098369	7.06875380802285	1	-8.2023944577975
inclusion	K	intron_retention	SIK2	chr11:111721063-111721829	+	0.0923929018926927	0.0923929018926927	0.0923929018926927	0.0923929018926927	0.030197008146091	0.030197008146091	0.030197008146091	3.763160458313	1	-6.219589374660169
inclusion	K	intron_retention	SIN3B	chr19:16862980-16863679	+	0.259524829430946	0.259524829430946	0.259524829430946	0.259524829430946	0.195667190903143	0.195667190903143	0.195667190903143	0.317778695584195	1	-6.3857638527803005
inclusion	K	intron_retention	SIRPA	chr20:1894518-1895438	+	0.159822794426637	0.159822794426637	0.159822794426637	0.159822794426637	0.157101861034728	0.157101861034728	0.157101861034728	0.000978995505533931	1	-0.2720933391908993
inclusion	K	intron_retention	SIRT2	chr19:38889156-38889253	-	0.158901282557848	0.158901282557848	0.158901282557848	0.158901282557848	0.26656943075593	0.26656943075593	0.26656943075593	0.709345584514494	1	10.766814819808198
inclusion	K	intron_retention	SIRT3	chr11:233535-236193	-	0.516801440249969	0.516801440249969	0.516801440249969	0.516801440249969	0.563595961233167	0.563595961233167	0.563595961233167	0.296700224309461	1	4.6794520983198
inclusion	K	intron_retention	SIRT7	chr17:81917968-81918038	-	0.0902725994144444	0.0902725994144444	0.0902725994144444	0.0902725994144444	0.134096496624733	0.134096496624733	0.134096496624733	1.08989972008203	1	4.38238972102886
inclusion	K	intron_retention	SIX5	chr19:45767156-45768041	-	0.112741134297041	0.112741134297041	0.112741134297041	0.112741134297041	0.125410778019062	0.125410778019062	0.125410778019062	0.0795092661439867	1	1.2669643722021
inclusion	K	intron_retention	SKIV2L	chr6:31968083-31968327	+	0.0357355410441283	0.0357355410441283	0.0357355410441283	0.0357355410441283	0.0331717587673465	0.0331717587673465	0.0331717587673465	0.0181820375746611	1	-0.2563782276781801
inclusion	K	intron_retention	SKIV2L	chr6:31969090-31969279	+	0.0227538302817159	0.0227538302817159	0.0227538302817159	0.0227538302817159	0.0187884424141741	0.0187884424141741	0.0187884424141741	0.0838430480616807	1	-0.3965387867541801
inclusion	K	intron_retention	SKIV2L	chr6:31969421-31969514	+	0.0826831334998408	0.0826831334998408	0.0826831334998408	0.0826831334998408	0.0670279437142593	0.0670279437142593	0.0670279437142593	0.380587556672253	1	-1.56551897855815
inclusion	K	intron_retention	SLC10A3	chrX:154488497-154488583	-	0.942623394051402	0.942623394051402	0.942623394051402	0.942623394051402	0.927298001475968	0.927298001475968	0.927298001475968	0.543095597300635	1	-1.5325392575434194
inclusion	K	intron_retention	SLC11A2	chr12:50980059-50981638	-	0.744634665254465	0.744634665254465	0.744634665254465	0.744634665254465	0.619635274322548	0.619635274322548	0.619635274322548	2.52538751171437	1	-12.4999390931917
inclusion	K	intron_retention	SLC11A2	chr12:50981804-50988381	-	0.0752582898132049	0.0752582898132049	0.0752582898132049	0.0752582898132049	0.073157725887139	0.073157725887139	0.073157725887139	0.00292401543424603	1	-0.2100563926065897
inclusion	K	intron_retention	SLC12A9	chr7:100855838-100856867	+	0.147743029453111	0.147743029453111	0.147743029453111	0.147743029453111	0.093233365474292	0.093233365474292	0.093233365474292	0.491706600044608	1	-5.450966397881899
inclusion	K	intron_retention	SLC15A4	chr12:128810054-128814774	-	0.547258572514298	0.547258572514298	0.547258572514298	0.547258572514298	0.765086811143904	0.765086811143904	0.765086811143904	2.75090545755756	1	21.782823862960598
inclusion	K	intron_retention	SLC16A1-AS1	chr1:112956957-112960476	+	0.395716406616624	0.395716406616624	0.395716406616624	0.395716406616624	0.203203444857524	0.203203444857524	0.203203444857524	3.3833168608528	1	-19.25129617591
inclusion	K	intron_retention	SLC16A13	chr17:7036582-7036726	+	0.245162312061963	0.245162312061963	0.245162312061963	0.245162312061963	0.119611000633139	0.119611000633139	0.119611000633139	1.83634857342474	1	-12.555131142882402
inclusion	K	intron_retention	SLC16A3	chr17:82229107-82235982	+	0.00867046279564166	0.00867046279564166	0.00867046279564166	0.00867046279564166	0.00682138343416931	0.00682138343416931	0.00682138343416931	0.122443835462036	1	-0.184907936147235
inclusion	K	intron_retention	SLC16A3	chr17:82236232-82236728	+	0.010796380422798	0.010796380422798	0.010796380422798	0.010796380422798	0.00414452035143918	0.00414452035143918	0.00414452035143918	2.1899366883008	1	-0.6651860071358819
inclusion	K	intron_retention	SLC16A3	chr17:82237894-82238701	+	0.0239549466392697	0.0239549466392697	0.0239549466392697	0.0239549466392697	0.0243615059133082	0.0243615059133082	0.0243615059133082	0.0020644719916163	1	0.04065592740384982
inclusion	K	intron_retention	SLC16A5	chr17:75088045-75089150	+	0.70348728193247	0.70348728193247	0.70348728193247	0.70348728193247	0.624575506004157	0.624575506004157	0.624575506004157	0.314944210756437	1	-7.891177592831298
inclusion	K	intron_retention	SLC16A5	chr17:75098182-75100006	+	0.172787826521027	0.172787826521027	0.172787826521027	0.172787826521027	0.139502942274662	0.139502942274662	0.139502942274662	0.16154095475747	1	-3.328488424636502
inclusion	K	intron_retention	SLC16A5	chr17:75104181-75105879	+	0.398544209113358	0.398544209113358	0.398544209113358	0.398544209113358	0.305686690732443	0.305686690732443	0.305686690732443	2.14763314364518	1	-9.285751838091496
inclusion	K	intron_retention	SLC1A5	chr19:46775748-46776974	-	0.00516298210270905	0.00516298210270905	0.00516298210270905	0.00516298210270905	0.00319535617520368	0.00319535617520368	0.00319535617520368	0.434887168987188	1	-0.19676259275053692
inclusion	K	intron_retention	SLC1A5	chr19:46784560-46787399	-	0.00934253629854786	0.00934253629854786	0.00934253629854786	0.00934253629854786	0.00766887981590069	0.00766887981590069	0.00766887981590069	0.145166450907709	1	-0.167365648264717
inclusion	K	intron_retention	SLC20A1	chr2:112652948-112657121	+	0.138751632741101	0.138751632741101	0.138751632741101	0.138751632741101	0.0958218276451421	0.0958218276451421	0.0958218276451421	0.574484165977083	1	-4.292980509595891
inclusion	K	intron_retention	SLC20A1	chr2:112657242-112658824	+	0.0345577835148339	0.0345577835148339	0.0345577835148339	0.0345577835148339	0.0259868809020961	0.0259868809020961	0.0259868809020961	0.337857513140989	1	-0.8570902612737799
inclusion	K	intron_retention	SLC22A15	chr1:116027023-116031402	+	0.589696636887032	0.589696636887032	0.589696636887032	0.589696636887032	0.610073499418291	0.610073499418291	0.610073499418291	0.0197454703368294	1	2.037686253125905
inclusion	K	intron_retention	SLC22A15	chr1:116031582-116035186	+	0.0388532060558054	0.0388532060558054	0.0388532060558054	0.0388532060558054	0.0268866558748523	0.0268866558748523	0.0268866558748523	0.301420531507574	1	-1.1966550180953104
inclusion	K	intron_retention	SLC22A15	chr1:116037389-116062761	+	0.0349694965505384	0.0349694965505384	0.0349694965505384	0.0349694965505384	0.0321378432470869	0.0321378432470869	0.0321378432470869	0.0226480098058346	1	-0.2831653303451507
inclusion	K	intron_retention	SLC22A5	chr5:132370366-132378377	+	0.182225154964093	0.182225154964093	0.182225154964093	0.182225154964093	0.217175034262797	0.217175034262797	0.217175034262797	0.100365964915113	1	3.4949879298703976
inclusion	K	intron_retention	SLC25A1	chr22:19177205-19177726	-	0.0107328903210733	0.0107328903210733	0.0107328903210733	0.0107328903210733	0.010196220024601	0.010196220024601	0.010196220024601	0.00493377667953609	1	-0.053667029647229914
inclusion	K	intron_retention	SLC25A1	chr22:19178241-19178386	-	0.329925321417201	0.329925321417201	0.329925321417201	0.329925321417201	0.348198532433701	0.348198532433701	0.348198532433701	0.0474462461988878	1	1.827321101650007
inclusion	K	intron_retention	SLC25A28	chr10:99612600-99613695	-	0.123412784577362	0.123412784577362	0.123412784577362	0.123412784577362	0.078666567161145	0.078666567161145	0.078666567161145	2.29670588849604	1	-4.474621741621699
inclusion	K	intron_retention	SLC25A28	chr10:99611367-99612542	.	0.0725488325206028	0.0725488325206028	0.0725488325206028	0.0725488325206028	0.0644454226951187	0.0644454226951187	0.0644454226951187	0.154110128351022	1	-0.8103409825484107
inclusion	K	intron_retention	SLC25A3	chr12:98593741-98593978	+	0.217770412655374	0.217770412655374	0.217770412655374	0.217770412655374	0.240397004410974	0.240397004410974	0.240397004410974	0.263103765696542	1	2.262659175560003
inclusion	K	intron_retention	SLC25A3	chr12:98598036-98598521	+	0.0998059141521328	0.0998059141521328	0.0998059141521328	0.0998059141521328	0.0667920508880321	0.0667920508880321	0.0667920508880321	0.202956038701814	1	-3.3013863264100696
inclusion	K	intron_retention	SLC25A36	chr3:140967037-140970926	+	0.130706588689798	0.130706588689798	0.130706588689798	0.130706588689798	0.175775167096946	0.175775167096946	0.175775167096946	0.256028604042342	1	4.5068578407147974
inclusion	K	intron_retention	SLC25A37	chr8:23566337-23568321	+	0.775784274242482	0.775784274242482	0.775784274242482	0.775784274242482	0.658998526375306	0.658998526375306	0.658998526375306	3.76717292739795	1	-11.678574786717604
inclusion	K	intron_retention	SLC25A37	chr8:23568379-23571334	+	0.0944810253651334	0.0944810253651334	0.0944810253651334	0.0944810253651334	0.0780787813710095	0.0780787813710095	0.0780787813710095	0.465389091510588	1	-1.640224399412391
inclusion	K	intron_retention	SLC25A39	chr17:44320277-44320354	-	0.0128813224401152	0.0128813224401152	0.0128813224401152	0.0128813224401152	0.0170865685686359	0.0170865685686359	0.0170865685686359	0.397256118427322	1	0.4205246128520699
inclusion	K	intron_retention	SLC25A39	chr17:44321232-44321433	-	0.0124188903672894	0.0124188903672894	0.0124188903672894	0.0124188903672894	0.0134787631822774	0.0134787631822774	0.0134787631822774	0.0243667472168454	1	0.10598728149879988
inclusion	K	intron_retention	SLC25A39	chr17:44323578-44324710	-	0.0682151800608017	0.0682151800608017	0.0682151800608017	0.0682151800608017	0.0716128673030248	0.0716128673030248	0.0716128673030248	0.0282736377921537	1	0.33976872422230997
inclusion	K	intron_retention	SLC25A6	chrX:1389728-1390191	-	0.0249502409441498	0.0249502409441498	0.0249502409441498	0.0249502409441498	0.0169188851357949	0.0169188851357949	0.0169188851357949	0.445636081209159	1	-0.8031355808354896
inclusion	K	intron_retention	SLC26A6	chr3:48627056-48627945	-	0.248718971785806	0.248718971785806	0.248718971785806	0.248718971785806	0.0948527414233696	0.0948527414233696	0.0948527414233696	5.47560394342941	1	-15.386623036243641
inclusion	K	intron_retention	SLC27A1	chr19:17497465-17500277	+	0.051419792139244	0.051419792139244	0.051419792139244	0.051419792139244	0.0585159582658119	0.0585159582658119	0.0585159582658119	0.0411297638449923	1	0.7096166126567898
inclusion	K	intron_retention	SLC27A3	chr1:153779474-153779930	+	0.796860895294813	0.796860895294813	0.796860895294813	0.796860895294813	0.841650403752344	0.841650403752344	0.841650403752344	0.307995448743895	1	4.478950845753104
inclusion	K	intron_retention	SLC29A2	chr11:66363548-66364224	-	0.133558446361432	0.133558446361432	0.133558446361432	0.133558446361432	0.122513981957226	0.122513981957226	0.122513981957226	0.0677879269305777	1	-1.104446440420599
inclusion	K	intron_retention	SLC29A2	chr11:66364425-66365935	-	0.127624762316461	0.127624762316461	0.127624762316461	0.127624762316461	0.0787640926041336	0.0787640926041336	0.0787640926041336	0.879338293570981	1	-4.886066971232739
inclusion	K	intron_retention	SLC29A2	chr11:66366022-66366125	-	0.122489155076861	0.122489155076861	0.122489155076861	0.122489155076861	0.125652609380538	0.125652609380538	0.125652609380538	0.00601952803936001	1	0.31634543036769713
inclusion	K	intron_retention	SLC29A2	chr11:66366232-66366430	-	0.149645970927161	0.149645970927161	0.149645970927161	0.149645970927161	0.0848518745267307	0.0848518745267307	0.0848518745267307	1.23345250673788	1	-6.479409640043032
inclusion	K	intron_retention	SLC29A2	chr11:66368672-66369059	-	0.229104641665836	0.229104641665836	0.229104641665836	0.229104641665836	0.0717672353715522	0.0717672353715522	0.0717672353715522	6.18239839205876	1	-15.73374062942838
inclusion	K	intron_retention	SLC29A2	chr11:66369200-66369368	-	0.151759504162432	0.151759504162432	0.151759504162432	0.151759504162432	0.131033980091188	0.131033980091188	0.131033980091188	0.17421108520989	1	-2.0725524071244
inclusion	K	intron_retention	SLC2A1	chr1:42929315-42929592	-	0.00612525639509365	0.00612525639509365	0.00612525639509365	0.00612525639509365	0.00433020099785504	0.00433020099785504	0.00433020099785504	0.23972285092168	1	-0.17950553972386102
inclusion	K	intron_retention	SLC2A4RG	chr20:63740532-63741369	+	0.0242646545713734	0.0242646545713734	0.0242646545713734	0.0242646545713734	0.0248584087905552	0.0248584087905552	0.0248584087905552	0.0023793010150257	1	0.05937542191818013
inclusion	K	intron_retention	SLC2A4RG	chr20:63742231-63742335	+	0.0263268720150979	0.0263268720150979	0.0263268720150979	0.0263268720150979	0.0329690607011078	0.0329690607011078	0.0329690607011078	0.445008508526371	1	0.6642188686009898
inclusion	K	intron_retention	SLC2A4RG	chr20:63742616-63742698	+	0.0221729426217695	0.0221729426217695	0.0221729426217695	0.0221729426217695	0.0251594465212422	0.0251594465212422	0.0251594465212422	0.089212755789049	1	0.2986503899472699
inclusion	K	intron_retention	SLC2A9	chr4:9799242-9826419	-	0.770115178532929	0.770115178532929	0.770115178532929	0.770115178532929	0.896002665143797	0.896002665143797	0.896002665143797	4.1610821579327	1	12.588748661086797
inclusion	K	intron_retention	SLC30A7	chr1:100974903-100975218	+	0.385308270561412	0.385308270561412	0.385308270561412	0.385308270561412	0.320719850892039	0.320719850892039	0.320719850892039	0.551761239825282	1	-6.4588419669372925
inclusion	K	intron_retention	SLC33A1	chr3:155826820-155828181	-	0.677976489009865	0.677976489009865	0.677976489009865	0.677976489009865	0.762802637860675	0.762802637860675	0.762802637860675	0.639197961463196	1	8.482614885081006
inclusion	K	intron_retention	SLC35A2	chrX:48903466-48904745	-	0.544048843725291	0.544048843725291	0.544048843725291	0.544048843725291	0.468665881875629	0.468665881875629	0.468665881875629	0.541063579614956	1	-7.5382961849662
inclusion	K	intron_retention	SLC35A2	chrX:48904893-48906391	-	0.422947891524713	0.422947891524713	0.422947891524713	0.422947891524713	0.506085977170347	0.506085977170347	0.506085977170347	1.64572254475206	1	8.313808564563395
inclusion	K	intron_retention	SLC35C1	chr11:45804518-45805809	+	0.652532062138638	0.652532062138638	0.652532062138638	0.652532062138638	0.54768083554467	0.54768083554467	0.54768083554467	2.7074988895838	1	-10.485122659396808
inclusion	K	intron_retention	SLC35C2	chr20:46350525-46350760	-	0.0177526794339359	0.0177526794339359	0.0177526794339359	0.0177526794339359	0.0107253598669606	0.0107253598669606	0.0107253598669606	0.652511733989741	1	-0.7027319566975301
